airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
FLL,2019-01-01,0,0,7,0,4,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,3.15,3.5,9.25
FLL,2019-01-01,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.3,12.0,32.0
FLL,2019-01-01,2,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0
FLL,2019-01-01,3,0,0,1,0,0.0,0.0,0.0,116.0,11.0,0.0,114.0,0.0,0.0,0.0,0.0
FLL,2019-01-01,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.8,8.0,8.5
FLL,2019-01-01,5,4,17,4,17,75.0,75.0,70.59,5.0,13.0,2.15,6.5,0.47,9.31,4.59,15.65
FLL,2019-01-01,6,20,10,21,10,71.43,71.43,80.0,24.71,15.38,3.09,26.52,0.6,11.74,4.6,9.8
FLL,2019-01-01,7,35,4,37,3,83.78,78.38,100.0,7.73,14.54,2.77,9.76,0.0,1.83,0.33,0.33
FLL,2019-01-01,8,25,20,27,20,88.89,88.89,95.0,6.93,17.41,4.89,9.78,0.95,2.13,0.95,3.3
FLL,2019-01-01,9,21,32,21,32,90.48,90.48,90.63,2.05,16.29,3.95,3.9,0.91,2.88,0.66,11.25
FLL,2019-01-01,10,34,21,34,21,76.47,70.59,85.71,8.32,19.65,7.28,13.68,0.52,1.88,0.95,9.29
FLL,2019-01-01,11,27,30,30,30,83.33,70.0,80.0,11.27,20.4,7.61,15.97,1.43,2.27,3.33,17.2
FLL,2019-01-01,12,29,17,31,18,83.87,74.19,77.78,10.06,15.1,3.03,12.1,1.11,0.82,2.11,10.28
FLL,2019-01-01,13,23,21,26,22,61.54,57.69,68.18,24.0,16.5,3.91,27.46,1.09,1.72,0.77,16.91
FLL,2019-01-01,14,17,28,20,30,60.0,60.0,70.0,28.1,15.65,2.97,29.75,1.37,2.7,4.03,26.07
FLL,2019-01-01,15,21,29,23,30,69.57,73.91,80.0,15.04,15.78,3.77,17.22,11.23,3.51,14.13,17.27
FLL,2019-01-01,16,33,26,34,26,70.59,58.82,69.23,20.82,17.35,5.07,24.47,0.69,3.88,3.19,18.04
FLL,2019-01-01,17,23,23,25,24,68.0,68.0,66.67,10.36,16.84,4.48,13.72,1.17,4.47,4.42,17.38
FLL,2019-01-01,18,22,32,22,32,68.18,59.09,65.63,18.55,15.0,2.95,21.18,1.28,3.5,2.5,16.31
FLL,2019-01-01,19,25,25,25,25,60.0,52.0,68.0,21.0,17.36,5.1,25.68,0.68,3.06,3.64,30.92
FLL,2019-01-01,20,34,15,34,16,70.59,55.88,68.75,24.41,18.26,6.15,29.18,0.0,4.43,1.88,15.25
FLL,2019-01-01,21,13,23,13,23,84.62,76.92,65.22,12.23,12.85,1.09,12.62,0.26,3.91,2.43,17.22
FLL,2019-01-01,22,12,26,13,26,61.54,61.54,76.92,25.62,14.77,2.38,27.0,0.69,2.12,0.77,17.58
FLL,2019-01-01,23,9,18,9,18,66.67,66.67,72.22,9.11,16.44,3.41,11.44,0.33,4.54,6.67,13.06
FLL,2019-01-02,0,0,10,0,7,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.8,0.0,20.86
FLL,2019-01-02,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2019-01-02,2,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0
FLL,2019-01-02,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2019-01-02,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0
FLL,2019-01-02,5,7,19,7,20,85.71,71.43,80.0,19.71,18.0,7.23,25.29,0.25,9.24,2.65,9.6
FLL,2019-01-02,6,28,11,29,12,89.66,89.66,91.67,8.41,15.48,3.25,10.45,1.08,10.73,3.92,4.58
FLL,2019-01-02,7,34,3,38,6,86.84,84.21,100.0,8.39,15.68,3.28,10.13,4.17,1.57,3.0,2.17
FLL,2019-01-02,8,24,20,28,20,89.29,82.14,95.0,3.21,19.18,6.4,6.46,0.75,2.18,1.2,2.95
FLL,2019-01-02,9,24,34,24,34,79.17,66.67,97.06,7.29,22.04,9.69,14.42,0.53,3.24,1.76,2.97
FLL,2019-01-02,10,35,24,38,25,86.84,55.26,96.0,4.71,26.05,13.56,16.16,1.0,3.26,1.44,1.8
FLL,2019-01-02,11,30,31,31,34,90.32,80.65,82.35,3.16,21.23,8.56,9.23,1.79,3.76,3.76,6.56
FLL,2019-01-02,12,28,15,29,17,75.86,72.41,76.47,7.69,16.21,3.93,10.59,1.35,2.26,0.65,18.59
FLL,2019-01-02,13,21,27,23,31,73.91,56.52,67.74,19.57,20.7,8.08,25.91,3.16,2.01,6.35,22.42
FLL,2019-01-02,14,23,28,27,28,62.96,51.85,71.43,23.04,18.11,5.82,28.56,2.0,2.52,3.79,11.25
FLL,2019-01-02,15,20,31,23,33,69.57,52.17,63.64,9.57,20.91,8.26,16.43,3.21,1.62,5.97,18.67
FLL,2019-01-02,16,31,22,33,24,63.64,45.45,66.67,23.33,24.48,11.55,33.3,2.5,2.28,4.0,21.5
FLL,2019-01-02,17,23,20,24,20,83.33,62.5,75.0,18.33,15.75,3.65,21.17,1.2,2.93,1.1,12.25
FLL,2019-01-02,18,20,31,20,32,65.0,45.0,65.63,17.05,23.7,11.2,27.15,1.91,4.45,3.31,16.56
FLL,2019-01-02,19,26,30,27,33,66.67,40.74,63.64,18.07,20.85,8.94,26.19,1.24,3.22,3.76,21.64
FLL,2019-01-02,20,36,18,36,21,66.67,52.78,71.43,21.69,19.44,7.21,27.44,0.48,4.6,4.19,24.43
FLL,2019-01-02,21,15,24,17,24,58.82,52.94,70.83,25.0,16.41,3.98,28.24,0.42,2.26,2.04,11.54
FLL,2019-01-02,22,11,21,13,22,76.92,76.92,68.18,15.31,14.85,2.85,16.62,0.5,1.94,2.18,17.68
FLL,2019-01-02,23,7,20,7,20,85.71,57.14,55.0,23.0,16.0,3.7,25.43,0.1,1.18,0.1,18.25
FLL,2019-01-03,0,0,4,0,10,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.2,0.74,6.0,51.7
FLL,2019-01-03,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,93.5
FLL,2019-01-03,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,16.0
FLL,2019-01-03,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2019-01-03,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
FLL,2019-01-03,5,1,16,1,19,100.0,100.0,94.74,0.0,16.0,2.6,0.0,0.26,3.21,0.63,3.26
FLL,2019-01-03,6,27,10,28,12,89.29,85.71,75.0,4.21,15.25,2.9,5.82,0.17,7.63,4.67,13.75
FLL,2019-01-03,7,39,4,42,5,73.81,61.9,80.0,7.21,19.86,7.25,13.45,0.0,0.86,0.0,7.4
FLL,2019-01-03,8,25,17,27,18,88.89,66.67,83.33,4.0,19.67,7.27,9.48,0.61,2.96,1.67,7.56
FLL,2019-01-03,9,23,35,26,36,80.77,76.92,86.11,10.35,15.96,4.08,13.35,1.83,3.12,5.44,11.08
FLL,2019-01-03,10,33,24,34,24,85.29,76.47,87.5,7.38,21.79,9.05,14.09,0.96,2.19,1.75,5.92
FLL,2019-01-03,11,27,29,28,28,64.29,50.0,75.0,10.5,21.61,9.07,18.07,1.86,2.4,4.79,12.5
FLL,2019-01-03,12,26,12,28,15,64.29,60.71,93.33,20.82,18.93,6.38,25.54,2.47,1.84,2.73,4.0
FLL,2019-01-03,13,18,24,19,24,78.95,73.68,50.0,9.53,18.37,5.56,13.05,1.83,3.12,7.75,42.38
FLL,2019-01-03,14,20,27,22,29,50.0,45.45,72.41,50.05,17.18,4.74,53.91,1.9,1.78,2.9,10.14
FLL,2019-01-03,15,21,32,24,35,66.67,54.17,62.86,12.71,16.58,4.32,15.71,1.94,3.52,3.51,14.11
FLL,2019-01-03,16,32,22,35,21,74.29,71.43,52.38,16.11,16.11,3.66,18.83,0.62,3.95,4.19,24.05
FLL,2019-01-03,17,20,23,20,27,60.0,45.0,62.96,20.15,17.65,5.44,24.55,2.67,2.72,2.11,21.26
FLL,2019-01-03,18,22,29,22,32,63.64,59.09,62.5,19.77,16.86,4.45,22.27,1.28,4.38,4.09,13.78
FLL,2019-01-03,19,23,26,24,29,75.0,70.83,65.52,12.0,15.0,3.05,13.75,0.28,5.14,3.76,28.86
FLL,2019-01-03,20,34,19,34,21,61.76,58.82,66.67,30.53,15.35,3.12,33.0,0.62,2.61,1.62,25.14
FLL,2019-01-03,21,14,22,17,22,82.35,82.35,86.36,20.47,12.88,1.02,20.82,0.55,4.3,0.64,7.14
FLL,2019-01-03,22,9,25,10,25,70.0,70.0,72.0,15.5,13.4,1.53,16.7,0.76,2.28,1.96,13.56
FLL,2019-01-03,23,9,19,9,19,77.78,77.78,63.16,14.0,15.22,2.22,14.33,0.32,1.0,1.58,21.68
FLL,2019-01-04,0,0,4,0,5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.08,2.8,25.8
FLL,2019-01-04,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.0,45.0
FLL,2019-01-04,2,0,0,1,0,0.0,0.0,0.0,110.0,17.0,4.1,114.0,0.0,0.0,0.0,0.0
FLL,2019-01-04,3,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,2.0
FLL,2019-01-04,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.15,0.5,0.5
FLL,2019-01-04,5,1,17,1,19,100.0,100.0,84.21,0.0,10.0,0.0,0.0,0.05,5.01,1.0,5.79
FLL,2019-01-04,6,29,11,29,14,86.21,86.21,57.14,8.0,15.79,3.52,10.24,0.0,9.64,4.93,18.29
FLL,2019-01-04,7,38,5,42,7,88.1,76.19,71.43,7.19,17.81,5.25,11.4,0.0,1.79,2.0,16.71
FLL,2019-01-04,8,24,16,26,16,88.46,76.92,81.25,4.46,18.08,5.83,8.19,0.88,2.66,4.44,6.25
FLL,2019-01-04,9,24,34,28,36,67.86,53.57,88.89,20.0,20.43,8.28,26.89,0.83,2.06,3.25,9.86
FLL,2019-01-04,10,32,22,34,22,85.29,44.12,72.73,14.03,28.35,15.54,27.06,1.41,3.34,2.18,12.5
FLL,2019-01-04,11,26,30,28,33,82.14,57.14,78.79,6.96,22.5,10.04,15.07,1.73,2.44,3.94,16.21
FLL,2019-01-04,12,27,14,28,15,75.0,64.29,73.33,14.32,19.14,6.58,19.39,1.27,1.44,4.13,24.93
FLL,2019-01-04,13,19,21,20,21,80.0,55.0,85.71,22.2,23.7,10.97,32.7,2.71,4.2,3.76,19.29
FLL,2019-01-04,14,20,29,20,30,70.0,45.0,70.0,20.95,23.25,10.98,29.65,3.33,4.97,5.93,17.9
FLL,2019-01-04,15,21,32,22,32,68.18,68.18,81.25,21.18,14.91,3.35,22.95,3.34,3.07,3.69,10.0
FLL,2019-01-04,16,33,19,33,20,66.67,60.61,55.0,20.55,18.64,6.01,24.79,3.4,5.72,5.85,19.65
FLL,2019-01-04,17,21,24,22,24,50.0,50.0,66.67,40.77,16.59,4.45,44.68,3.42,4.28,5.04,14.04
FLL,2019-01-04,18,19,32,22,33,77.27,63.64,66.67,11.68,17.95,5.21,15.55,2.79,5.26,3.79,24.73
FLL,2019-01-04,19,26,25,27,27,59.26,55.56,62.96,25.0,15.22,3.65,27.44,2.93,7.87,7.93,38.52
FLL,2019-01-04,20,31,20,30,21,66.67,60.0,61.9,28.43,15.27,3.34,31.33,12.76,4.75,15.33,37.86
FLL,2019-01-04,21,15,22,16,23,68.75,62.5,69.57,19.94,15.13,3.09,22.0,1.83,3.13,2.17,11.17
FLL,2019-01-04,22,9,24,9,25,77.78,55.56,64.0,26.89,18.56,6.01,31.56,3.92,2.93,6.84,18.96
FLL,2019-01-04,23,9,20,9,20,66.67,77.78,70.0,7.44,16.22,3.64,9.22,2.0,2.93,4.3,10.1
FLL,2019-01-05,0,0,4,0,4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.75,0.8,7.75,26.0
FLL,2019-01-05,1,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
FLL,2019-01-05,2,0,0,1,0,100.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2019-01-05,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0
FLL,2019-01-05,5,1,17,1,17,100.0,100.0,88.24,0.0,22.0,8.6,6.0,0.0,9.24,3.82,9.65
FLL,2019-01-05,6,24,11,26,12,88.46,80.77,66.67,15.19,16.92,4.56,18.31,0.83,14.4,8.33,9.0
FLL,2019-01-05,7,34,3,38,3,76.32,71.05,66.67,7.29,16.87,4.36,10.21,0.0,19.77,14.0,11.33
FLL,2019-01-05,8,28,16,30,19,86.67,83.33,84.21,5.7,17.53,5.72,8.7,1.0,5.83,3.47,8.79
FLL,2019-01-05,9,21,36,23,37,73.91,69.57,83.78,21.3,15.26,3.4,23.39,3.7,3.94,5.78,7.11
FLL,2019-01-05,10,39,23,42,23,71.43,52.38,82.61,10.62,23.19,11.04,21.12,4.65,5.83,3.52,19.13
FLL,2019-01-05,11,23,30,24,32,66.67,50.0,87.5,25.38,22.04,9.58,33.13,3.09,6.68,3.44,7.41
