airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SJC,2024-01-01,5,1,0,1,0,100.0,100.0,0.0,0.0,22.0,7.6,6.0,0.0,0.0,0.0,0.0
SJC,2024-01-01,6,14,0,17,0,94.12,76.47,0.0,1.59,19.94,10.51,9.0,0.0,0.0,0.0,0.0
SJC,2024-01-01,7,14,4,16,4,93.75,87.5,75.0,4.31,18.88,10.24,10.56,15.25,0.95,8.5,8.5
SJC,2024-01-01,8,9,9,10,10,80.0,80.0,90.0,10.3,11.4,2.88,11.2,7.5,0.74,3.0,2.6
SJC,2024-01-01,9,9,9,11,9,81.82,81.82,88.89,6.55,12.18,2.86,8.55,1.78,0.34,3.67,4.0
SJC,2024-01-01,10,11,8,13,8,100.0,100.0,100.0,0.0,10.85,2.66,0.15,0.0,0.64,0.0,0.0
SJC,2024-01-01,11,7,12,10,14,70.0,70.0,85.71,9.1,14.0,5.31,11.4,3.29,0.62,2.14,9.86
SJC,2024-01-01,12,13,6,15,10,80.0,80.0,70.0,8.33,14.6,4.82,10.07,3.0,0.54,2.2,14.2
SJC,2024-01-01,13,5,8,9,10,66.67,66.67,80.0,17.44,10.89,2.1,18.22,1.6,0.61,1.9,9.4
SJC,2024-01-01,14,8,11,9,13,100.0,88.89,92.31,1.11,11.67,3.39,3.11,1.08,0.3,1.69,2.15
SJC,2024-01-01,15,11,4,13,5,84.62,84.62,80.0,4.85,12.0,3.55,6.85,0.8,0.88,0.0,5.4
SJC,2024-01-01,16,6,12,6,13,100.0,100.0,76.92,2.0,11.33,3.1,1.83,0.54,0.37,0.15,6.0
SJC,2024-01-01,17,8,6,8,7,100.0,100.0,85.71,1.25,12.0,2.83,1.5,0.86,0.87,0.0,2.86
SJC,2024-01-01,18,9,4,10,5,100.0,90.0,80.0,1.8,12.3,3.92,4.4,1.0,0.28,1.6,6.6
SJC,2024-01-01,19,3,10,5,11,100.0,100.0,90.91,0.0,15.4,6.6,2.6,1.64,0.44,2.09,5.27
SJC,2024-01-01,20,8,11,8,13,100.0,100.0,92.31,0.0,11.63,3.93,1.5,1.08,0.68,0.46,5.62
SJC,2024-01-01,21,3,14,4,14,50.0,50.0,92.86,15.75,11.5,3.35,18.0,1.07,1.05,2.79,2.29
SJC,2024-01-01,22,0,12,1,12,100.0,100.0,100.0,0.0,11.0,1.5,2.0,0.42,0.71,0.0,1.25
SJC,2024-01-01,23,1,1,1,1,100.0,100.0,100.0,0.0,13.0,2.7,0.0,0.0,0.1,0.0,0.0
SJC,2024-01-02,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJC,2024-01-02,5,1,0,1,0,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
SJC,2024-01-02,6,17,0,19,0,89.47,84.21,0.0,5.05,17.37,8.1,9.16,0.0,0.0,0.0,0.0
SJC,2024-01-02,7,13,4,14,4,92.86,92.86,100.0,5.29,13.14,4.59,7.43,0.0,0.35,0.0,0.0
SJC,2024-01-02,8,8,9,11,9,90.91,81.82,77.78,3.45,12.27,3.57,5.36,1.44,0.21,1.56,16.11
