airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
CLT,2023-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,4,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,5,2,6,2,0,100.0,100.0,0.0,0.0,14.5,1.6,1.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,6,8,8,9,0,88.89,77.78,0.0,5.78,17.11,3.4,8.0,0.0,0.0,0.0,0.0
CLT,2023-01-01,7,6,2,6,0,100.0,83.33,0.0,1.5,15.83,2.18,3.33,0.0,0.0,0.0,0.0
CLT,2023-01-01,8,0,4,1,4,100.0,100.0,50.0,0.0,16.0,3.1,3.0,4.0,2.6,0.0,34.25
CLT,2023-01-01,9,14,24,16,24,56.25,56.25,62.5,28.94,14.0,1.25,29.63,5.92,3.79,3.46,14.58
CLT,2023-01-01,10,7,62,7,63,71.43,57.14,73.02,9.29,19.86,5.83,14.43,8.6,4.47,7.75,28.71
CLT,2023-01-01,11,77,18,78,19,74.36,62.82,89.47,11.1,22.19,8.56,17.49,2.47,10.7,3.53,4.63
CLT,2023-01-01,12,14,46,16,47,93.75,87.5,93.62,2.25,15.25,2.14,3.94,6.4,7.25,1.81,10.06
CLT,2023-01-01,13,53,38,53,39,86.79,81.13,87.18,5.26,20.17,7.0,10.36,3.67,5.07,1.72,4.26
CLT,2023-01-01,14,46,18,47,19,85.11,80.85,89.47,9.64,17.53,4.75,12.85,5.74,4.44,2.26,3.32
CLT,2023-01-01,15,15,57,16,61,100.0,93.75,81.97,1.63,17.13,4.31,3.63,4.97,3.99,3.54,7.59
CLT,2023-01-01,16,62,21,62,22,83.87,77.42,68.18,6.5,18.4,5.03,10.19,5.05,4.73,3.36,9.64
CLT,2023-01-01,17,11,53,12,55,83.33,66.67,85.45,10.17,18.5,5.91,14.75,4.25,6.1,2.96,5.6
CLT,2023-01-01,18,60,22,60,23,85.0,68.33,82.61,9.45,20.65,7.1,14.67,3.04,7.77,4.39,7.39
CLT,2023-01-01,19,10,68,10,69,90.0,90.0,86.96,2.9,17.6,4.12,5.6,4.88,6.42,1.99,8.17
CLT,2023-01-01,20,70,16,71,16,84.51,73.24,93.75,39.86,20.14,6.82,45.18,4.19,8.41,3.06,3.13
CLT,2023-01-01,21,6,65,6,66,83.33,83.33,75.76,17.17,13.0,1.68,16.33,3.91,7.37,6.38,25.14
