airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
AUS,2023-01-01,0,0,9,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
AUS,2023-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,2023-01-01,5,9,2,8,1,75.0,75.0,0.0,18.0,11.5,2.35,19.25,0.0,1.8,0.0,46.0
AUS,2023-01-01,6,14,0,14,0,100.0,100.0,0.0,0.64,13.79,4.12,2.21,0.0,0.0,0.0,0.0
AUS,2023-01-01,7,12,7,12,7,91.67,83.33,85.71,3.17,20.42,9.68,9.75,0.57,3.57,17.0,26.0
AUS,2023-01-01,8,17,10,18,12,77.78,72.22,75.0,38.06,15.78,5.76,41.5,6.67,1.66,11.75,12.75
AUS,2023-01-01,9,19,9,21,10,80.95,76.19,60.0,29.52,13.76,4.19,32.52,2.4,3.36,6.0,50.4
AUS,2023-01-01,10,8,9,9,8,66.67,66.67,87.5,12.89,12.33,2.29,14.56,0.63,2.05,1.38,4.88
AUS,2023-01-01,11,14,16,17,17,82.35,82.35,82.35,10.12,12.12,2.45,11.94,5.18,3.49,7.53,27.12
AUS,2023-01-01,12,17,10,18,12,66.67,61.11,58.33,45.78,14.44,4.33,49.5,1.5,2.65,4.0,67.42
AUS,2023-01-01,13,14,18,16,23,87.5,87.5,78.26,14.69,11.88,2.16,15.56,1.17,2.57,4.43,10.7
AUS,2023-01-01,14,12,11,15,15,66.67,66.67,60.0,18.13,11.33,1.68,19.27,2.13,3.08,3.87,24.27
AUS,2023-01-01,15,14,16,15,18,60.0,60.0,66.67,23.93,14.07,4.0,27.2,2.61,2.64,3.0,32.11
AUS,2023-01-01,16,16,14,16,13,81.25,81.25,100.0,15.94,11.94,2.36,17.25,0.85,3.35,0.85,1.46
AUS,2023-01-01,17,13,14,14,18,78.57,78.57,66.67,11.64,11.36,1.75,12.64,2.39,2.13,3.83,23.72
AUS,2023-01-01,18,13,18,12,21,66.67,66.67,66.67,10.58,12.67,3.5,13.17,3.71,3.6,5.71,21.43
AUS,2023-01-01,19,18,16,17,17,52.94,47.06,70.59,28.35,12.94,3.44,30.94,2.41,3.11,7.76,16.71
AUS,2023-01-01,20,6,15,7,17,28.57,28.57,47.06,23.14,13.14,3.3,26.0,1.29,2.59,3.18,31.82
AUS,2023-01-01,21,12,13,13,13,61.54,61.54,76.92,25.15,12.08,2.72,27.31,0.69,3.14,3.54,10.62
AUS,2023-01-01,22,5,13,5,13,40.0,40.0,69.23,21.0,10.2,1.64,21.6,0.15,2.2,2.23,18.62
AUS,2023-01-01,23,0,13,0,13,0.0,0.0,76.92,0.0,0.0,0.0,0.0,1.23,1.52,2.54,12.54
AUS,2023-01-02,0,0,8,0,9,0.0,0.0,66.67,0.0,0.0,0.0,0.0,1.44,2.63,1.89,16.56
AUS,2023-01-02,1,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
