airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SLC,2023-01-01,0,1,4,1,1,100.0,0.0,100.0,0.0,51.0,40.3,38.0,0.0,5.4,0.0,14.0
SLC,2023-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-01,4,0,0,1,0,0.0,0.0,0.0,59.0,74.0,60.2,119.0,0.0,0.0,0.0,0.0
SLC,2023-01-01,5,3,0,3,0,100.0,0.0,0.0,4.67,40.33,28.93,33.0,0.0,0.0,0.0,0.0
SLC,2023-01-01,6,8,3,8,3,75.0,0.0,66.67,16.63,77.5,66.35,82.63,0.33,1.0,0.0,26.67
SLC,2023-01-01,7,6,11,8,11,50.0,0.0,90.91,46.63,71.88,58.23,104.25,0.45,3.16,6.55,7.18
SLC,2023-01-01,8,15,25,17,28,47.06,0.0,67.86,26.71,76.35,61.37,87.06,1.5,7.9,5.04,20.96
SLC,2023-01-01,9,33,7,41,10,48.78,0.0,30.0,55.05,79.12,64.26,119.32,5.6,12.75,15.8,20.1
SLC,2023-01-01,10,9,29,15,32,26.67,0.0,37.5,69.33,66.93,52.74,121.87,7.72,13.25,13.19,43.78
SLC,2023-01-01,11,41,5,44,6,25.0,0.0,0.0,64.7,66.02,51.57,116.59,1.5,28.78,22.0,32.5
SLC,2023-01-01,12,5,6,14,12,42.86,0.0,50.0,39.07,73.64,60.61,99.43,2.58,16.15,11.25,39.33
SLC,2023-01-01,13,7,19,9,22,33.33,0.0,36.36,101.56,56.33,42.76,144.0,4.41,5.55,5.86,44.86
SLC,2023-01-01,14,15,23,15,29,6.67,0.0,37.93,67.2,57.2,43.71,110.8,4.45,6.58,6.83,46.69
SLC,2023-01-01,15,22,18,27,28,33.33,3.7,17.86,40.89,46.96,32.1,72.96,9.61,4.39,14.14,59.75
SLC,2023-01-01,16,14,25,21,31,14.29,4.76,29.03,60.0,49.0,36.2,96.24,3.9,5.07,7.16,50.94
SLC,2023-01-01,17,27,3,29,7,27.59,3.45,57.14,57.41,46.9,31.93,89.24,3.71,9.54,7.0,24.86
SLC,2023-01-01,18,3,4,4,8,75.0,0.0,12.5,12.0,54.25,41.1,53.25,3.75,3.71,7.25,69.13
SLC,2023-01-01,19,2,24,2,25,50.0,0.0,40.0,17.5,44.0,32.85,48.5,1.72,6.2,3.4,43.64
SLC,2023-01-01,20,12,28,13,29,15.38,0.0,34.48,50.15,38.38,25.48,75.85,2.93,3.83,3.14,47.76
SLC,2023-01-01,21,31,8,29,8,34.48,0.0,25.0,29.79,40.14,25.28,54.76,12.63,13.9,19.88,48.13
SLC,2023-01-01,22,2,13,2,14,50.0,50.0,50.0,125.5,26.0,13.4,136.0,46.79,11.61,39.57,51.36
SLC,2023-01-01,23,5,6,5,8,60.0,0.0,75.0,20.4,45.2,30.6,51.0,5.5,5.33,6.75,15.38
SLC,2023-01-02,0,1,5,1,5,0.0,0.0,60.0,58.0,35.0,24.3,82.0,1.8,6.28,3.2,42.6
SLC,2023-01-02,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,8.0,24.0
SLC,2023-01-02,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-02,3,0,1,1,0,0.0,0.0,0.0,76.0,15.0,1.2,77.0,0.0,0.0,0.0,0.0
SLC,2023-01-02,5,4,0,3,0,100.0,33.33,0.0,2.33,32.33,19.43,19.33,0.0,0.0,0.0,0.0
SLC,2023-01-02,6,8,3,9,3,66.67,0.0,33.33,10.22,38.89,26.06,35.67,0.0,2.5,0.0,41.67
SLC,2023-01-02,7,9,16,12,16,58.33,8.33,75.0,27.75,37.42,24.19,50.58,0.94,4.84,5.44,9.63
SLC,2023-01-02,8,26,24,34,26,58.82,14.71,53.85,49.91,30.56,15.82,65.53,5.31,6.5,14.42,41.27
SLC,2023-01-02,9,27,11,32,17,56.25,18.75,47.06,44.0,31.59,17.09,60.75,1.88,6.21,7.18,22.18
SLC,2023-01-02,10,11,27,19,34,36.84,15.79,67.65,49.0,29.0,14.48,63.0,2.15,9.54,4.24,16.82
SLC,2023-01-02,11,44,3,51,11,56.86,23.53,54.55,33.29,28.76,14.4,47.37,7.64,5.67,12.45,31.0
SLC,2023-01-02,12,8,18,16,24,43.75,37.5,62.5,73.38,24.31,11.44,84.38,2.88,6.29,8.67,36.29
SLC,2023-01-02,13,14,21,22,24,59.09,31.82,75.0,36.36,24.14,10.77,46.95,3.29,2.7,4.63,26.33
SLC,2023-01-02,14,17,29,22,34,54.55,27.27,58.82,27.68,25.45,12.36,39.86,3.29,6.82,7.62,39.82
SLC,2023-01-02,15,35,16,39,22,46.15,28.21,59.09,34.28,26.46,12.71,46.82,2.45,7.22,6.5,18.45
SLC,2023-01-02,16,13,33,16,42,43.75,18.75,54.76,27.94,31.5,18.07,45.81,9.57,2.58,12.0,42.38
SLC,2023-01-02,17,33,2,43,10,60.47,34.88,50.0,29.91,30.47,15.69,45.12,0.9,1.14,5.7,22.5
SLC,2023-01-02,18,1,4,4,8,75.0,75.0,75.0,8.5,26.0,11.73,18.0,4.13,1.8,6.75,19.88
SLC,2023-01-02,19,3,30,4,29,25.0,0.0,65.52,26.75,38.0,26.75,53.5,3.0,2.71,1.66,18.66
SLC,2023-01-02,20,13,27,12,28,33.33,8.33,46.43,46.08,28.67,15.21,61.17,1.75,2.67,4.29,47.54
SLC,2023-01-02,21,19,18,19,19,47.37,47.37,47.37,35.16,28.68,14.5,49.42,3.89,3.14,3.74,26.58
SLC,2023-01-02,22,19,27,21,28,57.14,33.33,53.57,20.86,30.14,15.41,36.38,2.68,5.34,4.89,48.68
SLC,2023-01-02,23,15,5,14,8,57.14,14.29,37.5,27.86,30.71,14.56,41.79,3.0,2.66,12.63,49.63
SLC,2023-01-03,0,1,5,2,6,0.0,0.0,33.33,68.0,33.5,21.25,89.0,0.17,4.77,1.17,52.33
SLC,2023-01-03,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.6,0.0,35.0
SLC,2023-01-03,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-03,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-03,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-03,5,4,0,7,1,42.86,14.29,100.0,47.43,37.29,24.19,71.29,4.0,0.2,15.0,0.0
SLC,2023-01-03,6,12,3,21,3,23.81,9.52,66.67,39.81,35.86,23.0,62.38,0.0,1.5,0.0,10.67
SLC,2023-01-03,7,8,17,16,17,31.25,6.25,76.47,44.13,36.13,22.43,66.38,0.35,5.72,4.41,8.88
SLC,2023-01-03,8,23,25,28,29,64.29,7.14,75.86,19.43,36.04,20.84,39.96,0.48,3.49,4.14,21.66
SLC,2023-01-03,9,28,10,33,16,63.64,39.39,68.75,21.36,27.03,12.87,33.15,0.94,3.08,2.13,16.38
SLC,2023-01-03,10,14,27,22,27,40.91,31.82,77.78,37.95,23.64,9.84,47.5,3.26,7.14,3.56,10.41
SLC,2023-01-03,11,40,7,42,9,76.19,50.0,77.78,15.33,23.02,8.84,23.29,2.11,7.24,3.11,6.67
SLC,2023-01-03,12,8,15,13,25,46.15,30.77,64.0,38.69,22.15,8.43,46.77,2.32,2.57,5.96,33.2
SLC,2023-01-03,13,12,17,15,21,60.0,60.0,80.95,24.53,15.2,2.41,26.0,2.24,1.86,2.95,7.9
SLC,2023-01-03,14,14,30,24,34,45.83,41.67,58.82,20.33,16.33,3.64,23.13,2.41,2.19,4.32,21.85
SLC,2023-01-03,15,35,20,40,24,67.5,50.0,45.83,20.48,18.68,4.7,24.9,2.42,1.5,4.58,30.83
SLC,2023-01-03,16,15,27,18,31,50.0,50.0,51.61,29.11,14.94,2.84,31.61,5.58,3.18,8.42,50.52
SLC,2023-01-03,17,31,6,37,12,62.16,51.35,50.0,25.0,15.97,3.0,26.97,1.92,2.68,3.5,24.83
SLC,2023-01-03,18,5,2,7,14,57.14,42.86,35.71,35.0,18.57,5.51,40.57,3.0,1.7,8.29,37.86
SLC,2023-01-03,19,2,28,3,38,66.67,66.67,68.42,10.0,15.33,3.57,13.67,1.82,2.22,3.68,17.11
SLC,2023-01-03,20,13,27,18,29,66.67,44.44,65.52,16.72,21.39,8.54,24.56,1.72,1.76,1.24,15.69
SLC,2023-01-03,21,19,16,20,18,85.0,65.0,61.11,14.15,21.9,8.17,21.05,2.22,2.56,4.0,32.33
SLC,2023-01-03,22,17,29,23,31,65.22,26.09,64.52,40.61,31.26,16.37,56.61,1.52,4.63,2.42,16.74
SLC,2023-01-03,23,13,4,15,6,53.33,40.0,33.33,21.53,25.93,11.49,30.67,4.5,0.88,5.67,45.33
SLC,2023-01-04,0,1,5,2,5,50.0,50.0,20.0,67.5,15.0,3.15,70.5,3.6,2.68,0.0,84.2
SLC,2023-01-04,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.0,56.0
SLC,2023-01-04,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-04,3,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
SLC,2023-01-04,4,0,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.25,0.9,0.5,6.0
SLC,2023-01-04,5,4,0,7,2,71.43,71.43,50.0,18.29,18.0,5.34,23.14,1.0,0.6,2.5,29.0
SLC,2023-01-04,6,8,3,19,3,52.63,21.05,100.0,29.63,24.95,11.79,40.74,0.0,0.67,2.67,2.33
SLC,2023-01-04,7,8,17,16,19,68.75,56.25,84.21,27.69,21.25,8.03,34.69,0.79,3.04,2.26,31.53
SLC,2023-01-04,8,26,23,31,23,87.1,61.29,91.3,9.55,23.65,8.95,17.42,0.3,4.28,2.0,14.74
SLC,2023-01-04,9,27,10,36,12,77.78,75.0,66.67,10.08,17.47,3.4,12.47,2.92,2.57,7.42,22.33
SLC,2023-01-04,10,11,27,14,28,64.29,64.29,85.71,20.71,15.0,1.39,21.07,2.61,4.36,3.64,13.68
SLC,2023-01-04,11,42,4,44,5,72.73,75.0,80.0,27.09,16.07,2.92,28.41,0.6,1.38,0.8,8.6
SLC,2023-01-04,12,7,16,11,23,45.45,45.45,56.52,35.09,16.45,3.95,38.09,2.57,0.43,1.61,28.83
SLC,2023-01-04,13,13,17,17,20,64.71,47.06,95.0,36.71,15.12,2.49,38.41,2.45,1.41,3.15,4.45
SLC,2023-01-04,14,13,26,17,25,47.06,41.18,64.0,26.18,16.94,3.85,28.35,0.88,1.08,5.0,33.12
SLC,2023-01-04,15,31,18,31,22,64.52,54.84,81.82,26.55,18.77,4.36,30.42,2.41,2.37,3.0,8.23
SLC,2023-01-04,16,15,29,19,34,52.63,52.63,50.0,23.84,17.42,4.92,28.16,1.59,1.1,2.97,26.0
SLC,2023-01-04,17,32,8,38,16,34.21,39.47,50.0,37.16,17.87,3.74,40.11,3.31,3.16,11.88,24.88
SLC,2023-01-04,18,5,3,8,15,50.0,50.0,60.0,38.75,15.88,2.29,40.13,0.6,0.33,3.6,11.53
SLC,2023-01-04,19,2,27,2,32,0.0,0.0,84.38,23.5,14.0,2.85,26.5,1.13,0.72,1.16,12.53
SLC,2023-01-04,20,11,24,16,25,75.0,68.75,72.0,10.31,15.19,2.21,10.63,0.36,1.12,8.52,20.92
SLC,2023-01-04,21,18,16,20,16,60.0,60.0,62.5,22.6,13.85,1.02,22.9,1.38,1.13,2.13,12.06
SLC,2023-01-04,22,18,28,19,30,68.42,73.68,50.0,12.89,15.74,1.96,13.84,1.23,1.62,2.0,40.3
SLC,2023-01-04,23,13,6,13,7,38.46,46.15,57.14,44.0,14.08,1.0,43.0,1.29,1.5,1.57,14.57
SLC,2023-01-05,0,1,4,2,6,100.0,100.0,33.33,0.0,16.5,4.65,3.5,4.0,1.88,12.17,37.0
SLC,2023-01-05,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-05,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-05,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,2023-01-05,4,0,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.75,1.95,3.5,3.25
SLC,2023-01-05,5,4,0,8,1,50.0,50.0,100.0,71.0,15.0,2.53,71.25,0.0,0.2,0.0,0.0
SLC,2023-01-05,6,7,3,23,4,52.17,52.17,100.0,26.61,15.52,2.7,28.87,1.5,2.3,3.75,0.0
SLC,2023-01-05,7,9,17,15,18,73.33,66.67,77.78,9.73,18.4,5.58,13.67,0.17,0.94,0.67,16.78
SLC,2023-01-05,8,26,26,30,26,86.67,76.67,96.15,12.13,19.67,5.0,16.0,0.46,1.92,0.73,1.04
SLC,2023-01-05,9,28,10,30,15,90.0,90.0,80.0,9.73,15.4,1.78,10.2,4.33,1.48,5.27,7.67
SLC,2023-01-05,10,12,25,19,31,68.42,63.16,90.32,17.58,16.47,2.74,19.16,3.23,2.72,2.61,6.26
SLC,2023-01-05,11,42,6,44,8,86.36,81.82,75.0,5.18,17.75,3.74,8.05,2.13,2.54,1.63,7.38
SLC,2023-01-05,12,7,14,9,15,77.78,77.78,73.33,7.67,15.78,3.39,10.67,0.6,1.21,1.8,33.07
SLC,2023-01-05,13,13,21,17,25,76.47,76.47,76.0,11.18,15.47,2.69,12.47,1.12,3.07,5.16,25.12
SLC,2023-01-05,14,15,25,18,34,38.89,38.89,61.76,44.22,15.89,3.18,46.44,3.44,1.09,5.06,22.59
SLC,2023-01-05,15,34,20,38,21,68.42,63.16,71.43,15.32,18.26,4.55,19.08,2.71,2.69,1.76,9.14
SLC,2023-01-05,16,16,31,19,34,63.16,57.89,76.47,14.68,17.32,4.32,18.16,3.44,3.8,3.38,13.03
