airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
ABQ,2023-01-01,0,0,1,1,0,0.0,0.0,0.0,24.0,11.0,2.1,26.0,0.0,0.0,0.0,0.0
ABQ,2023-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABQ,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABQ,2023-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABQ,2023-01-01,4,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
ABQ,2023-01-01,5,4,0,4,0,75.0,75.0,0.0,26.5,13.5,5.7,31.0,0.0,0.0,0.0,0.0
ABQ,2023-01-01,6,4,0,7,1,100.0,85.71,0.0,0.0,13.86,5.79,4.43,0.0,1.0,3.0,19.0
ABQ,2023-01-01,7,4,0,4,1,75.0,50.0,100.0,13.75,15.5,5.83,17.0,0.0,0.3,0.0,11.0
ABQ,2023-01-01,8,2,0,2,1,100.0,100.0,0.0,0.0,12.0,2.15,0.0,0.0,0.3,9.0,22.0
ABQ,2023-01-01,9,0,5,0,6,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.17,0.22,1.5,7.83
ABQ,2023-01-01,10,5,0,7,3,85.71,85.71,66.67,3.71,9.29,1.67,5.14,4.0,0.53,7.0,37.67
ABQ,2023-01-01,11,1,6,3,7,100.0,100.0,71.43,0.0,9.33,0.33,0.0,3.29,0.36,8.57,12.71
ABQ,2023-01-01,12,7,4,9,4,77.78,66.67,75.0,10.0,12.44,4.1,13.78,4.75,1.15,5.25,45.25
ABQ,2023-01-01,13,5,5,5,5,100.0,60.0,80.0,4.4,12.4,4.18,8.2,0.6,1.52,0.8,8.2
ABQ,2023-01-01,14,4,5,5,5,60.0,60.0,80.0,24.8,8.6,0.02,24.4,1.4,0.76,0.0,3.8
ABQ,2023-01-01,15,5,5,6,6,50.0,50.0,33.33,33.67,8.83,1.33,34.5,1.0,1.2,1.33,73.33
ABQ,2023-01-01,16,3,4,2,3,50.0,50.0,66.67,26.0,13.0,3.5,28.5,1.67,0.17,8.0,28.33
ABQ,2023-01-01,17,4,2,3,4,33.33,33.33,50.0,110.33,12.33,5.03,115.0,1.0,7.58,6.75,10.75
ABQ,2023-01-01,18,2,5,3,5,33.33,33.33,60.0,15.33,8.0,0.53,16.0,1.8,0.96,8.8,23.4
ABQ,2023-01-01,19,5,1,5,1,40.0,20.0,0.0,21.0,12.6,4.1,25.0,4.0,2.5,51.0,63.0
ABQ,2023-01-01,20,0,2,1,2,100.0,100.0,0.0,0.0,21.0,12.1,12.0,2.5,5.9,0.0,26.0
ABQ,2023-01-01,21,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.75,0.5,25.5
ABQ,2023-01-01,22,0,4,0,4,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,17.25
