airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SAN,2023-01-01,0,0,2,1,2,100.0,100.0,100.0,0.0,13.0,0.0,0.0,2.5,4.6,2.0,1.5
SAN,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN,2023-01-01,6,17,0,18,0,94.44,88.89,0.0,1.72,19.89,8.89,7.78,0.0,0.0,0.0,0.0
SAN,2023-01-01,7,18,11,21,11,80.95,71.43,100.0,14.1,20.0,9.04,21.19,1.45,0.68,0.64,0.82
SAN,2023-01-01,8,19,9,25,9,72.0,72.0,88.89,9.44,16.72,6.0,13.32,3.78,0.56,2.33,13.56
SAN,2023-01-01,9,14,15,16,17,81.25,75.0,70.59,12.31,17.81,8.49,19.38,1.12,4.69,6.76,24.41
SAN,2023-01-01,10,18,13,23,15,69.57,52.17,73.33,24.26,20.78,10.31,32.74,20.07,1.67,23.4,46.8
SAN,2023-01-01,11,20,20,21,22,61.9,57.14,63.64,46.76,17.57,6.96,52.57,3.14,0.93,6.0,24.18
SAN,2023-01-01,12,20,15,27,16,81.48,62.96,56.25,21.33,19.37,8.31,27.78,2.19,4.15,3.5,47.81
SAN,2023-01-01,13,14,12,16,13,68.75,56.25,84.62,34.88,17.31,6.83,40.25,1.0,3.95,2.08,4.46
SAN,2023-01-01,14,13,15,16,15,62.5,62.5,66.67,18.25,15.31,5.13,21.13,4.53,1.63,2.27,9.47
SAN,2023-01-01,15,15,14,16,16,62.5,50.0,37.5,20.0,16.44,6.28,25.19,1.56,1.18,6.06,43.94
SAN,2023-01-01,16,13,11,14,12,42.86,28.57,25.0,32.0,20.36,9.82,41.36,2.33,0.67,4.75,40.5
SAN,2023-01-01,17,13,15,14,16,42.86,14.29,43.75,39.14,17.64,8.33,46.93,3.19,0.77,1.94,26.94
SAN,2023-01-01,18,13,15,14,17,64.29,50.0,52.94,16.5,17.5,7.66,22.79,3.47,0.91,4.88,35.88
SAN,2023-01-01,19,12,13,12,14,50.0,41.67,57.14,37.58,15.42,6.02,43.17,2.21,2.23,2.07,20.71
SAN,2023-01-01,20,9,26,10,28,50.0,50.0,57.14,38.1,17.2,7.22,44.0,2.29,4.15,3.32,23.18
SAN,2023-01-01,21,16,15,20,15,60.0,50.0,40.0,22.1,16.8,6.03,27.75,1.4,3.6,1.13,26.53
SAN,2023-01-01,22,11,20,14,19,28.57,21.43,36.84,15.93,19.43,7.36,22.21,1.47,3.44,5.05,25.89
SAN,2023-01-01,23,0,14,0,12,0.0,0.0,58.33,0.0,0.0,0.0,0.0,1.0,1.7,0.83,23.08
SAN,2023-01-02,0,0,3,1,2,100.0,100.0,50.0,0.0,13.0,0.0,0.0,1.0,1.1,4.5,14.5
SAN,2023-01-02,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN,2023-01-02,6,23,0,23,0,95.65,65.22,0.0,2.96,23.7,12.48,12.3,0.0,0.0,0.0,0.0
SAN,2023-01-02,7,19,11,21,11,85.71,85.71,100.0,10.19,16.48,6.0,14.05,1.09,1.63,0.0,0.0
SAN,2023-01-02,8,20,8,30,8,80.0,66.67,100.0,14.93,17.97,7.01,20.0,1.5,0.2,0.0,0.0
SAN,2023-01-02,9,16,17,19,20,89.47,89.47,80.0,4.05,15.32,5.67,8.16,1.45,0.25,1.5,9.75
SAN,2023-01-02,10,17,19,27,19,74.07,55.56,78.95,12.89,19.0,8.3,19.63,3.26,1.17,2.68,13.26
SAN,2023-01-02,11,17,20,20,20,60.0,60.0,60.0,12.85,17.5,6.53,17.95,4.95,1.2,11.2,26.75
SAN,2023-01-02,12,20,18,25,21,68.0,64.0,66.67,18.68,16.88,6.06,23.68,1.76,2.44,7.9,24.9
SAN,2023-01-02,13,19,12,23,14,69.57,65.22,50.0,22.39,17.26,6.4,26.3,1.64,0.87,1.64,19.0
SAN,2023-01-02,14,12,16,18,19,61.11,55.56,73.68,21.28,18.06,7.64,28.11,1.95,0.83,3.58,16.05
SAN,2023-01-02,15,15,14,17,15,76.47,58.82,73.33,16.06,18.24,7.96,22.76,2.33,1.15,1.53,19.67
SAN,2023-01-02,16,15,8,18,11,83.33,77.78,81.82,12.78,14.83,4.41,16.22,4.0,0.55,1.09,13.09
SAN,2023-01-02,17,8,18,11,19,63.64,63.64,42.11,19.82,13.55,3.69,21.91,2.79,0.99,2.47,37.47
SAN,2023-01-02,18,16,16,18,17,44.44,38.89,58.82,24.61,17.72,8.09,32.06,3.35,1.07,5.24,78.94
SAN,2023-01-02,19,13,13,14,14,71.43,57.14,57.14,22.93,16.21,6.26,27.29,2.43,1.18,1.5,31.86
SAN,2023-01-02,20,9,21,11,19,45.45,45.45,47.37,44.55,14.18,3.99,47.64,3.58,1.9,1.47,77.95
SAN,2023-01-02,21,12,21,14,20,42.86,42.86,30.0,24.71,16.43,5.07,29.07,0.9,1.19,1.65,59.15
SAN,2023-01-02,22,15,18,16,18,50.0,37.5,50.0,20.06,19.88,8.05,27.5,1.22,4.23,4.0,47.0
SAN,2023-01-02,23,0,14,1,12,0.0,0.0,33.33,39.0,23.0,10.8,50.0,2.58,6.93,7.08,44.75
SAN,2023-01-03,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,48.5
SAN,2023-01-03,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN,2023-01-03,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN,2023-01-03,4,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2.8,6.0,11.0
SAN,2023-01-03,6,22,0,23,0,95.65,56.52,0.0,2.52,27.43,16.13,15.61,0.0,0.0,0.0,0.0
SAN,2023-01-03,7,17,10,20,10,75.0,55.0,70.0,11.2,18.5,7.88,17.3,5.8,5.15,8.3,12.3
SAN,2023-01-03,8,24,12,31,12,70.97,64.52,75.0,19.84,25.29,14.38,33.48,4.08,3.93,3.08,32.0
SAN,2023-01-03,9,16,19,17,20,70.59,58.82,70.0,14.53,25.24,15.72,27.53,4.25,6.95,8.0,22.65
SAN,2023-01-03,10,18,17,22,20,54.55,27.27,60.0,29.41,31.86,21.45,49.68,6.6,7.46,13.05,24.1
SAN,2023-01-03,11,20,21,22,22,45.45,0.0,27.27,21.55,44.5,33.98,54.68,10.23,19.0,30.36,42.14
SAN,2023-01-03,12,19,18,25,19,8.0,0.0,26.32,52.52,53.88,42.52,94.6,8.79,14.52,24.47,29.79
SAN,2023-01-03,13,19,12,19,11,31.58,0.0,9.09,44.89,51.63,40.57,84.63,8.73,17.73,25.55,32.91
SAN,2023-01-03,14,12,14,15,16,33.33,6.67,18.75,42.27,50.73,40.34,82.4,5.19,25.91,27.56,39.63
SAN,2023-01-03,15,15,15,18,18,22.22,0.0,22.22,37.56,44.11,33.89,71.22,6.11,14.35,18.44,37.94
SAN,2023-01-03,16,13,11,14,11,7.14,0.0,18.18,53.29,34.07,23.75,76.71,8.64,10.15,14.36,47.09
SAN,2023-01-03,17,13,14,13,15,23.08,7.69,40.0,45.38,21.08,11.75,56.69,5.67,12.61,12.53,30.27
SAN,2023-01-03,18,12,14,11,19,27.27,18.18,47.37,30.09,15.55,5.75,35.36,8.11,10.02,11.42,19.63
SAN,2023-01-03,19,12,14,17,14,35.29,35.29,21.43,22.47,17.29,7.29,29.12,4.29,4.91,4.5,50.43
SAN,2023-01-03,20,9,23,10,22,70.0,40.0,31.82,14.1,19.5,9.35,22.7,8.36,7.33,7.77,43.32
SAN,2023-01-03,21,14,15,14,14,28.57,21.43,50.0,38.07,27.71,17.78,55.21,5.57,5.64,8.36,28.79
SAN,2023-01-03,22,11,19,12,19,41.67,8.33,15.79,95.08,36.58,24.22,119.0,8.16,17.23,21.05,48.53
SAN,2023-01-03,23,1,15,2,14,100.0,0.0,28.57,0.0,32.5,21.15,19.5,5.93,5.78,7.86,103.14
SAN,2023-01-04,0,0,2,0,3,0.0,0.0,33.33,0.0,0.0,0.0,0.0,6.33,6.97,3.67,27.0
SAN,2023-01-04,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN,2023-01-04,4,0,0,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0,15.0
SAN,2023-01-04,5,0,0,1,2,0.0,0.0,0.0,36.0,20.0,9.3,45.0,0.0,6.8,5.0,54.0
SAN,2023-01-04,6,23,0,25,0,72.0,64.0,0.0,29.64,19.8,8.69,36.28,0.0,0.0,0.0,0.0
SAN,2023-01-04,7,19,10,24,10,79.17,75.0,100.0,8.92,17.33,6.53,12.46,0.6,0.4,0.0,0.5
SAN,2023-01-04,8,21,9,21,9,80.95,66.67,100.0,12.52,19.48,8.56,18.43,3.89,0.58,1.56,1.22
SAN,2023-01-04,9,13,21,14,24,78.57,78.57,70.83,6.5,15.43,5.71,10.14,3.38,0.45,3.54,13.83
SAN,2023-01-04,10,18,12,19,17,68.42,63.16,70.59,27.84,18.32,8.11,34.58,2.06,1.32,3.59,13.47
SAN,2023-01-04,11,17,22,18,23,66.67,55.56,69.57,19.22,16.22,5.95,23.56,1.65,1.39,4.57,20.87
SAN,2023-01-04,12,19,22,19,21,68.42,47.37,71.43,31.21,19.74,8.86,38.84,2.14,2.82,3.19,21.38
SAN,2023-01-04,13,24,7,24,9,70.83,58.33,66.67,22.71,19.5,8.73,29.25,0.56,0.7,1.44,22.56
SAN,2023-01-04,14,7,17,9,18,55.56,44.44,44.44,35.56,17.44,6.77,42.0,1.33,2.25,5.39,26.61
SAN,2023-01-04,15,16,14,17,13,52.94,47.06,76.92,16.71,16.12,6.22,21.12,0.31,0.91,0.46,8.69
SAN,2023-01-04,16,12,10,12,11,58.33,50.0,45.45,22.58,13.92,3.81,25.33,6.45,0.75,5.64,34.45
SAN,2023-01-04,17,11,11,11,17,54.55,54.55,52.94,22.91,14.73,5.12,26.45,6.06,1.19,6.35,22.65
SAN,2023-01-04,18,11,13,11,17,63.64,63.64,52.94,17.82,13.73,4.26,20.82,5.47,2.94,7.71,46.71
SAN,2023-01-04,19,12,16,17,15,58.82,52.94,66.67,39.94,16.41,6.05,44.65,5.07,1.91,6.4,9.53
SAN,2023-01-04,20,8,20,9,17,77.78,77.78,41.18,5.56,16.44,6.9,8.67,5.12,6.93,3.06,34.53
SAN,2023-01-04,21,10,15,9,16,33.33,22.22,43.75,31.56,17.44,7.22,37.44,2.38,1.57,3.94,21.44
SAN,2023-01-04,22,13,20,10,21,90.0,80.0,42.86,6.6,18.9,6.86,12.3,2.14,3.84,5.1,23.29
SAN,2023-01-04,23,0,13,0,12,0.0,0.0,41.67,0.0,0.0,0.0,0.0,2.58,0.47,1.42,20.33
SAN,2023-01-05,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,29.5
SAN,2023-01-05,4,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,6.5
SAN,2023-01-05,5,0,0,1,2,0.0,0.0,50.0,58.0,27.0,16.3,74.0,1.0,2.3,4.0,17.5
SAN,2023-01-05,6,20,0,23,0,86.96,78.26,0.0,7.96,25.78,14.43,18.39,0.0,0.0,0.0,0.0
SAN,2023-01-05,7,18,8,20,8,80.0,50.0,87.5,14.05,24.8,14.19,25.8,5.88,0.94,7.0,5.75
SAN,2023-01-05,8,21,9,20,8,85.0,50.0,75.0,13.8,27.8,17.08,27.9,2.13,0.99,3.38,4.25
SAN,2023-01-05,9,12,15,16,17,62.5,50.0,70.59,20.81,19.88,9.81,29.5,5.82,2.82,12.18,28.47
SAN,2023-01-05,10,17,15,21,16,66.67,42.86,75.0,14.14,28.43,18.0,30.9,6.19,6.16,13.44,12.06
SAN,2023-01-05,11,16,21,17,22,58.82,17.65,54.55,41.06,26.88,16.25,55.47,8.18,10.01,15.41,23.55
SAN,2023-01-05,12,20,20,20,22,40.0,15.0,36.36,19.25,24.25,13.33,32.25,6.18,8.64,13.32,22.0
SAN,2023-01-05,13,20,10,23,13,43.48,4.35,38.46,25.35,25.91,15.34,39.83,10.23,3.29,13.77,28.85
SAN,2023-01-05,14,11,15,13,15,46.15,23.08,46.67,36.62,16.92,6.59,42.08,8.4,1.86,10.53,26.47
SAN,2023-01-05,15,15,14,15,14,60.0,46.67,78.57,22.0,16.6,6.62,27.27,4.21,0.38,3.0,8.07
SAN,2023-01-05,16,13,9,14,11,42.86,42.86,90.91,18.0,15.93,5.93,22.64,4.45,1.94,4.09,7.82
SAN,2023-01-05,17,6,14,7,17,57.14,57.14,29.41,15.71,16.0,5.51,19.71,2.06,0.71,6.59,25.29
SAN,2023-01-05,18,14,16,13,21,61.54,61.54,66.67,17.38,17.54,7.98,23.92,1.71,1.02,2.52,12.71
SAN,2023-01-05,19,15,14,19,13,73.68,63.16,53.85,10.0,20.0,9.82,16.68,2.08,0.84,4.08,17.0
SAN,2023-01-05,20,9,19,9,20,55.56,55.56,60.0,10.67,15.67,5.92,15.22,1.7,2.0,4.1,17.35
SAN,2023-01-05,21,10,14,10,14,80.0,70.0,100.0,3.8,15.0,4.73,7.0,1.57,3.83,3.29,3.14
SAN,2023-01-05,22,11,17,12,17,83.33,66.67,52.94,9.83,19.83,7.24,14.5,0.71,5.21,4.47,24.06
SAN,2023-01-05,23,0,11,0,9,0.0,0.0,77.78,0.0,0.0,0.0,0.0,2.11,0.81,1.22,6.56
SAN,2023-01-06,0,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.15,2.0,6.0
SAN,2023-01-06,4,0,0,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,5.5,5.3,11.5,12.0
