airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
TPA,2023-01-01,0,0,9,0,5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.4
TPA,2023-01-01,1,0,1,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
TPA,2023-01-01,4,0,2,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
TPA,2023-01-01,5,4,2,4,1,100.0,75.0,100.0,0.25,21.5,12.8,11.75,1.0,2.0,0.0,7.0
TPA,2023-01-01,6,19,2,22,3,81.82,22.73,66.67,17.77,30.82,20.95,36.68,68.33,6.6,69.67,68.0
TPA,2023-01-01,7,18,5,18,4,83.33,50.0,100.0,24.28,24.33,14.01,36.0,4.0,4.0,0.75,0.0
TPA,2023-01-01,8,12,5,12,6,83.33,83.33,50.0,20.92,14.25,4.58,23.5,2.5,1.2,1.83,43.83
TPA,2023-01-01,9,14,15,14,16,64.29,57.14,50.0,19.07,15.36,5.29,22.93,4.75,1.59,12.81,32.69
TPA,2023-01-01,10,17,11,18,12,55.56,50.0,75.0,89.17,14.72,4.75,93.22,8.58,2.52,7.83,27.58
TPA,2023-01-01,11,19,13,22,12,68.18,59.09,50.0,30.23,15.32,4.87,34.14,5.25,2.28,5.83,28.17
TPA,2023-01-01,12,10,11,10,15,50.0,50.0,53.33,34.8,12.9,3.01,37.6,12.0,1.71,11.33,23.6
TPA,2023-01-01,13,10,4,17,7,58.82,47.06,42.86,18.41,14.88,5.08,22.71,6.14,0.84,10.71,21.43
TPA,2023-01-01,14,11,20,14,22,71.43,71.43,68.18,14.5,12.14,2.3,16.43,0.77,2.76,2.59,10.09
TPA,2023-01-01,15,17,10,20,14,55.0,50.0,64.29,22.3,12.45,2.76,24.35,0.29,1.23,0.5,20.21
TPA,2023-01-01,16,9,14,10,17,50.0,50.0,76.47,29.5,13.0,2.83,31.7,1.24,2.62,3.0,5.29
TPA,2023-01-01,17,15,17,18,15,83.33,72.22,86.67,6.28,13.67,3.63,9.5,0.8,1.64,0.0,27.47
TPA,2023-01-01,18,16,13,14,17,85.71,85.71,70.59,7.64,14.93,4.83,11.14,0.41,2.28,1.82,9.59
TPA,2023-01-01,19,12,18,13,20,76.92,69.23,60.0,6.85,12.38,2.73,8.54,1.25,2.53,2.5,31.85
TPA,2023-01-01,20,9,18,12,19,66.67,50.0,63.16,17.83,16.67,6.89,24.58,3.79,1.73,4.05,18.79
TPA,2023-01-01,21,8,16,8,17,62.5,50.0,64.71,19.25,13.25,4.25,23.38,3.71,2.19,1.88,24.18
TPA,2023-01-01,22,6,6,7,5,57.14,57.14,80.0,15.71,12.0,2.74,18.43,2.2,0.32,0.0,14.8
TPA,2023-01-01,23,0,15,0,16,0.0,0.0,62.5,0.0,0.0,0.0,0.0,1.0,2.74,4.5,31.25
TPA,2023-01-02,0,0,9,0,9,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.44,0.91,0.78,11.89
TPA,2023-01-02,1,0,4,1,1,100.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,148.0
