airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
ORD,2024-01-01,0,5,6,5,7,80.0,60.0,71.43,5.0,17.0,5.84,11.0,5.14,2.33,5.86,126.14
ORD,2024-01-01,1,1,1,3,2,100.0,33.33,100.0,0.0,26.33,14.93,13.0,6.5,2.1,0.0,0.0
ORD,2024-01-01,2,3,1,2,0,100.0,100.0,0.0,0.0,24.5,13.1,13.5,0.0,0.0,0.0,0.0
ORD,2024-01-01,3,1,0,2,0,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
ORD,2024-01-01,4,2,4,0,5,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.4,5.24,4.2,7.8
ORD,2024-01-01,5,6,15,6,6,100.0,83.33,100.0,1.33,15.67,3.93,4.33,0.0,1.77,0.0,1.83
ORD,2024-01-01,6,21,10,22,8,90.91,77.27,87.5,4.32,17.14,5.69,7.64,0.13,4.54,2.75,4.13
ORD,2024-01-01,7,43,58,43,60,95.35,93.02,86.67,1.3,18.07,6.42,4.35,1.12,4.67,1.2,7.47
ORD,2024-01-01,8,70,54,70,57,88.57,74.29,80.7,9.94,19.24,7.82,15.63,1.7,5.97,1.42,29.95
ORD,2024-01-01,9,69,86,68,86,92.65,77.94,87.21,9.81,20.32,8.8,15.16,3.08,9.97,4.03,6.78
ORD,2024-01-01,10,81,14,84,16,86.9,75.0,87.5,6.19,20.17,8.82,12.21,0.0,5.97,0.38,32.0
ORD,2024-01-01,11,29,35,31,38,87.1,83.87,92.11,5.97,17.16,5.72,8.9,1.68,5.61,1.39,3.5
ORD,2024-01-01,12,37,65,36,67,80.56,69.44,88.06,6.44,19.28,7.93,12.75,1.49,5.32,2.64,4.7
ORD,2024-01-01,13,76,55,77,56,77.92,63.64,85.71,8.23,21.47,9.95,16.32,2.29,8.71,4.18,10.13
ORD,2024-01-01,14,59,59,60,64,83.33,65.0,95.31,10.43,20.87,9.31,17.17,1.47,7.28,1.86,7.95
ORD,2024-01-01,15,45,35,49,34,83.67,69.39,82.35,17.55,20.16,8.72,23.8,1.71,7.31,2.47,7.74
ORD,2024-01-01,16,43,61,43,64,74.42,62.79,79.69,11.19,19.58,8.14,17.67,2.52,5.52,2.0,18.78
ORD,2024-01-01,17,35,80,38,81,84.21,78.95,85.19,8.03,20.16,8.77,15.13,2.42,7.18,2.0,8.68
ORD,2024-01-01,18,96,85,97,87,82.47,58.76,83.91,14.91,24.95,13.41,25.74,1.77,13.26,4.66,6.29
ORD,2024-01-01,19,57,77,50,76,92.0,74.0,81.58,3.64,20.48,8.8,9.8,1.04,10.12,1.25,10.88
ORD,2024-01-01,20,81,29,80,29,83.75,75.0,93.1,10.06,17.49,6.14,14.25,0.59,8.2,0.28,2.0
ORD,2024-01-01,21,30,12,27,12,96.3,92.59,100.0,3.56,16.22,4.73,6.56,0.0,3.79,0.0,0.58
ORD,2024-01-01,22,3,21,2,23,50.0,50.0,91.3,11.0,11.0,0.0,11.0,1.35,2.4,1.0,2.61
ORD,2024-01-01,23,3,22,2,23,50.0,50.0,82.61,12.0,19.0,7.6,20.0,1.17,3.1,2.83,5.48
ORD,2024-01-02,0,4,7,0,8,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.63,2.4,1.5,113.0
ORD,2024-01-02,1,1,1,1,0,100.0,100.0,0.0,0.0,21.0,9.6,5.0,0.0,0.0,0.0,0.0
ORD,2024-01-02,2,2,0,1,0,0.0,0.0,0.0,305.0,33.0,21.6,327.0,0.0,0.0,0.0,0.0
ORD,2024-01-02,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORD,2024-01-02,4,0,4,0,4,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,15.0
ORD,2024-01-02,5,8,16,8,13,100.0,100.0,92.31,0.25,15.5,3.98,2.75,0.08,3.16,2.31,4.15
ORD,2024-01-02,6,27,12,27,10,92.59,66.67,80.0,6.48,21.41,10.11,14.11,0.0,3.44,0.0,29.5
ORD,2024-01-02,7,56,91,57,87,91.23,47.37,88.51,4.91,28.82,17.09,18.96,0.13,7.35,3.54,5.0
ORD,2024-01-02,8,96,44,94,40,92.55,57.45,92.5,4.06,27.61,16.18,17.73,0.33,10.31,3.55,3.38
ORD,2024-01-02,9,74,80,73,82,86.3,65.75,87.8,8.49,23.42,11.91,17.19,0.01,12.46,3.85,4.62
ORD,2024-01-02,10,78,19,76,21,90.79,78.95,90.48,7.86,18.84,7.36,12.95,0.0,3.49,1.05,2.76
ORD,2024-01-02,11,27,40,30,40,86.67,80.0,95.0,12.73,17.73,6.66,17.2,0.3,4.73,0.58,2.65
ORD,2024-01-02,12,40,76,41,76,90.24,87.8,86.84,9.15,15.2,3.75,11.15,2.2,5.24,1.68,7.37
ORD,2024-01-02,13,78,63,79,66,88.61,73.42,89.39,6.34,18.86,7.4,11.66,2.12,6.2,1.59,5.17
ORD,2024-01-02,14,60,57,63,60,87.3,73.02,91.67,6.71,20.59,8.86,13.65,1.95,6.73,2.33,4.0
ORD,2024-01-02,15,46,38,44,35,88.64,86.36,74.29,4.23,17.14,5.74,7.34,1.43,5.73,2.34,15.03
ORD,2024-01-02,16,45,61,47,62,80.85,68.09,87.1,13.94,18.09,6.76,19.06,2.69,6.08,2.48,9.63
ORD,2024-01-02,17,35,80,35,83,82.86,74.29,86.75,8.03,18.11,6.52,13.46,3.3,6.51,2.07,9.27
ORD,2024-01-02,18,96,89,97,88,91.75,54.64,80.68,7.39,27.18,15.61,19.92,1.18,13.54,5.32,11.05
ORD,2024-01-02,19,54,71,55,73,87.27,72.73,82.19,12.29,18.82,7.19,17.85,2.14,8.97,2.22,7.71
ORD,2024-01-02,20,80,35,82,37,86.59,80.49,83.78,8.83,20.49,9.05,14.48,1.41,9.08,3.51,6.68
ORD,2024-01-02,21,32,11,34,12,85.29,73.53,58.33,8.35,17.32,5.87,12.88,1.17,6.75,2.92,16.67
ORD,2024-01-02,22,3,20,7,21,71.43,57.14,80.95,12.14,16.0,4.6,15.86,1.76,2.91,0.76,20.29
ORD,2024-01-02,23,4,23,8,23,50.0,50.0,91.3,24.88,20.75,9.36,33.13,0.91,2.84,0.96,3.3
ORD,2024-01-03,0,3,8,4,8,75.0,75.0,62.5,5.25,15.25,3.95,9.5,0.25,1.71,1.63,115.75
ORD,2024-01-03,1,2,1,3,5,66.67,66.67,80.0,22.0,17.67,6.4,27.67,0.0,4.5,1.4,6.2
ORD,2024-01-03,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORD,2024-01-03,3,2,0,3,1,33.33,33.33,100.0,41.33,17.67,6.4,48.0,0.0,6.1,0.0,0.0
ORD,2024-01-03,4,1,4,1,11,100.0,100.0,90.91,0.0,22.0,10.6,11.0,0.09,3.88,2.0,9.55
ORD,2024-01-03,5,8,16,8,17,100.0,25.0,82.35,1.25,28.38,16.71,16.5,0.0,2.82,0.47,10.65
ORD,2024-01-03,6,29,11,30,12,90.0,53.33,83.33,9.97,29.13,17.26,23.87,1.75,3.39,3.08,8.42
ORD,2024-01-03,7,56,93,59,94,93.22,37.29,80.85,2.66,31.69,19.96,19.98,4.12,7.44,6.1,10.95
ORD,2024-01-03,8,95,41,97,48,82.47,27.84,81.25,12.29,36.03,24.62,34.95,2.35,8.08,2.08,21.58
ORD,2024-01-03,9,73,81,74,85,78.38,27.03,83.53,11.76,32.42,20.88,29.88,1.88,13.54,5.73,15.42
ORD,2024-01-03,10,79,19,80,26,82.5,51.25,88.46,11.09,25.39,13.88,22.95,0.54,6.54,1.04,4.04
ORD,2024-01-03,11,26,41,30,42,73.33,50.0,92.86,14.1,23.23,11.81,24.4,1.71,6.3,1.02,2.6
ORD,2024-01-03,12,42,74,46,76,78.26,50.0,82.89,15.83,23.35,11.86,25.67,3.38,5.73,2.71,10.0
ORD,2024-01-03,13,81,62,83,63,83.13,68.67,85.71,7.13,20.82,9.3,14.25,3.63,5.21,1.05,10.52
ORD,2024-01-03,14,60,59,63,62,79.37,63.49,83.87,9.75,21.17,9.43,16.83,1.11,8.65,2.65,17.87
ORD,2024-01-03,15,44,42,46,36,82.61,76.09,77.78,19.22,16.13,4.74,22.76,2.03,6.13,2.5,13.08
ORD,2024-01-03,16,45,63,46,65,69.57,65.22,84.62,20.41,16.28,4.9,24.09,3.49,7.27,4.48,8.18
ORD,2024-01-03,17,36,81,36,83,83.33,69.44,75.9,8.69,18.89,7.11,13.94,2.92,8.46,4.13,13.11
ORD,2024-01-03,18,99,86,100,88,84.0,57.0,81.82,20.19,22.86,11.32,29.29,1.32,11.55,3.95,7.73
ORD,2024-01-03,19,55,75,55,75,70.91,61.82,74.67,19.0,18.82,7.11,24.51,1.43,7.14,2.52,17.44
ORD,2024-01-03,20,80,33,83,32,80.72,65.06,87.5,10.27,19.12,7.75,16.36,1.13,8.82,1.91,10.06
ORD,2024-01-03,21,29,12,32,11,87.5,81.25,90.91,7.59,17.63,6.13,11.31,0.0,5.35,0.36,3.45
ORD,2024-01-03,22,4,21,8,22,37.5,37.5,59.09,23.38,13.75,2.4,24.63,1.59,3.15,2.59,12.64
ORD,2024-01-03,23,4,21,6,23,66.67,66.67,82.61,8.0,14.67,3.27,9.83,0.74,5.15,2.52,4.57
ORD,2024-01-04,0,5,6,5,10,40.0,40.0,50.0,23.6,15.4,4.08,27.8,0.3,3.34,3.3,101.4
ORD,2024-01-04,1,3,3,3,4,100.0,100.0,50.0,0.0,14.67,3.53,1.67,1.25,5.33,5.75,16.25
ORD,2024-01-04,2,4,0,2,2,50.0,50.0,100.0,27.0,26.0,13.25,40.5,7.5,6.1,7.5,0.5
ORD,2024-01-04,3,1,0,3,2,100.0,33.33,50.0,0.0,23.0,11.73,12.0,0.0,6.3,5.5,20.5
ORD,2024-01-04,4,0,4,2,12,50.0,50.0,91.67,8.0,19.0,7.6,16.0,0.33,2.09,0.42,7.83
ORD,2024-01-04,5,7,16,8,15,75.0,75.0,86.67,8.38,15.63,3.96,10.5,0.47,9.31,8.6,8.8
ORD,2024-01-04,6,27,9,28,8,89.29,82.14,87.5,5.89,17.32,5.52,9.25,0.25,4.79,1.63,2.88
ORD,2024-01-04,7,53,70,56,74,91.07,83.93,83.78,10.41,19.8,8.1,14.86,1.82,6.04,2.2,14.28
ORD,2024-01-04,8,75,51,76,56,90.79,67.11,91.07,5.32,23.38,11.92,14.96,1.63,5.86,2.25,16.61
ORD,2024-01-04,9,75,91,75,92,86.67,70.67,92.39,7.2,23.11,11.71,15.92,2.39,8.27,2.42,9.42
