airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
PSP,2024-01-01,5,1,0,1,0,100.0,100.0,0.0,0.0,12.0,1.1,0.0,0.0,0.0,0.0,0.0
PSP,2024-01-01,6,3,0,3,0,100.0,100.0,0.0,0.0,19.67,9.37,4.67,0.0,0.0,0.0,0.0
PSP,2024-01-01,7,5,0,7,0,71.43,71.43,0.0,10.71,16.57,6.31,13.86,0.0,0.0,0.0,0.0
PSP,2024-01-01,8,2,1,3,1,100.0,66.67,100.0,0.0,18.0,8.47,6.0,5.0,0.0,0.0,0.0
PSP,2024-01-01,9,1,1,2,1,100.0,100.0,100.0,0.0,18.5,8.2,6.5,4.0,0.0,0.0,0.0
PSP,2024-01-01,10,5,4,7,5,85.71,85.71,100.0,2.86,14.14,3.69,4.29,0.2,0.32,0.4,0.0
PSP,2024-01-01,11,3,8,3,10,100.0,100.0,90.0,0.0,12.33,2.03,1.67,3.2,1.02,2.3,6.6
PSP,2024-01-01,12,8,12,10,12,80.0,80.0,91.67,6.1,12.1,1.99,7.4,0.67,3.53,2.33,7.25
PSP,2024-01-01,13,10,1,10,4,90.0,80.0,50.0,3.8,14.7,3.72,5.4,2.5,1.9,3.75,10.75
PSP,2024-01-01,14,3,4,4,5,75.0,75.0,80.0,6.0,11.5,1.43,6.75,1.8,0.88,0.6,15.8
PSP,2024-01-01,15,3,1,5,2,80.0,80.0,50.0,9.2,11.8,1.72,9.8,4.0,0.1,6.0,23.0
PSP,2024-01-01,16,1,4,1,5,100.0,100.0,100.0,0.0,13.0,2.1,0.0,2.4,0.28,0.4,0.6
PSP,2024-01-01,17,5,3,6,4,100.0,100.0,75.0,0.0,12.17,2.07,0.17,2.25,3.4,1.5,10.25
PSP,2024-01-01,18,3,5,3,5,100.0,100.0,80.0,0.0,12.0,1.4,0.33,1.8,1.08,0.2,23.0
PSP,2024-01-01,19,3,2,3,3,66.67,66.67,66.67,25.0,13.0,2.2,26.0,1.0,0.8,7.0,9.67
PSP,2024-01-01,20,1,4,1,4,100.0,100.0,75.0,10.0,8.0,0.0,7.0,3.75,1.6,2.0,8.0
PSP,2024-01-01,21,1,6,1,6,0.0,0.0,100.0,17.0,12.0,1.1,18.0,5.5,1.43,0.0,0.0
PSP,2024-01-01,22,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.5,0.1,0.0,0.0
PSP,2024-01-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSP,2024-01-02,5,1,0,1,0,100.0,100.0,0.0,0.0,29.0,18.1,9.0,0.0,0.0,0.0,0.0
PSP,2024-01-02,6,3,0,4,0,75.0,75.0,0.0,7.5,15.25,4.8,9.25,0.0,0.0,0.0,0.0
PSP,2024-01-02,7,6,0,6,0,100.0,100.0,0.0,0.0,15.83,5.53,3.0,0.0,0.0,0.0,0.0
PSP,2024-01-02,8,1,2,1,3,100.0,100.0,66.67,0.0,13.0,3.3,0.0,3.33,0.53,3.33,24.0
PSP,2024-01-02,9,2,2,5,4,40.0,40.0,75.0,18.2,11.2,0.92,19.0,1.25,0.1,2.0,18.5
PSP,2024-01-02,10,6,4,9,5,66.67,66.67,80.0,26.0,17.0,6.34,30.89,0.4,2.36,0.0,14.0
PSP,2024-01-02,11,2,8,6,9,66.67,66.67,88.89,6.83,15.67,4.92,10.83,1.11,0.89,1.11,3.78
PSP,2024-01-02,12,8,11,9,11,77.78,77.78,90.91,10.0,16.67,6.27,14.33,1.45,5.76,2.45,2.91
PSP,2024-01-02,13,10,2,9,4,88.89,88.89,75.0,2.89,16.56,5.57,4.67,0.75,0.95,5.25,9.5
PSP,2024-01-02,14,3,4,4,4,75.0,75.0,50.0,5.25,17.75,6.95,11.0,2.25,1.1,5.5,10.75
PSP,2024-01-02,15,4,1,4,1,75.0,50.0,100.0,22.5,14.5,4.18,25.75,0.0,0.0,0.0,0.0
PSP,2024-01-02,16,1,4,1,6,100.0,100.0,83.33,0.0,9.0,0.0,0.0,4.17,0.97,4.67,13.83
PSP,2024-01-02,17,6,5,7,5,28.57,28.57,80.0,23.29,16.71,6.64,29.71,1.8,2.16,0.6,16.6
PSP,2024-01-02,18,4,4,5,5,60.0,60.0,80.0,21.2,11.0,0.68,21.4,2.6,2.72,7.8,9.0
PSP,2024-01-02,19,2,1,2,1,100.0,100.0,100.0,0.0,13.5,2.5,1.0,0.0,0.0,7.0,2.0
PSP,2024-01-02,20,0,4,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2.85,1.5,2.5
PSP,2024-01-02,21,1,5,1,5,100.0,100.0,80.0,0.0,18.0,7.1,2.0,5.6,1.72,0.0,12.8
PSP,2024-01-02,22,0,3,0,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.33,0.07,0.67,4.33
PSP,2024-01-03,5,1,0,1,0,100.0,100.0,0.0,0.0,13.0,2.1,1.0,0.0,0.0,0.0,0.0
PSP,2024-01-03,6,3,0,3,0,100.0,100.0,0.0,0.0,13.33,3.03,0.0,0.0,0.0,0.0,0.0
PSP,2024-01-03,7,5,0,6,1,83.33,83.33,0.0,2.83,15.83,5.53,4.83,4.0,0.2,10.0,28.0
PSP,2024-01-03,8,2,1,4,3,25.0,25.0,66.67,21.5,14.0,3.7,24.5,2.0,0.53,0.0,8.0
PSP,2024-01-03,9,1,0,5,1,80.0,80.0,100.0,8.4,13.0,2.7,11.0,0.0,0.2,0.0,0.0
PSP,2024-01-03,10,3,3,6,6,66.67,66.67,50.0,16.67,17.0,6.4,20.17,4.33,1.13,7.83,18.67
PSP,2024-01-03,11,2,6,4,11,75.0,50.0,54.55,7.25,17.0,6.1,12.75,4.91,0.95,4.09,21.64
PSP,2024-01-03,12,6,11,8,15,75.0,75.0,93.33,15.75,14.38,3.92,19.13,4.27,2.47,3.8,4.0
PSP,2024-01-03,13,10,1,12,3,75.0,75.0,0.0,11.67,18.0,7.03,17.33,6.0,0.87,11.0,39.67
PSP,2024-01-03,14,3,4,3,4,66.67,33.33,75.0,9.0,18.0,7.23,15.0,4.0,0.25,1.5,12.0
PSP,2024-01-03,15,3,2,4,3,50.0,50.0,100.0,17.0,15.75,4.7,20.5,3.0,0.2,4.67,5.0
PSP,2024-01-03,16,2,5,3,5,66.67,33.33,80.0,5.33,22.33,11.43,13.67,5.4,0.32,1.2,4.8
PSP,2024-01-03,17,6,3,8,5,87.5,75.0,80.0,6.75,13.38,3.1,8.5,4.0,1.76,6.6,17.4
PSP,2024-01-03,18,3,4,3,4,100.0,100.0,75.0,0.0,11.0,0.7,0.0,6.75,0.8,1.75,24.5
PSP,2024-01-03,19,2,1,2,1,50.0,50.0,100.0,36.5,9.5,0.0,36.5,0.0,11.0,0.0,0.0
PSP,2024-01-03,20,0,4,0,4,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.25,2.35,1.25,65.0
