airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
PHX,2024-01-01,0,6,13,6,10,100.0,100.0,90.0,1.67,12.33,1.72,2.33,1.2,2.97,0.8,5.6
PHX,2024-01-01,1,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0
PHX,2024-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHX,2024-01-01,5,13,3,13,3,100.0,100.0,100.0,0.85,10.85,2.9,1.69,0.0,0.0,2.67,0.33
PHX,2024-01-01,6,24,2,25,2,100.0,96.0,100.0,0.48,12.6,3.58,1.96,0.0,4.0,0.0,0.0
PHX,2024-01-01,7,16,28,16,28,93.75,93.75,92.86,5.88,12.38,3.18,6.31,3.54,0.99,2.11,3.25
PHX,2024-01-01,8,39,32,45,33,97.78,80.0,93.94,1.53,16.82,7.22,6.33,3.79,1.38,4.45,3.64
PHX,2024-01-01,9,59,30,59,32,91.53,77.97,90.63,4.51,18.88,9.08,10.25,2.63,2.06,4.59,5.47
PHX,2024-01-01,10,22,59,24,60,87.5,70.83,86.67,6.54,19.67,10.48,14.08,3.22,3.33,3.38,11.45
PHX,2024-01-01,11,59,15,64,17,89.06,84.38,100.0,13.67,17.52,7.46,18.72,3.06,1.25,2.0,1.47
PHX,2024-01-01,12,20,39,25,42,96.0,80.0,88.1,1.92,15.0,5.29,5.88,2.74,3.27,2.62,2.95
PHX,2024-01-01,13,44,36,45,37,82.22,75.56,91.89,8.16,17.13,7.0,12.56,2.65,1.96,1.49,3.32
PHX,2024-01-01,14,35,30,36,31,94.44,91.67,96.77,2.28,17.47,7.38,6.39,2.42,2.18,0.35,1.45
PHX,2024-01-01,15,31,40,32,42,87.5,81.25,83.33,6.81,15.81,6.38,10.5,1.98,2.52,2.95,15.45
PHX,2024-01-01,16,40,35,44,36,84.09,70.45,94.44,9.07,14.59,4.69,12.16,3.58,3.42,1.47,2.11
