airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
MIA,2023-01-01,0,3,5,1,5,100.0,100.0,80.0,3.0,16.0,3.0,6.0,0.0,3.06,2.6,11.2
MIA,2023-01-01,1,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.9,4.5,0.0
MIA,2023-01-01,2,1,0,1,1,100.0,100.0,100.0,0.0,13.0,0.0,0.0,0.0,2.4,9.0,0.0
MIA,2023-01-01,3,0,1,1,2,100.0,100.0,100.0,0.0,27.0,14.0,14.0,0.0,2.4,6.5,0.0
MIA,2023-01-01,4,0,1,0,6,0.0,0.0,33.33,0.0,0.0,0.0,0.0,3.67,5.37,4.5,108.0
MIA,2023-01-01,5,7,10,11,11,72.73,72.73,63.64,12.64,16.82,3.82,15.18,1.55,1.53,4.27,7.91
MIA,2023-01-01,6,13,15,17,14,88.24,88.24,78.57,15.76,15.82,2.64,18.12,6.29,1.37,10.07,10.64
MIA,2023-01-01,7,20,14,20,14,95.0,90.0,78.57,2.65,17.5,4.21,5.1,1.29,2.71,2.93,29.21
MIA,2023-01-01,8,39,21,42,22,85.71,80.95,90.91,10.43,18.17,5.1,14.14,1.64,3.42,7.55,8.0
MIA,2023-01-01,9,19,36,21,39,66.67,66.67,89.74,15.67,16.19,3.12,18.19,2.18,2.78,1.26,8.85
MIA,2023-01-01,10,49,32,55,30,89.09,65.45,66.67,8.0,21.98,9.04,14.98,1.9,5.71,5.13,28.63
MIA,2023-01-01,11,23,31,25,34,64.0,64.0,82.35,20.6,16.64,3.3,22.72,1.74,2.95,1.74,10.85
MIA,2023-01-01,12,49,26,56,27,78.57,71.43,74.07,18.39,18.25,5.42,22.04,1.07,2.54,0.56,16.74
MIA,2023-01-01,13,25,25,32,29,59.38,59.38,86.21,27.91,16.84,3.92,31.34,2.14,2.7,3.79,10.86
MIA,2023-01-01,14,23,34,28,38,67.86,67.86,81.58,15.82,15.75,2.65,17.39,1.34,2.92,1.18,15.5
MIA,2023-01-01,15,30,27,33,35,78.79,78.79,80.0,11.91,14.7,1.91,12.64,1.31,2.16,1.97,14.26
MIA,2023-01-01,16,28,28,32,28,84.38,81.25,67.86,7.03,16.47,3.61,9.72,3.61,3.13,3.68,16.75
