airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
FLL,2024-01-01,0,0,10,0,7,0.0,0.0,71.43,0.0,0.0,0.0,0.0,1.86,3.11,4.14,8.29
FLL,2024-01-01,1,0,3,0,3,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,3.77,2.0,47.0
FLL,2024-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2024-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2024-01-01,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLL,2024-01-01,5,6,16,7,16,85.71,85.71,68.75,4.43,13.86,2.41,6.29,0.56,6.94,2.25,13.31
FLL,2024-01-01,6,23,7,22,6,95.45,95.45,83.33,2.32,14.09,2.18,2.86,0.83,8.8,3.0,6.17
FLL,2024-01-01,7,25,7,26,7,65.38,69.23,85.71,19.15,14.31,2.27,20.88,2.29,10.19,7.29,5.57
FLL,2024-01-01,8,16,4,19,4,78.95,73.68,100.0,9.95,14.0,1.69,10.74,0.25,4.45,0.0,2.5
FLL,2024-01-01,9,17,24,19,25,78.95,68.42,80.0,24.11,18.84,5.91,28.26,2.96,5.05,4.44,6.48
FLL,2024-01-01,10,30,25,32,26,84.38,68.75,80.77,6.81,20.91,8.46,13.56,2.04,4.44,1.35,12.35
FLL,2024-01-01,11,34,23,41,25,63.41,34.15,88.0,20.17,31.1,18.18,36.8,1.96,4.19,2.68,6.36
FLL,2024-01-01,12,22,16,25,21,76.0,28.0,71.43,9.84,40.68,27.78,34.76,2.14,8.11,6.52,11.52
FLL,2024-01-01,13,19,22,28,27,75.0,46.43,62.96,17.96,27.43,14.55,30.96,2.3,7.16,4.37,32.74
FLL,2024-01-01,14,19,17,22,21,59.09,54.55,76.19,24.41,18.68,5.5,28.91,3.1,4.65,4.52,8.67
FLL,2024-01-01,15,21,22,24,25,62.5,66.67,72.0,17.71,16.58,4.38,20.67,2.12,3.91,5.16,12.12
FLL,2024-01-01,16,17,22,20,26,65.0,45.0,57.69,12.2,17.75,5.13,16.5,5.04,4.67,6.27,24.69
FLL,2024-01-01,17,25,28,29,30,44.83,41.38,66.67,25.9,18.03,5.59,31.0,3.83,4.3,2.87,17.37
FLL,2024-01-01,18,31,29,32,31,50.0,28.13,64.52,26.13,19.69,6.91,32.53,4.71,7.43,5.32,16.16
FLL,2024-01-01,19,28,25,29,28,41.38,41.38,50.0,26.9,15.62,3.51,29.97,3.36,12.34,9.75,30.75
FLL,2024-01-01,20,18,17,17,17,41.18,35.29,47.06,25.24,15.76,3.11,27.82,0.94,12.13,6.82,25.71
FLL,2024-01-01,21,20,16,20,15,45.0,40.0,86.67,42.45,17.45,4.6,46.3,2.0,4.82,3.2,9.33
FLL,2024-01-01,22,3,22,3,23,100.0,100.0,69.57,1.0,16.67,3.87,5.0,2.13,3.4,2.0,11.57
FLL,2024-01-01,23,9,17,10,18,70.0,60.0,77.78,9.9,15.2,2.48,11.9,1.44,2.75,1.17,7.61
