airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
IAH,2023-01-01,0,0,5,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,4.5,1.0,0.0
IAH,2023-01-01,1,0,0,1,0,100.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
IAH,2023-01-01,4,0,2,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,12.5,0.7,7.5,64.5
IAH,2023-01-01,5,7,10,6,7,100.0,100.0,85.71,0.0,12.83,1.1,0.0,106.71,0.44,105.43,126.29
IAH,2023-01-01,6,8,3,8,0,87.5,87.5,0.0,4.75,14.38,3.1,6.13,0.0,0.0,0.0,0.0
IAH,2023-01-01,7,13,8,16,7,75.0,43.75,28.57,26.88,30.13,18.17,42.81,8.14,2.84,7.71,83.43
IAH,2023-01-01,8,8,64,8,62,50.0,50.0,14.52,87.13,18.88,7.32,91.25,138.1,3.9,144.06,184.89
IAH,2023-01-01,9,69,6,66,6,27.27,21.21,66.67,121.41,19.7,7.89,128.76,4.33,3.25,4.5,38.5
IAH,2023-01-01,10,37,36,35,44,31.43,22.86,54.55,100.91,20.51,8.77,108.2,3.07,6.1,5.86,47.45
IAH,2023-01-01,11,29,26,28,34,32.14,32.14,38.24,51.11,16.57,4.7,55.18,4.47,5.18,3.53,54.41
IAH,2023-01-01,12,47,11,45,15,44.44,33.33,73.33,50.73,17.87,5.94,56.31,3.27,3.74,3.93,30.6
IAH,2023-01-01,13,6,48,6,50,66.67,66.67,60.0,26.5,12.83,1.5,26.33,2.06,3.98,4.68,58.24
IAH,2023-01-01,14,47,22,47,23,46.81,42.55,69.57,58.91,15.11,3.22,61.68,3.09,4.01,5.13,32.48
IAH,2023-01-01,15,8,38,9,40,77.78,77.78,67.5,11.89,14.0,2.64,12.67,4.03,1.64,2.0,42.38
IAH,2023-01-01,16,39,26,41,27,58.54,53.66,66.67,73.78,15.88,3.92,76.93,1.37,2.18,3.0,26.07
IAH,2023-01-01,17,15,48,16,44,56.25,56.25,63.64,25.5,16.38,4.63,29.06,1.52,1.43,4.14,37.52
IAH,2023-01-01,18,63,47,58,45,56.9,51.72,53.33,46.05,16.86,4.98,49.78,1.2,3.09,0.53,51.98
IAH,2023-01-01,19,33,30,33,32,39.39,36.36,65.63,67.79,15.85,4.0,71.12,1.69,3.38,3.69,19.5
IAH,2023-01-01,20,33,27,32,28,46.88,40.63,57.14,76.28,19.5,7.66,83.19,1.86,2.12,2.61,42.04
IAH,2023-01-01,21,17,8,16,6,50.0,43.75,66.67,31.75,14.88,3.19,34.69,2.17,0.83,2.5,9.83
IAH,2023-01-01,22,3,10,3,10,33.33,33.33,80.0,34.0,11.33,0.4,33.33,1.1,0.86,0.7,7.9
IAH,2023-01-01,23,4,13,3,13,33.33,33.33,46.15,19.33,15.33,4.43,23.67,2.31,1.15,2.77,29.31
IAH,2023-01-02,0,0,6,0,5,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.9,4.2,73.4
IAH,2023-01-02,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAH,2023-01-02,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAH,2023-01-02,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAH,2023-01-02,4,0,2,1,5,100.0,100.0,80.0,0.0,12.0,0.0,0.0,4.4,3.1,0.4,8.8
IAH,2023-01-02,5,7,11,9,9,77.78,77.78,77.78,6.33,13.11,1.93,7.89,0.11,3.84,1.44,13.67
IAH,2023-01-02,6,11,10,10,9,100.0,100.0,66.67,0.3,14.5,3.02,2.4,2.11,2.24,6.0,8.33
IAH,2023-01-02,7,26,10,27,12,88.89,85.19,50.0,5.0,18.15,6.61,9.26,0.75,2.04,0.08,50.25
IAH,2023-01-02,8,15,70,17,64,70.59,70.59,84.38,32.18,17.47,5.91,35.47,2.42,3.92,1.28,14.28
IAH,2023-01-02,9,69,8,69,8,62.32,49.28,87.5,20.94,21.33,9.55,29.49,2.5,4.59,4.0,3.75
IAH,2023-01-02,10,39,37,39,37,71.79,33.33,81.08,19.9,25.82,13.94,32.33,3.89,5.08,5.38,40.32
IAH,2023-01-02,11,23,30,24,31,66.67,50.0,67.74,21.21,21.46,9.71,30.38,4.32,2.56,5.13,15.87
IAH,2023-01-02,12,53,11,52,12,75.0,44.23,75.0,25.69,23.08,11.18,34.98,3.67,3.4,3.67,6.75
IAH,2023-01-02,13,7,50,7,51,28.57,28.57,52.94,33.14,13.86,2.63,34.14,9.37,9.57,15.82,42.63
IAH,2023-01-02,14,51,21,49,24,8.16,6.12,33.33,90.78,20.39,8.4,99.02,9.33,11.64,14.83,24.17
IAH,2023-01-02,15,11,40,12,39,33.33,25.0,38.46,41.5,19.0,7.33,48.42,6.97,6.22,12.15,46.31
IAH,2023-01-02,16,36,28,36,30,41.67,27.78,53.33,64.0,22.03,10.14,73.58,3.63,5.59,7.63,30.43
