airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
DCA,2024-01-01,0,0,2,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,7.0
DCA,2024-01-01,5,2,0,2,0,100.0,100.0,0.0,0.0,11.5,0.6,0.0,0.0,0.0,0.0,0.0
DCA,2024-01-01,6,22,4,22,4,100.0,90.91,100.0,0.45,16.45,5.5,3.23,0.75,3.48,2.5,0.75
DCA,2024-01-01,7,17,20,17,20,94.12,88.24,95.0,5.41,15.53,4.12,7.82,1.15,8.33,3.35,1.5
DCA,2024-01-01,8,34,7,34,7,91.18,76.47,85.71,6.35,20.5,8.53,11.12,1.43,2.97,4.71,3.43
DCA,2024-01-01,9,11,23,11,23,81.82,72.73,100.0,46.82,16.36,5.23,49.82,2.91,1.37,0.48,0.17
DCA,2024-01-01,10,26,11,27,11,92.59,88.89,90.91,13.74,19.74,7.65,17.52,3.27,1.41,1.27,2.36
DCA,2024-01-01,11,18,18,19,18,89.47,84.21,94.44,2.79,17.32,6.09,6.58,2.72,2.1,2.33,6.5
DCA,2024-01-01,12,17,20,17,21,94.12,88.24,100.0,1.94,16.12,4.46,4.76,4.05,1.28,2.19,1.33
DCA,2024-01-01,13,23,20,24,21,87.5,75.0,95.24,3.79,18.5,7.05,8.5,4.62,2.73,0.86,10.0
DCA,2024-01-01,14,13,25,13,26,76.92,69.23,88.46,17.46,18.69,7.18,21.38,3.88,3.15,2.46,4.62
DCA,2024-01-01,15,31,11,32,11,78.13,75.0,72.73,7.47,18.53,6.76,11.84,3.36,0.8,2.45,12.18
DCA,2024-01-01,16,13,29,13,30,53.85,46.15,80.0,29.15,16.46,5.42,33.92,4.5,1.09,3.77,8.3
DCA,2024-01-01,17,25,16,25,17,84.0,64.0,82.35,6.64,18.32,6.65,10.92,5.06,5.66,4.18,9.35
DCA,2024-01-01,18,14,27,15,27,66.67,53.33,77.78,19.07,14.53,3.25,21.27,5.93,1.64,3.67,13.93
DCA,2024-01-01,19,19,22,19,22,78.95,68.42,77.27,8.26,18.05,6.63,11.95,8.86,6.51,6.64,11.27
DCA,2024-01-01,20,19,19,19,19,57.89,47.37,78.95,21.58,19.95,8.08,28.37,4.0,6.33,5.68,17.63
DCA,2024-01-01,21,0,27,0,27,0.0,0.0,70.37,0.0,0.0,0.0,0.0,3.74,1.57,3.22,12.85
DCA,2024-01-01,22,18,13,18,13,83.33,77.78,84.62,9.28,19.39,7.29,13.61,3.23,1.23,1.54,12.08
DCA,2024-01-01,23,0,9,1,9,100.0,0.0,77.78,0.0,31.0,18.7,19.0,0.44,1.18,2.22,5.44
DCA,2024-01-02,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.5,33.0
DCA,2024-01-02,5,3,0,3,0,100.0,100.0,0.0,0.0,16.0,4.2,0.67,0.0,0.0,0.0,0.0
DCA,2024-01-02,6,25,3,25,3,92.0,84.0,100.0,2.96,16.6,5.66,7.12,0.67,2.97,0.0,0.0
DCA,2024-01-02,7,17,23,17,23,100.0,100.0,95.65,0.29,14.59,3.09,0.82,0.35,6.38,0.65,2.48
DCA,2024-01-02,8,36,8,36,8,94.44,63.89,100.0,7.92,26.81,14.82,18.0,0.25,4.44,2.88,1.38
DCA,2024-01-02,9,12,25,12,25,100.0,100.0,80.0,0.0,18.33,6.76,2.75,0.52,0.95,7.48,6.2
DCA,2024-01-02,10,28,12,28,12,96.43,78.57,75.0,2.11,21.25,9.33,8.61,1.0,0.87,6.5,15.75
DCA,2024-01-02,11,18,20,18,21,72.22,72.22,90.48,14.61,14.5,3.72,16.61,0.43,1.97,2.71,3.71
DCA,2024-01-02,12,17,21,17,21,82.35,70.59,76.19,8.71,14.76,3.81,10.71,0.9,4.28,5.76,19.62
DCA,2024-01-02,13,24,20,24,20,91.67,79.17,95.0,9.29,19.75,8.3,14.63,2.05,4.64,3.5,2.65
