airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
IAD,2019-01-01,0,1,4,2,3,100.0,100.0,66.67,0.0,15.0,2.75,0.0,1.33,0.0,0.0,5.33
IAD,2019-01-01,1,2,2,2,0,100.0,50.0,0.0,0.0,26.0,13.5,8.0,0.0,0.0,0.0,0.0
IAD,2019-01-01,2,0,1,1,2,0.0,0.0,50.0,33.0,16.0,3.5,37.0,2.5,1.5,5.5,37.0
IAD,2019-01-01,3,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
IAD,2019-01-01,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAD,2019-01-01,5,1,5,1,5,100.0,100.0,80.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,11.4
IAD,2019-01-01,6,10,8,10,7,100.0,100.0,85.71,0.0,13.8,2.41,0.9,0.0,0.46,1.0,4.14
IAD,2019-01-01,7,6,30,6,29,83.33,83.33,89.66,27.83,16.67,4.53,30.83,3.14,0.77,0.69,4.0
IAD,2019-01-01,8,58,2,58,2,89.66,75.86,50.0,8.43,19.71,7.58,13.53,3.0,2.25,6.0,11.5
IAD,2019-01-01,9,5,4,7,4,71.43,71.43,75.0,15.29,14.29,2.43,16.14,2.75,0.25,0.0,5.0
IAD,2019-01-01,10,8,5,9,5,33.33,33.33,80.0,38.33,16.44,4.82,41.56,9.8,0.62,24.0,33.0
IAD,2019-01-01,11,4,50,4,52,100.0,100.0,88.46,1.0,14.0,1.6,1.25,3.1,0.98,0.83,6.25
IAD,2019-01-01,12,56,3,57,5,85.96,78.95,60.0,6.95,18.72,6.48,10.84,3.0,1.2,1.6,16.0
IAD,2019-01-01,13,3,7,6,10,50.0,33.33,50.0,19.5,14.83,3.17,21.67,1.6,0.65,2.3,17.7
IAD,2019-01-01,14,2,16,4,20,25.0,25.0,75.0,23.0,14.25,1.88,25.25,2.5,0.84,3.95,13.4
IAD,2019-01-01,15,7,33,13,35,61.54,61.54,88.57,11.92,13.85,2.44,13.85,2.54,0.59,1.54,6.71
IAD,2019-01-01,16,8,48,10,52,80.0,70.0,69.23,14.2,16.0,3.75,17.1,3.56,1.4,2.9,37.13
IAD,2019-01-01,17,75,10,75,11,84.0,72.0,81.82,12.4,18.69,6.47,17.03,0.55,0.57,1.45,17.45
IAD,2019-01-01,18,17,10,19,10,78.95,73.68,50.0,15.74,17.95,6.16,19.89,0.9,1.59,4.5,23.8
IAD,2019-01-01,19,8,7,7,10,71.43,85.71,70.0,7.57,14.71,3.2,10.43,3.1,0.53,5.9,14.3
IAD,2019-01-01,20,2,26,2,27,100.0,100.0,88.89,3.5,13.0,0.85,4.5,1.04,1.06,0.52,7.85
IAD,2019-01-01,21,3,33,2,33,100.0,100.0,81.82,0.0,10.5,0.0,0.0,3.61,0.75,1.09,13.36
IAD,2019-01-01,22,42,1,43,1,90.7,90.7,0.0,6.84,14.74,3.02,7.35,0.0,0.0,46.0,44.0
IAD,2019-01-01,23,0,9,0,10,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.5,0.21,0.0,2.5
IAD,2019-01-02,0,1,4,1,5,0.0,0.0,60.0,19.0,17.0,4.5,24.0,2.0,0.3,2.0,15.2
IAD,2019-01-02,1,1,1,1,2,100.0,100.0,100.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0
IAD,2019-01-02,2,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
IAD,2019-01-02,3,1,0,1,0,100.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
IAD,2019-01-02,4,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IAD,2019-01-02,5,2,5,2,8,100.0,100.0,75.0,2.5,11.0,0.25,2.0,2.13,2.56,6.5,8.25
IAD,2019-01-02,6,12,10,15,9,86.67,80.0,88.89,15.0,16.47,4.43,18.47,28.56,1.69,4.0,9.33
IAD,2019-01-02,7,8,33,10,36,90.0,90.0,88.89,3.3,12.6,0.94,3.7,2.94,0.78,0.86,17.75
IAD,2019-01-02,8,58,2,61,2,88.52,75.41,50.0,14.26,19.52,7.34,19.54,1.5,0.25,24.0,36.0
IAD,2019-01-02,9,3,5,5,5,80.0,80.0,80.0,3.4,16.8,4.2,5.8,0.8,0.3,0.0,4.2
IAD,2019-01-02,10,9,5,10,6,70.0,60.0,66.67,17.1,13.4,1.5,18.6,2.83,0.0,4.33,12.83
IAD,2019-01-02,11,4,53,6,54,83.33,66.67,87.04,6.5,19.17,7.08,11.67,2.7,0.61,1.35,16.63
IAD,2019-01-02,12,57,3,60,10,85.0,71.67,30.0,17.22,22.07,9.73,23.62,2.0,0.5,8.4,48.6
IAD,2019-01-02,13,3,5,6,9,83.33,66.67,77.78,3.0,15.67,3.45,6.17,1.44,0.07,2.33,5.89
IAD,2019-01-02,14,2,13,5,18,80.0,80.0,61.11,4.2,12.2,0.0,4.0,1.72,0.34,3.61,17.94
IAD,2019-01-02,15,6,34,9,39,88.89,88.89,71.79,10.0,12.78,1.5,11.22,5.38,0.32,3.74,21.46
IAD,2019-01-02,16,8,48,10,51,70.0,60.0,76.47,16.0,16.7,5.24,20.5,4.18,0.9,2.86,24.12
IAD,2019-01-02,17,75,10,76,14,88.16,64.47,71.43,13.86,22.99,10.78,22.33,1.79,0.16,2.07,17.14
IAD,2019-01-02,18,14,10,16,14,62.5,56.25,50.0,43.56,15.25,2.96,45.88,0.71,0.19,1.29,27.21
IAD,2019-01-02,19,9,8,8,11,75.0,75.0,81.82,11.38,17.0,5.49,15.88,1.45,0.72,0.64,28.55
IAD,2019-01-02,20,2,25,3,25,100.0,66.67,92.0,4.0,19.33,8.57,9.67,1.36,1.31,0.88,6.28
IAD,2019-01-02,21,2,33,1,35,100.0,100.0,80.0,0.0,12.0,0.0,0.0,4.4,0.69,2.8,19.94
IAD,2019-01-02,22,43,3,46,3,89.13,84.78,66.67,6.13,15.8,3.7,8.22,0.0,1.83,2.33,16.0
IAD,2019-01-02,23,0,9,5,12,80.0,80.0,100.0,6.4,15.4,2.66,8.8,0.5,0.33,0.17,2.58
IAD,2019-01-03,0,0,4,3,4,66.67,66.67,75.0,11.33,12.0,0.0,11.33,0.0,0.08,4.0,12.5
IAD,2019-01-03,1,1,1,1,1,100.0,0.0,100.0,0.0,64.0,51.5,42.0,0.0,0.0,0.0,0.0
