airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
BNA,2023-01-01,0,0,4,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,2.95,0.0,0.0
BNA,2023-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNA,2023-01-01,5,8,0,9,0,100.0,100.0,0.0,0.78,12.0,3.5,3.11,0.0,0.0,0.0,0.0
BNA,2023-01-01,6,14,4,15,4,80.0,86.67,100.0,5.87,12.33,2.23,6.93,2.25,0.45,0.0,0.0
BNA,2023-01-01,7,19,10,19,10,78.95,78.95,100.0,15.37,13.32,3.89,16.95,1.3,0.93,1.0,1.0
BNA,2023-01-01,8,8,12,7,11,100.0,100.0,90.91,0.0,12.29,3.43,1.14,1.73,1.08,6.09,6.45
BNA,2023-01-01,9,17,19,19,21,78.95,78.95,80.95,5.32,12.0,2.82,6.84,2.67,1.68,0.86,7.38
BNA,2023-01-01,10,19,13,21,14,85.71,80.95,85.71,7.0,13.24,4.05,10.57,2.64,1.2,0.79,18.0
BNA,2023-01-01,11,21,16,26,19,73.08,69.23,78.95,28.81,12.85,3.67,31.62,2.58,2.44,3.0,14.58
BNA,2023-01-01,12,11,14,16,17,75.0,68.75,70.59,15.44,13.94,4.46,18.75,4.76,2.05,1.0,57.41
BNA,2023-01-01,13,18,16,22,19,77.27,72.73,78.95,28.59,13.5,4.02,31.59,2.53,1.1,5.42,11.0
BNA,2023-01-01,14,17,17,18,21,83.33,83.33,57.14,26.17,11.72,2.56,28.17,2.14,1.12,4.48,25.38
BNA,2023-01-01,15,15,14,18,15,61.11,61.11,86.67,17.0,12.89,3.18,18.94,2.73,2.11,1.0,6.47
BNA,2023-01-01,16,13,20,17,23,58.82,58.82,60.87,20.82,12.65,2.82,23.18,2.7,3.87,3.04,23.43
BNA,2023-01-01,17,17,13,19,15,68.42,52.63,60.0,17.53,15.16,5.66,21.63,3.13,1.47,3.27,21.4
BNA,2023-01-01,18,14,20,17,22,76.47,76.47,86.36,11.24,11.41,1.88,12.29,3.5,0.89,0.0,8.77
BNA,2023-01-01,19,18,9,18,12,88.89,83.33,66.67,6.5,11.78,3.44,7.89,3.75,1.78,3.25,13.17
BNA,2023-01-01,20,7,20,8,24,50.0,50.0,70.83,35.13,11.13,2.63,36.5,4.21,0.98,2.96,11.83
BNA,2023-01-01,21,10,11,10,12,80.0,60.0,75.0,7.5,13.4,5.4,12.4,3.0,2.01,3.17,13.5
BNA,2023-01-01,22,4,11,4,11,100.0,100.0,72.73,2.0,10.0,2.25,1.75,2.27,6.32,2.64,14.45
BNA,2023-01-01,23,0,10,1,10,100.0,100.0,60.0,0.0,10.0,0.0,0.0,0.3,3.1,1.3,26.5
BNA,2023-01-02,0,0,6,0,4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.75,1.32,0.75,17.5
BNA,2023-01-02,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNA,2023-01-02,5,18,0,18,0,83.33,83.33,0.0,24.67,12.44,3.36,27.0,0.0,0.0,0.0,0.0
BNA,2023-01-02,6,12,8,13,9,76.92,76.92,88.89,17.85,12.77,2.48,19.0,1.44,1.01,0.44,4.67
BNA,2023-01-02,7,22,9,26,9,80.77,80.77,100.0,5.62,12.69,3.31,8.35,1.11,2.73,0.0,0.0
BNA,2023-01-02,8,11,16,14,18,71.43,64.29,77.78,12.21,16.29,7.16,18.14,6.83,3.39,13.67,29.22
BNA,2023-01-02,9,22,21,25,20,72.0,72.0,80.0,13.24,12.44,3.26,15.12,2.1,2.37,1.4,48.3
BNA,2023-01-02,10,17,13,21,15,61.9,61.9,86.67,48.52,12.29,2.19,50.0,3.8,3.64,4.2,3.67
BNA,2023-01-02,11,21,14,23,18,86.96,82.61,72.22,24.22,11.61,2.43,26.09,2.39,2.88,3.28,13.06
BNA,2023-01-02,12,8,19,12,24,50.0,50.0,70.83,23.83,13.0,3.5,26.58,3.38,2.37,4.08,31.58
BNA,2023-01-02,13,19,14,23,16,56.52,52.17,68.75,48.35,11.43,2.02,49.74,1.94,1.01,3.75,12.25
BNA,2023-01-02,14,19,15,18,17,50.0,50.0,64.71,35.61,12.72,3.61,38.06,2.94,2.21,6.06,18.88
BNA,2023-01-02,15,12,21,12,26,58.33,50.0,69.23,11.33,13.75,3.63,14.58,3.38,2.16,4.81,23.92
BNA,2023-01-02,16,17,18,19,25,42.11,42.11,44.0,51.37,12.0,2.87,53.47,4.92,2.14,9.12,43.6
BNA,2023-01-02,17,21,11,24,16,50.0,50.0,56.25,37.96,12.58,3.31,40.54,7.31,1.61,7.63,27.44
BNA,2023-01-02,18,11,11,9,12,55.56,55.56,33.33,25.44,11.89,2.61,27.56,6.0,2.53,6.17,47.08
