airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
BOS,2023-01-01,0,1,15,1,9,0.0,0.0,44.44,71.0,13.0,0.0,71.0,1.22,4.76,0.89,56.56
BOS,2023-01-01,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-01,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-01,4,0,2,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,9.5
BOS,2023-01-01,5,10,5,10,2,70.0,70.0,50.0,9.5,17.7,4.04,13.0,0.0,2.85,0.0,26.5
BOS,2023-01-01,6,23,3,23,2,60.87,60.87,100.0,15.35,16.91,3.22,17.39,1.5,8.25,0.0,3.0
BOS,2023-01-01,7,31,11,32,9,75.0,59.38,55.56,20.16,19.66,5.23,24.0,0.33,7.04,2.33,35.78
BOS,2023-01-01,8,27,17,30,13,83.33,80.0,84.62,5.37,19.3,6.01,9.47,1.77,2.06,0.0,4.54
BOS,2023-01-01,9,27,17,27,17,74.07,66.67,88.24,15.07,17.85,4.41,17.74,2.06,2.54,2.35,15.88
BOS,2023-01-01,10,25,15,26,16,73.08,73.08,81.25,36.0,16.92,4.21,38.88,2.31,2.57,1.63,17.69
BOS,2023-01-01,11,22,18,22,19,77.27,68.18,84.21,17.86,15.91,2.89,19.73,1.84,1.83,0.63,16.63
BOS,2023-01-01,12,23,15,24,16,83.33,83.33,87.5,6.79,14.58,2.08,7.88,2.25,1.79,0.0,7.5
BOS,2023-01-01,13,17,24,19,26,73.68,68.42,80.77,15.89,15.11,2.28,17.37,1.62,1.05,0.65,10.27
BOS,2023-01-01,14,15,26,15,28,66.67,66.67,67.86,18.27,14.0,1.45,18.53,2.25,3.06,2.54,20.75
BOS,2023-01-01,15,19,30,21,31,66.67,61.9,83.87,18.57,17.67,4.02,22.33,2.19,1.76,1.45,4.06
BOS,2023-01-01,16,27,30,29,32,75.86,65.52,78.13,16.41,19.72,6.46,20.93,0.81,2.67,1.34,12.38
BOS,2023-01-01,17,29,31,33,34,84.85,69.7,58.82,9.97,23.55,9.67,18.12,3.09,5.74,5.68,23.0
BOS,2023-01-01,18,35,23,35,26,62.86,57.14,69.23,35.26,18.2,4.6,38.8,2.19,6.91,4.15,42.38
BOS,2023-01-01,19,17,19,19,21,52.63,47.37,90.48,48.42,20.95,7.02,54.37,2.33,3.94,4.0,15.19
BOS,2023-01-01,20,13,23,13,24,69.23,61.54,54.17,16.31,16.46,2.96,18.31,9.54,2.63,11.63,38.54
BOS,2023-01-01,21,15,23,16,24,56.25,50.0,62.5,20.69,16.81,3.36,23.63,2.04,7.01,2.75,24.88
BOS,2023-01-01,22,5,18,6,17,16.67,16.67,76.47,47.5,14.67,1.52,48.17,0.71,2.59,0.35,15.0
BOS,2023-01-01,23,1,17,1,18,0.0,0.0,61.11,23.0,20.0,6.0,29.0,0.67,1.97,2.17,23.28
BOS,2023-01-02,0,0,18,0,15,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,4.15,5.53,39.27
BOS,2023-01-02,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0
BOS,2023-01-02,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,100.0
BOS,2023-01-02,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-02,4,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.47,43.33,221.67
BOS,2023-01-02,5,14,5,14,5,92.86,71.43,40.0,8.79,17.07,3.2,11.14,1.4,2.56,9.0,69.0
BOS,2023-01-02,6,28,4,26,5,84.62,76.92,20.0,22.0,21.92,7.99,28.31,0.0,13.16,2.6,69.4
BOS,2023-01-02,7,42,17,46,15,69.57,60.87,60.0,26.37,19.78,5.63,31.07,1.07,4.68,2.0,18.93
BOS,2023-01-02,8,29,22,33,23,72.73,69.7,86.96,25.06,15.33,2.49,26.79,2.39,2.35,1.87,10.35
BOS,2023-01-02,9,31,20,30,21,73.33,73.33,71.43,24.43,17.13,3.77,26.47,1.95,7.95,6.24,40.24
BOS,2023-01-02,10,27,18,30,20,83.33,80.0,80.0,14.57,17.37,4.7,18.1,1.5,0.99,1.05,8.45
BOS,2023-01-02,11,25,28,26,30,65.38,50.0,83.33,38.73,18.96,5.6,43.27,3.47,3.2,3.2,17.13
BOS,2023-01-02,12,26,18,27,17,88.89,77.78,64.71,9.96,16.48,3.9,12.44,2.29,1.86,3.88,21.41
BOS,2023-01-02,13,20,24,18,28,55.56,55.56,82.14,42.44,14.28,2.24,43.89,3.64,1.54,2.36,9.32
BOS,2023-01-02,14,16,25,17,26,58.82,58.82,61.54,57.35,16.18,4.49,61.06,2.62,1.77,3.85,48.96
BOS,2023-01-02,15,19,32,20,37,60.0,55.0,62.16,64.25,16.25,2.2,65.85,2.0,2.93,7.84,42.73
BOS,2023-01-02,16,25,32,28,38,46.43,42.86,68.42,47.57,17.57,4.74,52.32,1.68,2.21,2.0,30.61
BOS,2023-01-02,17,37,35,37,32,67.57,64.86,56.25,42.24,18.3,4.89,45.95,4.0,3.12,11.13,41.81
BOS,2023-01-02,18,37,22,39,25,56.41,56.41,56.0,31.54,17.9,3.97,34.13,4.48,3.4,2.36,33.32
BOS,2023-01-02,19,21,28,21,28,61.9,57.14,67.86,29.86,16.43,2.76,31.57,2.11,3.39,2.39,18.75
BOS,2023-01-02,20,15,26,16,28,62.5,50.0,57.14,34.94,15.75,2.77,36.44,4.89,3.83,7.71,31.86
BOS,2023-01-02,21,14,27,13,30,53.85,53.85,50.0,31.31,16.92,3.19,33.46,1.6,4.47,3.73,51.27
BOS,2023-01-02,22,6,17,6,17,50.0,50.0,29.41,18.0,12.83,0.32,17.83,1.59,3.88,4.18,126.18
BOS,2023-01-02,23,2,18,3,18,0.0,0.0,33.33,20.67,15.0,1.2,22.0,1.61,0.99,4.67,81.61
BOS,2023-01-03,0,0,8,1,14,0.0,0.0,35.71,22.0,15.0,0.0,20.0,0.79,3.92,2.07,188.79
BOS,2023-01-03,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,6.0,75.0
BOS,2023-01-03,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-03,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-03,4,0,1,0,4,0.0,0.0,25.0,0.0,0.0,0.0,0.0,29.0,4.98,47.5,72.0
BOS,2023-01-03,5,13,4,13,6,84.62,84.62,66.67,2.46,15.92,3.36,4.69,0.5,3.03,13.83,32.0
BOS,2023-01-03,6,21,8,20,6,90.0,80.0,33.33,3.35,17.5,4.52,6.6,1.5,4.25,5.0,85.83
BOS,2023-01-03,7,45,16,46,18,89.13,84.78,61.11,10.5,16.59,2.98,12.13,1.61,5.57,5.28,42.5
BOS,2023-01-03,8,29,23,30,25,93.33,90.0,76.0,6.23,16.17,3.28,8.13,1.12,6.74,2.84,18.04
BOS,2023-01-03,9,34,20,38,21,84.21,84.21,66.67,11.71,14.0,1.84,12.45,1.43,6.95,2.19,42.19
BOS,2023-01-03,10,25,21,29,23,65.52,65.52,82.61,30.55,15.24,2.23,31.62,1.22,6.08,2.3,13.09
BOS,2023-01-03,11,28,27,29,29,58.62,55.17,79.31,27.14,17.86,4.64,31.21,2.69,7.35,3.48,13.28
BOS,2023-01-03,12,27,14,28,13,64.29,64.29,76.92,21.43,14.07,2.71,23.04,2.54,4.82,2.08,14.08
BOS,2023-01-03,13,12,22,12,25,75.0,75.0,80.0,9.92,12.08,0.65,10.42,3.76,5.98,4.36,11.48
BOS,2023-01-03,14,18,25,19,31,78.95,73.68,74.19,16.47,12.95,1.47,17.26,2.19,3.99,2.97,35.1
BOS,2023-01-03,15,21,29,25,32,76.0,68.0,62.5,20.84,14.88,2.12,22.2,2.88,4.28,3.88,13.28
BOS,2023-01-03,16,24,30,26,35,53.85,50.0,60.0,17.38,17.31,3.85,20.81,2.49,8.38,3.74,24.23
BOS,2023-01-03,17,35,33,37,34,62.16,48.65,61.76,26.3,17.65,4.49,30.22,3.5,7.3,6.09,27.56
BOS,2023-01-03,18,36,22,37,26,59.46,37.84,50.0,31.81,20.3,6.52,37.73,2.15,9.33,7.77,26.15
BOS,2023-01-03,19,22,27,25,25,68.0,60.0,56.0,22.64,16.76,3.15,24.72,0.8,10.27,3.68,34.48
BOS,2023-01-03,20,16,27,17,27,41.18,41.18,62.96,26.94,18.29,4.52,30.94,2.04,4.4,2.22,27.3
BOS,2023-01-03,21,14,22,14,22,57.14,57.14,59.09,17.43,16.64,3.02,19.43,8.45,9.31,13.41,36.41
BOS,2023-01-03,22,4,23,11,21,54.55,36.36,47.62,27.18,17.36,4.57,31.0,2.14,2.44,0.57,41.71
BOS,2023-01-03,23,2,21,2,22,100.0,50.0,63.64,10.5,19.0,5.0,15.5,2.32,1.02,5.18,40.86
BOS,2023-01-04,0,0,9,0,11,0.0,0.0,45.45,0.0,0.0,0.0,0.0,1.0,2.07,2.64,43.0
BOS,2023-01-04,1,0,0,1,1,0.0,0.0,100.0,18.0,15.0,1.6,20.0,0.0,0.0,0.0,0.0
BOS,2023-01-04,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-04,4,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
BOS,2023-01-04,5,13,2,14,6,92.86,92.86,33.33,2.36,13.5,1.03,3.0,17.0,3.47,19.67,40.17
BOS,2023-01-04,6,21,7,21,10,80.95,80.95,50.0,10.81,15.67,2.7,11.86,1.3,4.76,1.0,26.1
BOS,2023-01-04,7,42,18,48,16,89.58,83.33,62.5,5.13,16.21,2.69,6.54,0.56,4.91,2.81,13.0
BOS,2023-01-04,8,31,19,33,18,81.82,78.79,94.44,6.48,16.85,3.98,9.33,2.11,2.4,1.22,1.94
BOS,2023-01-04,9,31,20,35,20,82.86,82.86,70.0,20.6,14.0,1.75,21.4,2.05,2.53,1.15,17.7
BOS,2023-01-04,10,26,19,30,22,70.0,66.67,77.27,19.17,15.7,2.86,21.03,3.05,2.47,1.41,9.64
BOS,2023-01-04,11,23,28,26,31,61.54,53.85,80.65,18.38,16.27,3.5,21.62,4.32,5.15,5.16,15.52
BOS,2023-01-04,12,26,14,27,12,51.85,55.56,100.0,30.48,13.19,1.27,30.85,1.17,2.48,0.0,0.0
BOS,2023-01-04,13,13,21,13,23,84.62,76.92,69.57,9.85,12.46,1.16,10.85,1.39,3.48,2.7,22.26
BOS,2023-01-04,14,14,24,13,28,84.62,84.62,82.14,15.77,16.0,3.27,18.15,1.43,3.29,1.82,32.39
BOS,2023-01-04,15,19,29,21,31,71.43,61.9,83.87,19.33,14.38,1.78,20.33,1.71,3.19,2.52,8.97
BOS,2023-01-04,16,23,31,25,37,72.0,64.0,78.38,17.84,17.04,4.29,20.96,3.95,5.39,2.49,14.38
BOS,2023-01-04,17,34,33,34,30,70.59,67.65,60.0,12.65,16.88,3.4,15.41,2.6,6.0,4.1,19.97
BOS,2023-01-04,18,34,22,34,25,70.59,67.65,60.0,32.5,15.82,2.65,34.44,1.56,7.21,3.84,22.08
BOS,2023-01-04,19,23,26,24,27,70.83,70.83,66.67,16.38,14.79,1.71,16.88,2.67,6.9,3.59,20.85
BOS,2023-01-04,20,15,27,16,28,62.5,62.5,60.71,22.69,15.0,2.27,24.5,5.43,3.21,5.14,18.96
BOS,2023-01-04,21,11,17,11,16,36.36,36.36,50.0,31.73,15.18,1.8,32.73,0.5,9.94,5.19,39.38
BOS,2023-01-04,22,5,23,11,22,54.55,54.55,59.09,13.82,15.18,2.55,15.45,0.45,4.96,4.45,22.5
BOS,2023-01-04,23,2,19,3,19,66.67,66.67,57.89,13.67,15.33,1.67,15.33,2.05,6.74,5.21,35.05
BOS,2023-01-05,0,0,7,0,8,0.0,0.0,37.5,0.0,0.0,0.0,0.0,1.25,2.59,7.25,40.25
BOS,2023-01-05,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-05,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-05,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-05,4,0,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.8,3.33,7.67
BOS,2023-01-05,5,16,5,18,6,88.89,83.33,66.67,15.67,15.17,2.82,17.67,6.67,7.17,16.5,16.83
BOS,2023-01-05,6,22,7,23,11,86.96,86.96,63.64,10.7,15.43,2.47,11.87,1.73,6.86,4.45,20.55
BOS,2023-01-05,7,44,18,47,15,93.62,89.36,73.33,8.77,17.23,3.23,10.26,2.0,3.31,4.2,59.2
BOS,2023-01-05,8,30,19,30,18,83.33,83.33,72.22,32.5,16.03,3.48,34.73,1.83,3.52,3.5,19.0
BOS,2023-01-05,9,29,16,30,19,80.0,80.0,78.95,14.8,13.9,1.71,14.73,2.26,2.72,7.68,23.26
BOS,2023-01-05,10,25,21,25,22,76.0,68.0,81.82,27.08,16.52,3.94,30.0,3.45,3.15,0.45,13.77
BOS,2023-01-05,11,23,25,28,29,85.71,82.14,82.76,17.96,17.0,3.93,21.43,18.76,2.81,19.97,22.55
BOS,2023-01-05,12,24,19,26,18,88.46,84.62,88.89,6.73,14.85,2.02,7.88,3.0,2.07,0.83,5.06
BOS,2023-01-05,13,16,26,16,28,81.25,81.25,75.0,9.13,15.81,3.22,11.19,3.5,3.25,1.96,11.32
BOS,2023-01-05,14,19,24,19,30,94.74,94.74,80.0,8.11,12.53,1.19,8.63,3.77,2.34,2.83,15.9
BOS,2023-01-05,15,20,27,21,30,76.19,76.19,63.33,7.52,14.14,1.24,8.0,3.03,3.07,6.3,16.47
BOS,2023-01-05,16,23,34,25,33,68.0,68.0,84.85,16.96,17.88,5.42,21.88,2.39,4.02,0.97,15.42
BOS,2023-01-05,17,38,31,37,31,78.38,75.68,74.19,11.68,16.84,4.26,14.81,5.03,4.47,5.35,11.61
BOS,2023-01-05,18,35,22,36,26,77.78,69.44,61.54,11.06,18.08,4.78,14.83,6.62,7.13,8.92,13.92
BOS,2023-01-05,19,22,25,23,29,73.91,60.87,75.86,10.09,17.22,3.66,13.22,1.69,4.72,3.9,13.76
BOS,2023-01-05,20,15,27,16,26,62.5,62.5,69.23,18.44,14.0,1.29,19.44,3.23,5.18,2.85,13.92
BOS,2023-01-05,21,15,21,14,22,50.0,50.0,63.64,17.43,18.0,4.36,20.86,0.95,6.12,5.91,10.86
BOS,2023-01-05,22,4,23,10,24,50.0,40.0,62.5,21.0,17.4,5.22,23.6,1.17,4.68,1.71,18.17
BOS,2023-01-05,23,2,19,3,19,100.0,100.0,68.42,3.33,16.0,2.33,4.33,1.68,2.4,3.74,14.16
BOS,2023-01-06,0,0,8,0,7,0.0,0.0,85.71,0.0,0.0,0.0,0.0,0.86,1.41,0.0,7.29
BOS,2023-01-06,1,0,0,1,0,100.0,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-06,2,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19.0,1.8,21.0,0.0
BOS,2023-01-06,4,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-06,5,15,3,16,6,87.5,87.5,83.33,4.31,13.88,1.32,4.25,1.0,2.48,4.33,9.83
BOS,2023-01-06,6,23,9,24,10,87.5,91.67,70.0,5.29,15.46,2.41,6.13,2.1,4.56,1.1,16.6
BOS,2023-01-06,7,44,18,46,16,91.3,86.96,75.0,11.28,19.72,6.01,14.76,1.06,4.04,1.94,9.38
BOS,2023-01-06,8,28,21,26,22,84.62,61.54,81.82,21.88,26.65,12.71,30.54,2.55,2.05,3.91,11.0
BOS,2023-01-06,9,28,17,30,18,86.67,73.33,61.11,10.0,20.93,7.28,14.67,4.33,2.72,5.28,19.22
BOS,2023-01-06,10,24,22,30,23,83.33,80.0,95.65,9.27,20.67,6.83,14.7,4.0,2.03,1.65,1.65
BOS,2023-01-06,11,27,25,27,30,81.48,77.78,86.67,7.15,18.93,5.13,10.56,3.8,3.06,4.2,6.63
BOS,2023-01-06,12,22,18,25,18,84.0,80.0,94.44,8.68,14.64,3.36,9.88,2.17,3.57,1.56,4.06
BOS,2023-01-06,13,18,23,18,26,66.67,72.22,76.92,13.67,15.56,3.46,15.89,2.62,3.4,1.42,15.19
BOS,2023-01-06,14,17,25,19,26,78.95,73.68,84.62,7.74,17.32,5.73,12.53,1.42,3.13,2.08,7.42
BOS,2023-01-06,15,21,30,23,32,82.61,34.78,78.13,4.35,34.74,20.52,22.57,1.69,2.92,3.38,7.72
BOS,2023-01-06,16,23,34,22,32,77.27,18.18,90.63,12.68,37.23,23.54,35.09,2.0,4.74,1.09,8.78
BOS,2023-01-06,17,37,30,38,31,78.95,23.68,80.65,19.5,40.68,27.07,44.74,3.23,4.94,2.81,21.32
BOS,2023-01-06,18,35,22,33,27,66.67,18.18,74.07,28.97,42.12,28.13,55.67,2.37,8.12,4.7,13.93
BOS,2023-01-06,19,21,26,22,27,63.64,13.64,70.37,14.91,44.27,29.89,42.95,1.67,7.93,5.37,20.56
BOS,2023-01-06,20,15,28,15,28,66.67,60.0,85.71,18.53,19.47,5.82,23.8,2.82,4.83,3.64,6.64
BOS,2023-01-06,21,12,22,11,22,54.55,45.45,72.73,12.55,20.27,8.11,20.18,0.32,6.76,1.91,10.27
BOS,2023-01-06,22,5,24,9,25,55.56,33.33,60.0,21.67,15.67,3.66,24.56,2.0,3.36,1.84,23.48
BOS,2023-01-06,23,2,17,2,17,50.0,50.0,70.59,12.5,18.0,4.0,16.5,0.82,2.75,2.06,18.53
BOS,2023-01-07,0,0,6,0,8,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.13,3.7,1.88,22.25
BOS,2023-01-07,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-07,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-07,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-07,5,15,3,15,4,86.67,80.0,75.0,9.87,19.4,5.36,13.67,4.5,1.25,4.5,3.75
BOS,2023-01-07,6,21,8,22,12,86.36,72.73,75.0,9.82,22.41,8.49,15.95,1.83,5.02,2.0,18.92
BOS,2023-01-07,7,39,16,41,16,95.12,82.93,81.25,4.44,20.9,6.7,9.2,1.81,1.49,2.0,6.31
BOS,2023-01-07,8,31,19,33,16,84.85,75.76,62.5,7.42,19.52,5.69,11.45,2.0,5.91,2.13,11.19
BOS,2023-01-07,9,34,14,40,16,90.0,90.0,68.75,4.5,16.75,3.51,6.03,2.31,2.84,4.38,9.75
BOS,2023-01-07,10,25,19,21,19,66.67,71.43,63.16,60.76,16.33,2.83,62.81,1.79,1.96,5.11,24.42
BOS,2023-01-07,11,22,25,24,23,66.67,62.5,86.96,21.38,16.29,2.97,23.46,3.35,3.1,5.3,4.74
BOS,2023-01-07,12,21,16,21,18,100.0,90.48,94.44,0.62,17.95,5.1,4.57,2.72,4.78,4.78,3.67
BOS,2023-01-07,13,16,19,17,22,82.35,82.35,86.36,9.94,15.0,2.75,11.59,3.86,2.94,3.36,4.5
BOS,2023-01-07,14,12,24,11,25,90.91,81.82,64.0,3.27,15.36,3.5,5.91,3.48,3.64,6.68,14.88
BOS,2023-01-07,15,19,24,20,26,75.0,65.0,92.31,8.45,17.65,4.36,11.35,1.65,3.31,3.81,4.69
BOS,2023-01-07,16,19,35,20,34,75.0,70.0,85.29,10.55,17.05,3.6,13.5,3.0,2.99,2.12,6.09
BOS,2023-01-07,17,34,27,35,30,74.29,60.0,73.33,11.14,21.51,7.96,18.23,2.6,4.46,4.33,11.87
BOS,2023-01-07,18,27,23,31,26,83.87,74.19,84.62,6.77,18.81,5.17,10.74,3.35,2.78,3.35,7.38
BOS,2023-01-07,19,19,22,18,25,83.33,77.78,80.0,11.17,16.72,2.5,12.61,3.0,3.62,3.12,10.12
BOS,2023-01-07,20,13,25,14,25,78.57,71.43,76.0,15.93,17.36,4.09,19.21,1.44,5.24,6.8,11.48
BOS,2023-01-07,21,11,22,11,23,72.73,72.73,60.87,11.09,17.73,4.07,14.64,1.35,9.37,6.65,14.87
BOS,2023-01-07,22,8,22,7,23,85.71,57.14,69.57,15.29,19.86,6.3,21.57,1.35,2.67,3.09,14.7
BOS,2023-01-07,23,2,14,2,14,50.0,50.0,64.29,30.5,17.0,3.0,33.5,1.43,0.79,0.79,18.79
BOS,2023-01-08,0,1,11,0,6,0.0,0.0,66.67,0.0,0.0,0.0,0.0,1.0,2.47,0.5,27.17
BOS,2023-01-08,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-08,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-08,5,14,4,14,3,100.0,100.0,66.67,0.79,18.0,4.49,3.86,1.67,0.93,0.0,10.0
BOS,2023-01-08,6,24,11,26,7,80.77,69.23,71.43,15.92,22.69,8.84,22.23,1.29,11.51,11.57,22.43
BOS,2023-01-08,7,41,14,43,16,90.7,72.09,87.5,8.07,24.33,10.09,15.49,0.81,5.82,2.06,3.56
BOS,2023-01-08,8,31,21,34,19,73.53,58.82,73.68,9.15,22.53,9.04,15.91,1.11,3.16,5.68,27.32
BOS,2023-01-08,9,30,19,32,19,96.88,93.75,84.21,3.75,17.69,4.25,5.56,2.63,1.64,2.0,7.47
BOS,2023-01-08,10,26,24,27,26,77.78,74.07,92.31,8.26,16.81,3.69,10.59,1.5,2.0,1.0,2.04
BOS,2023-01-08,11,27,25,29,27,75.86,68.97,81.48,7.9,16.28,2.83,10.1,1.41,1.33,5.37,11.93
BOS,2023-01-08,12,23,16,24,19,87.5,83.33,84.21,3.13,17.29,4.07,5.83,1.53,1.71,1.11,3.95
BOS,2023-01-08,13,19,26,21,27,80.95,71.43,96.3,11.62,19.14,6.25,16.29,2.56,1.48,0.67,4.78
BOS,2023-01-08,14,17,29,19,36,89.47,73.68,77.78,5.95,19.63,6.52,11.16,3.92,1.96,3.44,8.94
BOS,2023-01-08,15,24,28,26,32,76.92,65.38,78.13,16.38,19.92,6.28,21.65,2.28,2.21,3.44,10.5
BOS,2023-01-08,16,28,37,33,40,75.76,69.7,87.5,13.33,16.06,3.16,15.91,3.25,3.29,2.1,3.92
BOS,2023-01-08,17,39,31,40,31,72.5,62.5,61.29,10.2,20.43,6.8,15.43,3.0,6.01,5.0,21.84
BOS,2023-01-08,18,37,26,39,31,66.67,64.1,70.97,22.0,17.26,3.71,24.13,3.35,4.41,3.42,15.48
BOS,2023-01-08,19,24,30,25,31,84.0,84.0,74.19,11.4,16.0,2.41,12.44,3.06,4.18,2.23,19.94
BOS,2023-01-08,20,19,29,19,29,78.95,78.95,82.76,8.63,17.11,3.68,9.37,2.55,2.88,1.17,11.48
BOS,2023-01-08,21,14,23,15,24,60.0,60.0,70.83,20.6,18.2,4.85,24.4,1.5,3.86,0.67,15.75
BOS,2023-01-08,22,6,19,6,20,83.33,83.33,60.0,5.67,16.5,2.75,7.0,1.45,0.74,1.3,27.8
BOS,2023-01-08,23,2,27,2,27,100.0,50.0,85.19,2.0,29.5,15.5,17.5,6.3,1.08,2.52,9.74
BOS,2023-01-09,0,0,9,0,11,0.0,0.0,81.82,0.0,0.0,0.0,0.0,1.18,2.05,2.73,23.82
BOS,2023-01-09,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-09,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2023-01-09,4,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
BOS,2023-01-09,5,15,5,15,4,100.0,100.0,75.0,0.0,14.27,1.4,0.13,1.0,4.95,14.75,15.5
BOS,2023-01-09,6,28,9,28,12,89.29,78.57,83.33,6.29,21.07,7.07,10.29,1.0,3.0,1.0,11.58
BOS,2023-01-09,7,46,21,46,20,86.96,69.57,90.0,7.67,22.04,7.81,13.17,4.0,5.27,2.25,6.25
BOS,2023-01-09,8,38,25,39,25,82.05,71.79,100.0,10.69,18.41,4.93,13.85,2.68,3.4,1.64,1.2
