airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
MCO,2019-01-01,0,1,8,1,3,100.0,100.0,66.67,0.0,12.0,1.3,0.0,0.0,5.5,2.0,5.33
MCO,2019-01-01,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCO,2019-01-01,4,0,5,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
MCO,2019-01-01,5,4,7,4,6,75.0,75.0,66.67,9.5,15.25,3.25,12.25,3.0,6.42,8.17,18.33
MCO,2019-01-01,6,32,11,32,11,84.38,78.13,72.73,11.75,17.25,6.55,16.59,5.45,6.95,8.27,8.18
MCO,2019-01-01,7,33,7,34,7,85.29,70.59,85.71,25.32,16.47,5.54,29.68,1.14,5.14,1.57,8.29
MCO,2019-01-01,8,33,23,34,25,76.47,73.53,84.0,15.91,15.38,4.31,18.09,1.0,4.81,2.12,6.08
MCO,2019-01-01,9,38,21,40,22,77.5,77.5,77.27,16.55,13.0,2.96,17.88,1.5,8.21,5.86,8.55
MCO,2019-01-01,10,22,25,24,25,75.0,75.0,68.0,7.17,13.88,3.04,8.79,0.24,5.35,2.72,10.96
MCO,2019-01-01,11,29,30,30,30,70.0,63.33,80.0,12.73,12.87,2.31,13.67,1.8,3.08,3.53,31.07
MCO,2019-01-01,12,27,30,27,30,77.78,77.78,83.33,34.37,13.07,2.8,35.96,3.73,2.46,4.73,9.7
MCO,2019-01-01,13,32,29,34,30,76.47,70.59,80.0,29.53,14.38,3.66,31.76,1.33,4.52,2.93,16.03
MCO,2019-01-01,14,30,23,31,25,61.29,61.29,72.0,19.9,13.32,2.72,21.35,6.12,2.7,3.44,14.56
MCO,2019-01-01,15,26,25,28,28,78.57,67.86,89.29,11.61,12.43,1.91,12.71,9.54,3.0,2.54,7.71
MCO,2019-01-01,16,25,36,26,38,92.31,88.46,73.68,8.54,12.42,2.4,9.69,1.55,5.26,3.11,15.97
MCO,2019-01-01,17,33,23,34,27,67.65,67.65,66.67,21.06,13.06,2.46,22.62,0.96,2.84,0.85,18.78
MCO,2019-01-01,18,23,27,23,28,73.91,69.57,78.57,17.52,13.43,2.9,19.22,0.89,4.34,3.11,11.18
MCO,2019-01-01,19,24,37,28,37,71.43,57.14,70.27,15.11,15.29,4.35,18.29,8.84,3.75,4.27,21.62
MCO,2019-01-01,20,32,35,34,34,67.65,67.65,70.59,19.35,13.06,2.69,20.91,0.76,6.99,4.74,32.88
MCO,2019-01-01,21,30,24,30,23,66.67,66.67,73.91,18.6,13.1,2.55,20.17,0.57,3.31,1.78,13.17
MCO,2019-01-01,22,7,23,7,24,42.86,42.86,87.5,35.57,11.29,1.83,35.86,0.46,5.26,1.83,6.96
MCO,2019-01-01,23,6,31,6,34,66.67,66.67,70.59,19.83,11.5,0.52,19.17,0.03,4.63,3.12,15.88
MCO,2019-01-02,0,0,11,1,9,100.0,100.0,44.44,0.0,10.0,0.0,0.0,0.22,2.18,2.89,28.78
MCO,2019-01-02,1,0,2,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.75,2.5,11.5
MCO,2019-01-02,2,0,0,0,3,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,1.33,10.67,15.0
MCO,2019-01-02,3,0,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,3.0
MCO,2019-01-02,4,0,4,0,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.25,0.83,0.33
MCO,2019-01-02,5,6,8,6,9,83.33,83.33,88.89,3.33,14.33,2.67,4.5,0.0,2.5,0.0,9.56
MCO,2019-01-02,6,34,10,35,10,94.29,88.57,80.0,5.49,14.23,3.51,7.23,26.0,8.34,3.3,8.6
MCO,2019-01-02,7,39,13,42,13,90.48,88.1,100.0,3.98,14.88,4.25,6.45,0.38,3.44,0.85,1.0
MCO,2019-01-02,8,39,19,44,21,84.09,68.18,90.48,8.0,16.98,6.38,12.68,0.86,5.22,1.38,20.24
MCO,2019-01-02,9,26,24,28,25,85.71,85.71,92.0,17.21,14.89,3.91,18.75,0.64,2.54,3.16,6.08
MCO,2019-01-02,10,27,33,29,34,93.1,89.66,91.18,5.21,13.55,3.33,7.21,1.15,2.96,3.0,5.12
MCO,2019-01-02,11,32,30,35,32,85.71,85.71,75.0,7.71,13.17,2.77,9.2,1.09,4.1,5.28,10.03
MCO,2019-01-02,12,25,35,26,35,65.38,73.08,80.0,10.27,13.27,3.1,12.31,1.49,5.17,4.0,10.97
MCO,2019-01-02,13,36,29,36,30,83.33,69.44,73.33,12.56,15.47,4.64,15.89,1.77,2.91,4.3,15.63
MCO,2019-01-02,14,32,27,34,29,79.41,70.59,75.86,16.85,13.97,3.22,18.44,6.62,3.9,3.72,14.86
MCO,2019-01-02,15,29,31,30,32,73.33,66.67,81.25,14.07,15.4,4.75,16.37,0.94,2.53,1.0,10.0
MCO,2019-01-02,16,28,34,29,37,68.97,68.97,64.86,19.66,13.17,2.83,21.93,1.14,4.19,3.49,28.38
MCO,2019-01-02,17,32,28,33,29,63.64,60.61,72.41,35.48,13.21,2.31,36.91,0.97,3.23,4.14,14.24
MCO,2019-01-02,18,29,27,29,29,62.07,58.62,65.52,16.17,14.21,3.9,18.72,26.38,3.76,11.41,16.41
MCO,2019-01-02,19,28,42,29,43,68.97,62.07,65.12,12.79,16.03,5.21,17.03,1.65,5.49,3.21,21.19
MCO,2019-01-02,20,35,30,35,33,62.86,57.14,69.7,18.14,15.6,5.18,21.6,1.03,8.5,5.48,16.06
MCO,2019-01-02,21,22,25,25,25,84.0,76.0,68.0,10.0,13.32,2.84,11.92,1.12,5.16,2.72,14.44
MCO,2019-01-02,22,11,22,15,23,66.67,53.33,65.22,17.8,11.87,2.47,19.6,1.13,4.6,1.61,19.09
MCO,2019-01-02,23,7,32,8,33,75.0,75.0,66.67,27.13,12.25,2.42,28.63,0.48,2.57,1.48,18.06
MCO,2019-01-03,0,1,7,2,14,50.0,50.0,57.14,44.5,12.5,1.8,46.0,0.0,2.21,2.43,12.71
MCO,2019-01-03,1,0,0,2,1,0.0,0.0,0.0,52.5,14.0,3.3,55.5,2.0,0.0,12.0,66.0
MCO,2019-01-03,2,0,0,1,0,0.0,0.0,0.0,36.0,14.0,3.3,39.0,0.0,0.0,0.0,0.0
MCO,2019-01-03,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCO,2019-01-03,4,0,4,0,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.83,0.65,0.67,1.17
MCO,2019-01-03,5,5,8,6,14,100.0,100.0,71.43,1.67,12.5,1.23,1.67,0.07,2.66,0.79,10.43
MCO,2019-01-03,6,30,10,30,10,96.67,96.67,80.0,2.33,13.6,2.95,3.0,26.4,9.15,5.7,7.4
MCO,2019-01-03,7,39,8,42,10,95.24,88.1,80.0,4.19,15.4,4.6,6.95,0.7,2.13,0.0,4.7
MCO,2019-01-03,8,31,19,34,23,94.12,82.35,82.61,10.41,16.71,5.69,13.82,6.35,2.73,2.78,8.13
MCO,2019-01-03,9,32,27,35,27,91.43,91.43,77.78,4.17,15.97,5.55,7.49,1.74,2.41,4.04,9.96
MCO,2019-01-03,10,30,28,31,28,74.19,67.74,75.0,12.35,14.71,4.36,15.42,0.96,1.82,6.04,7.43
MCO,2019-01-03,11,30,30,31,31,83.87,83.87,80.65,6.42,14.94,4.05,8.71,2.23,3.95,4.81,9.26
MCO,2019-01-03,12,25,27,25,28,80.0,76.0,78.57,6.8,14.8,4.3,9.76,1.18,3.71,2.32,12.93
MCO,2019-01-03,13,29,32,29,33,86.21,86.21,87.88,13.03,14.79,3.52,14.66,1.97,2.8,3.39,15.88
MCO,2019-01-03,14,33,25,35,26,80.0,71.43,76.92,18.2,12.8,2.21,19.51,6.73,3.37,10.62,17.85
MCO,2019-01-03,15,26,29,27,31,85.19,85.19,77.42,7.52,13.81,3.17,9.63,7.65,2.91,2.29,7.42
MCO,2019-01-03,16,29,34,30,35,70.0,70.0,71.43,19.2,12.83,2.44,20.43,1.06,3.65,3.37,10.94
MCO,2019-01-03,17,30,22,32,26,81.25,78.13,84.62,6.66,14.13,3.72,8.66,1.85,2.17,2.38,8.38
