airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SNA,2023-01-01,6,0,0,1,0,0.0,0.0,0.0,33.0,22.0,13.3,46.0,0.0,0.0,0.0,0.0
SNA,2023-01-01,7,9,0,12,0,91.67,75.0,0.0,2.08,19.58,10.62,9.83,0.0,0.0,0.0,0.0
SNA,2023-01-01,8,12,6,17,7,82.35,76.47,100.0,6.18,14.82,6.19,10.82,5.43,1.16,1.43,1.0
SNA,2023-01-01,9,10,6,11,8,90.91,81.82,50.0,1.55,18.18,9.45,7.27,4.0,1.24,7.63,25.5
SNA,2023-01-01,10,10,12,14,13,71.43,64.29,92.31,22.43,11.29,3.15,25.29,3.23,1.22,0.15,2.54
SNA,2023-01-01,11,11,8,14,11,78.57,78.57,72.73,9.79,12.0,3.77,12.29,4.36,2.87,5.36,14.82
SNA,2023-01-01,12,7,11,9,13,77.78,77.78,69.23,14.0,11.67,3.09,15.78,4.0,3.34,7.69,18.69
SNA,2023-01-01,13,12,10,15,14,60.0,60.0,64.29,18.67,12.07,3.72,20.6,4.36,0.45,1.14,25.71
SNA,2023-01-01,14,12,9,12,10,66.67,58.33,50.0,21.92,16.42,7.85,27.08,6.0,1.08,3.8,48.8
SNA,2023-01-01,15,9,10,10,11,70.0,50.0,72.73,19.1,14.5,6.14,24.4,3.55,3.21,2.45,12.27
SNA,2023-01-01,16,7,7,7,9,100.0,100.0,77.78,2.43,14.29,4.81,4.86,0.89,0.06,1.11,6.67
SNA,2023-01-01,17,7,6,8,12,75.0,75.0,41.67,18.0,10.75,2.6,19.13,4.42,0.18,6.5,35.83
SNA,2023-01-01,18,8,9,10,10,60.0,60.0,40.0,10.8,10.7,2.28,12.5,4.7,0.78,1.8,26.7
SNA,2023-01-01,19,5,5,6,7,66.67,66.67,100.0,9.17,13.5,6.25,14.17,3.29,0.13,1.14,3.0
SNA,2023-01-01,20,7,11,7,14,71.43,71.43,64.29,8.43,10.29,2.93,10.29,1.93,0.23,1.93,22.14
SNA,2023-01-01,21,3,7,3,7,33.33,33.33,71.43,18.67,10.33,3.33,22.0,1.86,2.49,3.57,14.57
SNA,2023-01-01,22,0,12,0,11,0.0,0.0,81.82,0.0,0.0,0.0,0.0,2.36,0.57,0.0,5.64
SNA,2023-01-02,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNA,2023-01-02,6,10,0,13,0,76.92,61.54,0.0,5.62,18.77,10.12,13.69,0.0,0.0,0.0,0.0
SNA,2023-01-02,7,12,0,13,0,76.92,76.92,0.0,7.62,11.38,2.15,8.92,0.0,0.0,0.0,0.0
SNA,2023-01-02,8,5,8,9,11,44.44,44.44,90.91,21.33,13.22,4.69,25.22,3.82,0.05,2.09,5.73
SNA,2023-01-02,9,8,8,14,10,78.57,71.43,60.0,8.21,14.5,6.11,12.79,4.3,2.22,7.6,21.2
SNA,2023-01-02,10,11,11,16,14,75.0,62.5,71.43,19.0,14.94,6.4,24.69,4.71,2.67,5.36,14.43
SNA,2023-01-02,11,12,15,16,14,62.5,50.0,85.71,16.88,13.56,4.9,20.69,2.29,0.84,0.79,7.14
SNA,2023-01-02,12,14,14,17,16,52.94,52.94,43.75,28.12,14.24,5.65,32.41,3.25,3.29,8.19,43.19
SNA,2023-01-02,13,14,10,14,14,57.14,42.86,57.14,15.07,14.57,5.59,20.36,5.79,1.61,8.79,21.93
SNA,2023-01-02,14,10,6,13,12,46.15,46.15,33.33,30.69,11.85,3.4,33.77,6.17,3.12,11.0,53.67
SNA,2023-01-02,15,5,8,6,12,50.0,50.0,66.67,50.67,13.67,5.35,55.5,5.33,0.33,3.67,17.92
SNA,2023-01-02,16,9,9,13,12,46.15,38.46,58.33,30.62,12.15,3.42,33.85,4.17,1.87,4.58,32.0
SNA,2023-01-02,17,7,8,8,13,50.0,50.0,38.46,41.75,12.63,4.26,44.88,5.54,2.01,11.85,39.23
SNA,2023-01-02,18,10,9,11,11,45.45,36.36,54.55,34.0,16.64,8.17,41.82,6.45,2.02,7.82,53.0
SNA,2023-01-02,19,8,8,11,13,45.45,36.36,38.46,106.18,10.64,2.4,108.09,3.23,3.88,11.0,27.54
SNA,2023-01-02,20,5,10,6,9,66.67,66.67,66.67,14.33,10.67,2.63,16.0,3.33,1.5,5.33,17.33
SNA,2023-01-02,21,6,8,6,9,66.67,50.0,22.22,12.33,14.0,5.65,17.0,2.44,1.09,4.33,59.33
SNA,2023-01-02,22,0,13,0,11,0.0,0.0,63.64,0.0,0.0,0.0,0.0,4.18,1.64,3.18,9.0
SNA,2023-01-02,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNA,2023-01-03,6,10,0,10,0,80.0,60.0,0.0,8.7,21.5,12.49,18.2,0.0,0.0,0.0,0.0
SNA,2023-01-03,7,10,0,10,2,60.0,60.0,50.0,9.6,18.8,8.55,17.0,14.5,4.95,20.0,16.5
SNA,2023-01-03,8,7,8,10,7,70.0,60.0,85.71,11.9,14.7,6.59,17.9,5.14,4.03,2.57,11.71
SNA,2023-01-03,9,9,8,14,9,35.71,28.57,88.89,26.5,13.71,5.01,31.36,2.89,1.09,2.78,7.22
SNA,2023-01-03,10,11,14,12,14,33.33,33.33,57.14,25.58,16.42,7.96,32.08,4.29,4.7,4.64,19.5
SNA,2023-01-03,11,13,9,15,12,73.33,60.0,66.67,11.4,12.6,4.26,15.47,3.83,3.34,9.92,12.92
SNA,2023-01-03,12,8,12,11,18,36.36,27.27,38.89,30.45,14.0,4.96,34.27,3.56,5.97,18.33,32.67
SNA,2023-01-03,13,14,12,22,15,40.91,40.91,60.0,30.14,12.0,3.2,32.55,6.87,0.63,5.2,21.93
SNA,2023-01-03,14,11,7,12,11,50.0,33.33,45.45,23.0,14.17,5.95,28.0,5.0,4.83,9.36,35.91
SNA,2023-01-03,15,8,9,9,13,55.56,55.56,46.15,15.33,9.67,1.98,16.67,4.31,3.22,6.23,25.08
SNA,2023-01-03,16,8,10,8,9,62.5,50.0,44.44,11.25,13.5,4.41,14.63,3.67,1.77,1.67,19.56
SNA,2023-01-03,17,9,7,9,11,22.22,11.11,45.45,34.0,13.67,5.23,38.78,4.91,0.37,4.36,40.91
SNA,2023-01-03,18,9,11,11,17,27.27,27.27,41.18,39.45,11.09,2.68,41.64,4.12,0.7,5.65,35.76
SNA,2023-01-03,19,7,5,10,7,50.0,50.0,57.14,28.2,9.7,1.62,29.1,5.0,1.11,9.29,15.71
SNA,2023-01-03,20,7,11,7,10,71.43,71.43,60.0,12.86,10.14,2.79,14.43,5.2,1.72,1.2,16.7
SNA,2023-01-03,21,3,8,3,7,66.67,66.67,85.71,11.0,8.67,2.0,13.0,3.57,0.5,0.0,7.14
SNA,2023-01-03,22,0,12,0,11,0.0,0.0,90.91,0.0,0.0,0.0,0.0,1.82,0.49,0.45,6.55
SNA,2023-01-03,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNA,2023-01-04,6,10,0,9,0,100.0,66.67,0.0,1.89,20.22,10.88,11.11,0.0,0.0,0.0,0.0
SNA,2023-01-04,7,12,0,11,1,100.0,100.0,0.0,1.09,12.45,3.51,2.91,2.0,0.5,17.0,22.0
SNA,2023-01-04,8,6,7,8,7,75.0,75.0,100.0,15.25,12.88,4.49,17.5,2.71,2.3,0.86,0.57
SNA,2023-01-04,9,5,10,7,11,57.14,57.14,81.82,28.29,13.57,5.14,32.43,2.09,2.97,2.82,13.27
SNA,2023-01-04,10,13,10,14,13,57.14,57.14,69.23,30.86,16.79,8.26,38.0,4.15,4.08,3.54,16.0
SNA,2023-01-04,11,11,12,14,14,57.14,57.14,71.43,21.57,10.93,2.3,23.5,4.5,0.69,4.21,30.5
SNA,2023-01-04,12,11,13,14,14,64.29,64.29,57.14,33.93,13.29,4.48,37.79,3.79,5.65,6.5,20.93
SNA,2023-01-04,13,15,11,15,14,33.33,33.33,64.29,49.67,12.4,3.82,53.13,2.21,1.68,3.93,20.07
SNA,2023-01-04,14,9,4,12,11,58.33,58.33,27.27,24.67,12.67,4.19,28.08,8.27,1.44,10.82,36.45
SNA,2023-01-04,15,4,10,6,10,50.0,50.0,50.0,16.5,11.33,3.37,18.83,4.7,1.15,2.8,25.5
SNA,2023-01-04,16,11,9,10,13,50.0,50.0,46.15,27.7,12.1,3.2,30.3,3.08,0.85,5.92,23.08
SNA,2023-01-04,17,7,4,10,5,60.0,60.0,40.0,13.3,12.0,3.53,15.5,3.0,0.78,5.2,14.2
SNA,2023-01-04,18,7,12,6,11,33.33,33.33,54.55,21.33,10.33,2.97,23.5,4.27,0.93,7.0,18.36
