airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
RDU,2019-01-01,0,0,3,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,12.0
RDU,2019-01-01,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDU,2019-01-01,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
RDU,2019-01-01,5,6,2,6,1,100.0,100.0,100.0,0.0,10.5,0.97,0.0,0.0,0.0,0.0,0.0
RDU,2019-01-01,6,16,0,16,0,93.75,87.5,0.0,1.25,15.19,4.95,3.88,0.0,0.0,0.0,0.0
RDU,2019-01-01,7,11,1,11,1,90.91,90.91,100.0,5.64,15.73,4.98,8.09,0.0,3.1,0.0,0.0
RDU,2019-01-01,8,8,2,8,2,87.5,87.5,50.0,6.0,13.13,1.89,6.25,2.5,1.05,8.0,17.0
RDU,2019-01-01,9,6,4,6,4,100.0,83.33,100.0,4.67,15.83,6.05,8.5,1.75,0.28,0.5,1.5
RDU,2019-01-01,10,10,10,11,11,81.82,81.82,90.91,5.27,12.91,2.28,6.55,1.82,0.75,4.18,4.64
RDU,2019-01-01,11,10,6,11,8,81.82,81.82,87.5,35.64,12.09,2.35,37.09,2.0,0.03,1.0,5.88
RDU,2019-01-01,12,7,6,8,6,87.5,87.5,100.0,12.5,15.75,4.88,14.63,3.0,1.05,0.0,1.33
RDU,2019-01-01,13,8,10,9,11,88.89,88.89,81.82,30.44,14.22,4.0,33.33,2.09,5.98,4.36,27.09
RDU,2019-01-01,14,9,7,9,9,88.89,88.89,77.78,3.11,15.33,4.33,4.11,3.22,0.24,5.33,8.78
RDU,2019-01-01,15,7,8,9,8,77.78,66.67,87.5,48.67,15.44,4.36,52.22,2.13,1.29,2.13,10.0
RDU,2019-01-01,16,8,13,7,13,85.71,85.71,84.62,7.29,13.57,3.77,8.57,2.23,1.49,0.0,10.23
RDU,2019-01-01,17,10,17,10,19,70.0,70.0,73.68,24.4,15.4,5.14,27.4,1.53,1.33,6.68,17.16
RDU,2019-01-01,18,17,10,18,10,77.78,77.78,80.0,9.44,16.56,5.83,14.5,0.9,1.92,0.3,9.9
RDU,2019-01-01,19,8,11,8,11,75.0,75.0,81.82,12.0,12.75,2.85,13.13,1.0,1.7,0.0,7.91
RDU,2019-01-01,20,6,5,6,5,66.67,66.67,80.0,10.33,12.83,2.58,12.0,1.8,2.7,8.0,6.6
