airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
MSY,2024-01-01,0,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
MSY,2024-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSY,2024-01-01,5,6,1,6,1,100.0,100.0,100.0,0.17,11.33,3.17,1.33,0.0,0.3,0.0,0.0
MSY,2024-01-01,6,11,0,12,0,91.67,91.67,0.0,15.08,12.25,3.77,16.58,0.0,0.0,0.0,0.0
MSY,2024-01-01,7,12,5,12,5,100.0,91.67,100.0,0.0,15.67,6.14,3.33,0.2,1.64,3.0,1.2
MSY,2024-01-01,8,8,1,10,3,80.0,80.0,33.33,6.0,11.2,2.94,6.8,2.0,0.2,3.67,31.0
MSY,2024-01-01,9,5,8,7,12,100.0,100.0,58.33,0.0,12.29,3.03,2.29,3.0,8.8,9.83,27.83
MSY,2024-01-01,10,9,12,11,16,72.73,63.64,81.25,23.73,13.91,4.77,27.0,3.56,1.42,3.44,21.38
MSY,2024-01-01,11,13,6,15,13,86.67,86.67,30.77,11.87,14.2,5.25,15.27,4.15,1.05,7.38,25.62
MSY,2024-01-01,12,6,3,12,12,50.0,33.33,66.67,21.58,15.67,7.02,28.08,2.5,0.32,4.5,20.83
MSY,2024-01-01,13,3,11,5,17,60.0,60.0,76.47,20.4,12.6,2.88,22.6,2.53,0.66,2.94,13.35
MSY,2024-01-01,14,9,10,10,16,90.0,70.0,56.25,7.9,16.6,7.69,14.4,3.56,1.17,3.19,19.25
MSY,2024-01-01,15,11,5,12,9,83.33,75.0,77.78,8.0,14.17,4.82,10.25,3.11,0.51,2.44,6.33
MSY,2024-01-01,16,7,11,8,13,100.0,75.0,84.62,2.5,11.75,3.97,5.25,2.38,1.42,2.46,4.15
MSY,2024-01-01,17,10,12,11,12,100.0,100.0,91.67,2.91,12.27,3.62,5.0,1.92,2.32,1.33,3.08
MSY,2024-01-01,18,12,9,13,11,84.62,76.92,81.82,7.62,12.15,3.49,9.08,0.09,2.13,2.27,10.82
MSY,2024-01-01,19,8,6,8,6,75.0,75.0,100.0,7.5,10.38,1.94,8.63,0.5,0.42,0.0,1.67
MSY,2024-01-01,20,5,7,5,9,80.0,80.0,100.0,4.2,10.4,2.96,5.2,0.0,0.51,0.33,0.0
MSY,2024-01-01,21,4,7,4,7,100.0,100.0,100.0,0.0,10.5,2.5,0.25,0.14,1.14,1.14,0.86
MSY,2024-01-01,22,2,11,2,11,100.0,100.0,81.82,0.0,10.0,1.1,0.0,0.82,2.44,1.55,17.27
MSY,2024-01-01,23,0,13,4,14,0.0,0.0,85.71,41.0,16.0,7.1,48.0,0.86,0.88,0.29,4.86
MSY,2024-01-02,0,0,3,2,4,0.0,0.0,75.0,24.5,16.0,7.1,31.5,1.5,2.05,2.75,9.25
MSY,2024-01-02,1,0,1,1,0,100.0,100.0,0.0,0.0,21.0,12.1,12.0,0.0,0.0,0.0,0.0
MSY,2024-01-02,2,0,0,1,0,0.0,0.0,0.0,48.0,6.0,0.0,43.0,0.0,0.0,0.0,0.0
MSY,2024-01-02,5,9,1,10,1,80.0,70.0,100.0,5.7,14.0,5.63,9.3,0.0,0.3,0.0,0.0
MSY,2024-01-02,6,9,1,12,1,100.0,91.67,100.0,0.75,14.17,5.17,4.25,0.0,11.4,9.0,3.0
MSY,2024-01-02,7,16,6,20,9,80.0,75.0,77.78,6.85,13.9,4.6,10.0,2.11,3.68,4.56,12.56
MSY,2024-01-02,8,7,6,12,11,33.33,33.33,81.82,43.17,15.17,6.83,49.83,1.18,2.18,3.64,7.36
MSY,2024-01-02,9,9,11,14,13,71.43,71.43,92.31,28.71,19.43,10.29,37.36,2.0,1.77,1.92,4.08
MSY,2024-01-02,10,13,9,23,16,56.52,30.43,68.75,29.48,28.09,19.47,47.39,2.75,1.34,3.75,15.38
MSY,2024-01-02,11,9,11,17,18,70.59,35.29,55.56,24.12,32.12,22.52,44.06,2.94,4.69,7.94,19.33
MSY,2024-01-02,12,10,6,23,11,56.52,8.7,72.73,26.39,46.57,37.5,62.26,2.45,1.37,1.45,13.82
MSY,2024-01-02,13,9,12,15,14,66.67,0.0,71.43,33.47,40.27,31.72,65.13,3.86,1.09,3.36,23.36
MSY,2024-01-02,14,9,10,12,14,75.0,8.33,50.0,15.33,38.92,29.33,43.75,5.71,2.06,6.57,16.29
MSY,2024-01-02,15,12,6,16,11,62.5,18.75,63.64,19.5,28.69,19.41,37.5,2.45,1.06,5.36,16.91
MSY,2024-01-02,16,5,6,10,5,70.0,50.0,100.0,15.9,14.3,5.73,21.3,2.0,2.38,3.0,1.2
