airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
MKE,2024-01-01,0,0,4,0,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.33,0.27,1.0,3.0
MKE,2024-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKE,2024-01-01,5,4,0,4,0,75.0,50.0,0.0,12.75,11.25,1.48,14.25,0.0,0.0,0.0,0.0
MKE,2024-01-01,6,10,0,10,1,90.0,80.0,100.0,3.6,18.3,7.26,9.1,4.0,0.0,6.0,14.0
MKE,2024-01-01,7,6,1,9,1,88.89,77.78,100.0,4.33,15.33,4.12,7.89,0.0,0.5,0.0,0.0
MKE,2024-01-01,8,7,1,8,1,100.0,100.0,100.0,0.25,12.0,1.71,0.63,4.0,0.0,0.0,5.0
MKE,2024-01-01,9,2,4,2,4,100.0,100.0,100.0,0.0,20.5,9.35,4.0,3.5,0.0,0.0,0.0
MKE,2024-01-01,10,5,5,5,6,100.0,80.0,100.0,0.8,17.0,6.96,6.0,3.0,0.08,1.5,0.0
MKE,2024-01-01,11,7,8,10,8,80.0,80.0,75.0,17.0,11.2,1.8,17.9,2.13,1.4,0.0,21.0
MKE,2024-01-01,12,6,3,7,3,100.0,71.43,100.0,2.86,13.86,4.66,6.86,2.0,0.47,1.33,0.0
MKE,2024-01-01,13,3,5,3,6,100.0,100.0,83.33,0.0,11.33,1.6,0.0,1.5,1.53,2.17,14.5
MKE,2024-01-01,14,4,3,4,3,100.0,100.0,66.67,0.0,10.25,0.5,0.0,2.67,2.17,0.0,33.33
MKE,2024-01-01,15,4,5,5,5,80.0,80.0,80.0,3.6,10.0,0.78,3.8,6.4,1.6,3.2,15.8
MKE,2024-01-01,16,4,5,4,6,25.0,50.0,66.67,62.75,10.0,0.53,62.75,1.67,2.37,1.67,10.17
MKE,2024-01-01,17,7,4,7,5,57.14,42.86,60.0,11.86,12.29,2.43,12.57,4.4,1.94,8.4,20.4
MKE,2024-01-01,18,3,4,4,6,100.0,100.0,100.0,0.25,13.75,3.75,3.0,4.5,2.97,1.5,2.5
MKE,2024-01-01,19,1,3,1,3,100.0,100.0,33.33,0.0,10.0,1.1,0.0,5.0,12.1,6.67,239.67
MKE,2024-01-01,20,1,6,1,6,100.0,100.0,100.0,0.0,17.0,7.4,1.0,1.33,1.57,0.0,1.83
MKE,2024-01-01,21,1,6,2,6,100.0,100.0,66.67,0.0,14.5,5.0,4.5,1.83,1.28,0.5,19.17
MKE,2024-01-01,22,1,8,3,8,66.67,66.67,62.5,8.0,10.33,0.8,7.0,1.38,0.99,0.0,14.38
MKE,2024-01-01,23,0,4,1,4,100.0,100.0,75.0,0.0,10.0,0.0,0.0,3.5,1.93,0.25,13.5
MKE,2024-01-02,0,0,5,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.5,0.55,1.0,0.5
MKE,2024-01-02,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKE,2024-01-02,5,6,0,6,0,100.0,83.33,0.0,1.0,15.33,5.65,4.17,0.0,0.0,0.0,0.0
MKE,2024-01-02,6,10,0,11,0,100.0,81.82,0.0,0.18,21.73,10.53,7.36,0.0,0.0,0.0,0.0
MKE,2024-01-02,7,7,1,10,1,100.0,100.0,100.0,0.2,16.1,5.41,3.2,0.0,1.5,0.0,0.0
MKE,2024-01-02,8,6,1,7,1,100.0,57.14,100.0,0.0,25.86,15.34,10.86,0.0,0.3,0.0,0.0
MKE,2024-01-02,9,3,5,3,6,100.0,100.0,100.0,0.0,13.0,2.6,0.0,0.0,1.3,2.17,3.0
MKE,2024-01-02,10,5,5,5,5,100.0,80.0,80.0,3.2,19.0,8.54,10.4,1.4,1.68,1.8,7.8
MKE,2024-01-02,11,5,6,7,6,85.71,85.71,100.0,4.43,12.0,1.67,4.57,1.67,1.68,0.0,1.67
MKE,2024-01-02,12,4,4,5,4,80.0,60.0,75.0,6.4,11.8,1.52,6.8,3.5,1.02,0.0,6.75
MKE,2024-01-02,13,6,7,6,9,83.33,83.33,77.78,6.33,15.83,5.13,8.67,5.78,1.33,4.33,7.11
MKE,2024-01-02,14,5,4,6,5,100.0,100.0,80.0,3.0,14.83,4.42,5.17,4.8,1.84,1.8,9.0
MKE,2024-01-02,15,6,2,7,3,85.71,85.71,66.67,8.0,10.0,0.11,7.71,4.0,1.4,0.67,18.0
MKE,2024-01-02,16,1,5,3,7,100.0,100.0,57.14,0.0,11.33,1.67,1.0,7.14,0.59,7.57,21.0
MKE,2024-01-02,17,5,5,7,5,71.43,71.43,100.0,10.0,12.86,2.7,11.71,1.4,1.76,0.0,1.4
MKE,2024-01-02,18,6,1,6,3,100.0,100.0,66.67,0.0,18.0,7.55,5.33,1.33,8.63,10.33,10.67
MKE,2024-01-02,19,2,6,2,10,50.0,50.0,70.0,15.5,23.5,14.6,27.5,5.3,0.65,3.2,19.3
MKE,2024-01-02,20,3,8,5,16,40.0,20.0,81.25,18.4,17.2,7.68,25.6,5.63,1.86,6.69,5.0
MKE,2024-01-02,21,0,2,2,2,100.0,100.0,50.0,0.0,17.5,7.4,5.0,3.5,2.2,1.0,33.0
MKE,2024-01-02,22,0,4,1,5,100.0,100.0,80.0,0.0,23.0,12.9,13.0,5.4,2.04,1.2,4.4
MKE,2024-01-02,23,0,7,1,7,100.0,100.0,57.14,0.0,10.0,0.0,0.0,1.71,0.86,0.57,15.29
MKE,2024-01-03,0,0,4,0,5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.4,1.14,1.0,27.0
MKE,2024-01-03,1,0,1,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6.0,1.95,13.5,14.5
MKE,2024-01-03,2,0,0,1,0,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MKE,2024-01-03,3,0,0,2,0,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MKE,2024-01-03,4,0,0,1,1,100.0,100.0,100.0,0.0,10.0,0.0,0.0,0.0,1.5,6.0,8.0
MKE,2024-01-03,5,5,0,6,2,83.33,66.67,100.0,12.67,14.5,5.03,15.33,0.5,0.25,3.5,3.5
MKE,2024-01-03,6,11,0,22,1,95.45,95.45,0.0,2.64,12.86,2.49,4.59,0.0,0.5,19.0,31.0
MKE,2024-01-03,7,5,1,7,3,85.71,85.71,66.67,4.0,15.29,3.43,6.14,2.0,0.83,10.0,6.67
MKE,2024-01-03,8,7,0,8,2,87.5,87.5,50.0,16.25,16.5,6.44,21.13,6.0,0.25,7.0,19.5
MKE,2024-01-03,9,1,4,3,7,66.67,33.33,85.71,15.67,19.67,9.6,25.33,2.57,0.83,3.57,5.29
MKE,2024-01-03,10,5,5,6,7,100.0,66.67,85.71,0.0,24.5,14.1,9.83,4.57,3.16,4.86,10.14
MKE,2024-01-03,11,7,6,7,7,100.0,71.43,100.0,1.0,17.29,7.43,6.86,3.14,2.94,6.43,4.57
MKE,2024-01-03,12,5,4,5,4,40.0,40.0,75.0,19.2,11.4,1.7,20.8,2.0,0.6,0.25,4.5
MKE,2024-01-03,13,4,8,5,10,80.0,80.0,80.0,71.4,16.2,6.54,77.6,4.1,0.49,3.1,8.1
MKE,2024-01-03,14,6,3,8,6,62.5,62.5,50.0,9.25,12.88,2.71,10.38,4.67,1.38,13.0,23.5
MKE,2024-01-03,15,6,4,8,5,75.0,75.0,80.0,13.5,12.0,1.5,14.38,5.0,3.4,0.4,6.8
MKE,2024-01-03,16,2,4,3,5,33.33,33.33,60.0,33.67,21.0,11.7,45.33,4.6,0.0,11.6,12.0
MKE,2024-01-03,17,5,6,9,10,66.67,55.56,60.0,8.89,17.11,6.88,15.56,4.3,0.47,4.3,13.0
MKE,2024-01-03,18,6,2,7,3,57.14,57.14,33.33,14.57,16.0,5.53,18.29,5.33,0.17,0.67,21.33
MKE,2024-01-03,19,1,3,1,8,0.0,0.0,62.5,27.0,31.0,22.1,49.0,6.0,0.6,4.75,8.63
MKE,2024-01-03,20,1,9,5,19,80.0,80.0,73.68,15.4,11.6,1.66,17.0,3.42,0.53,3.89,10.53
MKE,2024-01-03,21,1,2,4,3,75.0,50.0,66.67,14.75,17.5,8.23,22.0,2.0,2.67,1.67,15.67
MKE,2024-01-03,22,0,8,0,8,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.38,0.1,0.0,10.0
MKE,2024-01-03,23,0,4,1,4,0.0,0.0,75.0,17.0,12.0,1.9,19.0,2.5,0.0,0.0,5.75
MKE,2024-01-04,0,0,3,0,4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.25,0.1,0.0,28.5
MKE,2024-01-04,1,0,1,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.5,0.25,0.0,0.0
MKE,2024-01-04,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,15.0,83.0
MKE,2024-01-04,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
