airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
PBI,2024-01-01,0,0,4,0,5,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.6,1.96,1.6,12.6
PBI,2024-01-01,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBI,2024-01-01,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBI,2024-01-01,6,8,0,10,0,90.0,90.0,0.0,2.3,13.0,1.92,3.0,0.0,0.0,0.0,0.0
PBI,2024-01-01,7,6,0,8,2,87.5,87.5,0.0,6.5,14.25,2.85,8.63,2.0,1.2,3.5,33.0
PBI,2024-01-01,8,6,2,16,5,56.25,50.0,60.0,18.63,21.5,10.47,28.75,3.6,1.4,5.4,17.8
PBI,2024-01-01,9,2,1,13,7,46.15,15.38,71.43,23.08,25.85,14.65,37.38,3.43,0.63,5.57,7.29
PBI,2024-01-01,10,4,9,23,13,39.13,26.09,69.23,25.17,26.09,14.86,39.35,6.23,0.98,8.92,21.31
PBI,2024-01-01,11,9,9,23,14,52.17,26.09,71.43,43.43,31.74,20.14,61.48,4.79,1.55,3.64,10.64
PBI,2024-01-01,12,8,9,18,21,61.11,27.78,66.67,17.5,32.78,21.37,37.11,9.1,1.09,11.1,17.76
PBI,2024-01-01,13,9,6,21,15,47.62,9.52,46.67,24.1,27.48,16.5,39.76,9.6,1.13,12.47,21.87
PBI,2024-01-01,14,6,6,18,14,38.89,22.22,50.0,25.22,23.0,11.48,36.33,5.0,1.99,8.64,28.86
PBI,2024-01-01,15,6,9,15,21,53.33,40.0,47.62,22.73,19.8,8.42,30.2,7.76,1.48,10.1,20.67
PBI,2024-01-01,16,9,6,15,10,66.67,66.67,70.0,15.73,17.4,6.37,20.4,8.0,1.46,8.4,24.2
PBI,2024-01-01,17,6,6,13,12,69.23,61.54,66.67,12.92,17.0,6.12,17.08,2.92,1.12,4.33,10.67
PBI,2024-01-01,18,6,9,9,16,55.56,44.44,50.0,39.0,17.11,5.66,43.89,10.5,2.12,12.38,24.25
PBI,2024-01-01,19,10,7,11,12,54.55,63.64,25.0,17.09,11.27,0.5,17.09,6.75,2.92,8.92,43.33
PBI,2024-01-01,20,7,6,8,7,25.0,12.5,57.14,53.63,14.88,3.51,56.75,2.29,4.59,8.14,22.14
PBI,2024-01-01,21,2,3,2,4,0.0,0.0,75.0,44.5,11.0,0.4,44.5,2.75,1.53,3.25,8.25
PBI,2024-01-01,22,0,8,0,8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.13,4.15,0.0,2.63
PBI,2024-01-01,23,0,5,0,5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.2,0.12,0.0,0.0
PBI,2024-01-02,0,0,5,0,4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,30.0
PBI,2024-01-02,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBI,2024-01-02,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBI,2024-01-02,5,1,0,2,0,50.0,50.0,0.0,15.0,10.5,0.35,15.0,0.0,0.0,0.0,0.0
PBI,2024-01-02,6,10,0,13,1,92.31,92.31,0.0,2.46,12.69,2.03,3.69,8.0,1.2,13.0,36.0
PBI,2024-01-02,7,7,0,9,2,88.89,88.89,50.0,3.44,14.56,3.42,5.78,9.5,1.2,12.0,11.5
PBI,2024-01-02,8,5,3,13,3,69.23,69.23,100.0,8.31,15.69,4.38,11.46,0.0,1.53,0.0,0.0
PBI,2024-01-02,9,3,4,12,9,58.33,41.67,66.67,21.42,28.42,16.98,37.75,3.67,1.97,6.44,12.89
PBI,2024-01-02,10,6,9,17,17,64.71,17.65,52.94,12.47,37.35,26.21,37.24,9.0,1.04,9.24,29.82
PBI,2024-01-02,11,9,10,13,16,84.62,30.77,68.75,4.38,39.31,27.67,28.38,5.75,0.85,7.5,20.5
PBI,2024-01-02,12,9,8,21,13,66.67,33.33,38.46,19.95,26.52,15.16,34.05,7.08,1.65,8.0,41.15
PBI,2024-01-02,13,8,6,21,13,38.1,19.05,30.77,35.1,23.48,12.4,47.0,10.23,1.11,17.85,41.85
PBI,2024-01-02,14,5,6,17,19,29.41,23.53,47.37,40.47,20.94,9.34,49.71,7.95,1.67,11.16,35.05
PBI,2024-01-02,15,7,8,12,17,75.0,41.67,47.06,16.67,21.92,10.53,25.92,5.29,1.91,8.94,39.0
PBI,2024-01-02,16,10,7,19,13,78.95,52.63,53.85,10.53,26.37,15.26,25.0,19.31,1.62,23.46,65.31
PBI,2024-01-02,17,3,6,6,17,66.67,33.33,35.29,20.83,26.33,14.9,35.83,7.53,1.78,11.41,46.29
PBI,2024-01-02,18,7,11,11,18,45.45,45.45,50.0,30.64,15.64,4.01,33.82,9.94,2.18,8.5,24.33
PBI,2024-01-02,19,12,7,12,14,66.67,58.33,42.86,15.67,15.33,3.92,19.08,3.5,3.05,5.07,36.93
PBI,2024-01-02,20,6,5,6,9,33.33,33.33,44.44,42.0,13.5,2.12,43.83,2.11,3.76,5.11,28.11
PBI,2024-01-02,21,2,3,5,4,60.0,40.0,75.0,14.6,12.8,2.04,16.8,2.0,2.67,1.25,5.5
PBI,2024-01-02,22,1,7,2,8,100.0,100.0,87.5,0.0,14.5,3.3,0.0,0.25,0.78,0.88,7.75
PBI,2024-01-02,23,0,5,0,5,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.2,1.06,0.0,27.4
PBI,2024-01-03,0,0,4,0,5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.6,2.44,1.8,36.4
