airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
JFK,2023-01-01,0,7,5,7,5,42.86,42.86,100.0,44.43,22.57,5.66,48.71,1.6,5.7,5.0,0.8
JFK,2023-01-01,1,3,3,6,4,50.0,50.0,50.0,29.83,19.0,1.33,30.67,0.75,7.02,5.0,62.75
JFK,2023-01-01,2,3,2,2,1,100.0,100.0,100.0,0.0,21.5,4.2,4.0,3.0,6.7,3.0,0.0
JFK,2023-01-01,3,3,1,3,2,66.67,33.33,100.0,39.67,22.0,5.13,44.33,5.5,4.7,7.0,0.0
JFK,2023-01-01,4,0,5,0,7,0.0,0.0,71.43,0.0,0.0,0.0,0.0,4.43,7.26,7.57,17.0
JFK,2023-01-01,5,6,16,5,18,80.0,80.0,50.0,9.6,18.4,2.88,9.6,0.17,8.12,4.33,37.22
JFK,2023-01-01,6,16,12,17,11,58.82,64.71,54.55,22.82,19.59,3.69,25.12,1.91,8.43,7.27,73.27
JFK,2023-01-01,7,32,26,35,22,80.0,80.0,72.73,14.63,20.2,3.24,16.37,1.68,8.55,2.55,11.91
JFK,2023-01-01,8,37,15,37,17,67.57,70.27,58.82,27.41,20.49,3.61,28.97,1.29,5.96,3.59,19.24
JFK,2023-01-01,9,36,13,35,13,82.86,80.0,84.62,5.89,19.43,3.31,7.69,2.38,4.11,2.77,5.46
JFK,2023-01-01,10,21,16,21,16,80.95,66.67,87.5,8.48,24.0,6.93,13.81,1.38,2.78,0.44,3.25
JFK,2023-01-01,11,22,20,22,19,81.82,77.27,89.47,5.82,18.73,2.82,7.41,1.79,3.63,2.16,4.26
JFK,2023-01-01,12,25,21,25,22,88.0,88.0,81.82,6.16,19.44,3.05,7.16,2.64,1.51,2.82,7.18
JFK,2023-01-01,13,20,29,21,28,57.14,57.14,75.0,46.24,18.19,2.52,47.14,2.07,2.52,1.86,8.14
JFK,2023-01-01,14,23,40,26,40,57.69,50.0,80.0,15.46,21.96,5.16,19.35,2.17,3.41,1.13,24.95
JFK,2023-01-01,15,27,29,28,31,64.29,64.29,80.65,15.21,20.18,3.72,17.86,3.26,2.75,2.97,9.29
JFK,2023-01-01,16,20,28,21,31,71.43,71.43,67.74,14.24,18.48,2.11,14.81,2.42,3.74,3.81,40.71
JFK,2023-01-01,17,37,29,37,30,64.86,62.16,93.33,32.49,21.65,4.51,35.92,2.03,3.82,1.13,7.8
JFK,2023-01-01,18,34,37,35,39,85.71,62.86,79.49,11.71,28.43,10.74,19.6,2.44,10.34,3.26,16.92
JFK,2023-01-01,19,35,22,39,24,61.54,64.1,75.0,25.08,21.31,3.62,27.33,1.96,2.66,2.21,14.92
JFK,2023-01-01,20,27,27,28,28,60.71,46.43,75.0,33.71,21.71,4.83,37.82,1.25,4.9,4.11,20.25
JFK,2023-01-01,21,31,37,32,38,59.38,53.13,55.26,27.28,22.22,5.35,31.41,4.76,4.52,5.29,34.34
JFK,2023-01-01,22,18,29,20,30,60.0,60.0,70.0,36.25,17.85,2.16,36.55,2.87,2.5,2.37,17.8
JFK,2023-01-01,23,14,22,16,22,68.75,68.75,77.27,20.31,16.94,1.27,18.94,1.23,4.75,4.18,15.77
JFK,2023-01-02,0,5,5,4,6,75.0,75.0,66.67,4.75,21.75,4.15,5.5,1.67,5.63,1.5,11.0
JFK,2023-01-02,1,6,5,4,4,100.0,100.0,50.0,0.0,15.5,0.0,0.0,0.0,3.6,1.0,28.0
JFK,2023-01-02,2,2,2,2,3,100.0,100.0,66.67,0.0,12.5,0.0,0.0,0.67,4.7,4.67,8.33
JFK,2023-01-02,3,1,0,3,3,100.0,100.0,100.0,0.0,16.0,1.13,1.0,5.0,1.9,4.67,0.0
JFK,2023-01-02,4,0,4,1,7,100.0,100.0,28.57,0.0,26.0,8.4,8.0,0.0,4.34,5.71,28.29
JFK,2023-01-02,5,7,17,7,16,85.71,85.71,68.75,4.43,14.86,0.5,4.71,5.25,1.78,6.69,26.25
JFK,2023-01-02,6,22,16,23,14,82.61,78.26,57.14,4.91,17.26,1.68,6.13,1.29,1.48,0.71,15.0
JFK,2023-01-02,7,36,31,38,29,89.47,89.47,62.07,10.95,19.0,2.25,12.08,3.9,2.78,2.21,53.72
JFK,2023-01-02,8,39,22,42,24,66.67,54.76,91.67,22.57,24.5,7.7,29.4,4.29,3.11,3.96,38.71
JFK,2023-01-02,9,35,19,34,22,70.59,55.88,59.09,14.56,27.79,11.21,23.26,1.64,4.15,4.18,18.64
JFK,2023-01-02,10,24,16,24,16,75.0,70.83,93.75,18.54,20.46,3.55,21.04,1.75,4.18,1.75,7.06
JFK,2023-01-02,11,22,18,24,19,75.0,75.0,73.68,63.88,22.21,5.53,67.54,2.89,2.66,2.89,25.53
JFK,2023-01-02,12,28,21,26,22,88.46,76.92,77.27,12.92,22.54,5.67,16.81,1.32,2.16,1.82,25.64
JFK,2023-01-02,13,20,34,19,35,47.37,31.58,85.71,46.11,28.05,11.6,56.32,1.66,3.22,2.26,5.29
JFK,2023-01-02,14,23,41,24,44,62.5,50.0,68.18,37.25,31.33,14.34,50.0,4.3,6.95,7.55,18.05
JFK,2023-01-02,15,31,31,35,33,42.86,42.86,81.82,47.63,22.06,5.34,50.51,4.52,4.99,5.58,14.09
JFK,2023-01-02,16,24,30,25,31,64.0,64.0,54.84,51.0,19.64,3.3,53.0,3.81,6.53,10.68,30.23
JFK,2023-01-02,17,35,30,34,30,52.94,50.0,50.0,45.26,22.68,6.14,50.06,5.03,9.65,13.33,27.97
JFK,2023-01-02,18,34,38,34,37,52.94,41.18,45.95,27.76,27.97,10.45,37.18,10.16,10.48,14.86,46.51
JFK,2023-01-02,19,39,23,42,29,52.38,35.71,44.83,35.98,26.21,7.39,42.4,4.24,13.71,12.41,38.38
JFK,2023-01-02,20,28,28,27,30,44.44,40.74,43.33,45.81,22.67,5.62,50.11,3.23,12.94,7.7,44.4
JFK,2023-01-02,21,32,36,34,36,47.06,41.18,58.33,78.71,22.38,5.16,83.38,4.36,6.06,6.33,59.33
JFK,2023-01-02,22,18,30,19,29,52.63,52.63,41.38,32.42,18.32,1.51,33.58,3.97,5.02,6.17,58.69
JFK,2023-01-02,23,13,26,14,27,78.57,78.57,55.56,16.0,19.5,2.5,17.5,2.63,5.28,6.0,47.22
JFK,2023-01-03,0,5,5,3,6,100.0,100.0,50.0,0.33,17.67,0.47,0.67,4.33,3.25,1.33,29.5
JFK,2023-01-03,1,4,2,5,5,100.0,80.0,60.0,0.0,21.6,4.04,3.8,0.8,4.42,6.2,27.2
JFK,2023-01-03,2,1,1,1,4,100.0,100.0,75.0,0.0,20.0,2.4,2.0,0.0,2.38,136.5,190.75
JFK,2023-01-03,3,1,1,1,0,100.0,100.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
JFK,2023-01-03,4,1,5,2,6,50.0,50.0,50.0,13.5,15.0,0.0,11.0,7.33,4.48,4.67,23.17
JFK,2023-01-03,5,6,14,6,17,83.33,83.33,35.29,3.33,16.67,1.4,3.83,7.59,6.59,18.82,34.47
JFK,2023-01-03,6,22,18,24,17,66.67,66.67,47.06,45.21,16.71,1.24,46.13,2.65,3.26,4.76,41.53
