airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SFO,2019-01-01,0,12,8,12,5,58.33,50.0,60.0,14.58,19.25,6.35,20.33,3.6,3.26,13.4,10.2
SFO,2019-01-01,1,0,4,0,4,0.0,0.0,75.0,0.0,0.0,0.0,0.0,4.75,3.78,5.5,4.25
SFO,2019-01-01,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFO,2019-01-01,4,0,3,0,4,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.5,0.23,21.0,18.5
SFO,2019-01-01,5,9,3,10,2,90.0,70.0,50.0,3.4,15.9,4.78,6.8,2.0,0.0,17.0,8.0
SFO,2019-01-01,6,26,7,26,8,96.15,96.15,62.5,2.69,17.12,5.09,5.15,1.63,7.3,13.13,21.38
SFO,2019-01-01,7,32,21,33,19,93.94,87.88,78.95,2.33,17.24,4.81,4.91,1.58,4.97,4.05,3.95
SFO,2019-01-01,8,44,26,45,26,84.44,55.56,80.77,12.4,27.29,14.48,24.31,1.0,8.56,3.62,5.58
SFO,2019-01-01,9,33,49,35,50,88.57,74.29,96.0,5.31,21.49,8.84,11.51,2.4,6.45,0.66,3.54
SFO,2019-01-01,10,51,21,51,22,88.24,54.9,86.36,9.75,24.14,11.57,19.63,1.86,6.88,2.91,5.55
SFO,2019-01-01,11,32,39,35,39,74.29,51.43,92.31,11.03,21.34,8.55,18.06,1.38,9.29,1.56,3.31
SFO,2019-01-01,12,34,37,35,37,77.14,65.71,78.38,9.6,17.06,4.73,13.29,2.49,4.55,1.14,8.65
SFO,2019-01-01,13,33,26,33,26,78.79,63.64,88.46,13.12,20.55,8.06,19.48,1.04,4.62,0.85,10.38
SFO,2019-01-01,14,33,35,34,37,82.35,79.41,83.78,6.18,17.24,4.87,8.88,1.16,5.11,3.65,6.78
SFO,2019-01-01,15,26,36,27,38,66.67,55.56,81.58,17.67,17.44,5.2,22.19,1.05,2.11,0.18,10.87
SFO,2019-01-01,16,39,26,43,28,81.4,81.4,71.43,8.72,17.51,4.87,11.67,0.54,2.59,1.0,10.89
SFO,2019-01-01,17,22,22,23,21,78.26,73.91,80.95,13.78,15.7,3.53,15.65,1.43,2.0,0.0,6.9
SFO,2019-01-01,18,26,32,26,31,84.62,73.08,80.65,9.85,18.08,5.52,13.35,6.03,1.88,4.77,15.03
SFO,2019-01-01,19,24,42,24,43,87.5,79.17,88.37,5.42,19.67,7.48,9.58,1.53,2.73,1.02,10.7
SFO,2019-01-01,20,22,44,23,44,69.57,69.57,84.09,27.83,17.48,5.13,32.09,2.0,2.44,1.7,10.23
SFO,2019-01-01,21,27,35,27,35,77.78,70.37,85.71,10.41,22.22,9.76,17.67,2.34,4.61,3.11,8.6
SFO,2019-01-01,22,29,40,30,40,80.0,63.33,77.5,31.3,22.63,9.51,37.37,2.17,6.44,3.5,13.53
SFO,2019-01-01,23,23,20,24,20,62.5,58.33,80.0,10.17,17.58,4.8,14.29,3.0,8.98,5.5,10.2
SFO,2019-01-02,0,17,11,17,11,82.35,70.59,45.45,15.18,17.41,4.59,19.12,0.64,9.17,10.55,18.0
SFO,2019-01-02,1,1,7,2,6,50.0,50.0,66.67,8.0,20.5,8.0,11.5,0.83,0.53,0.5,23.83
SFO,2019-01-02,2,1,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0
SFO,2019-01-02,4,0,3,0,4,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.5,0.5,10.75,14.75
SFO,2019-01-02,5,11,3,11,4,90.91,90.91,25.0,3.09,14.91,3.75,6.18,0.25,1.75,16.5,14.5
SFO,2019-01-02,6,28,9,30,10,83.33,73.33,90.0,9.5,19.7,7.11,14.0,0.5,1.3,3.4,2.8
SFO,2019-01-02,7,35,25,37,24,91.89,75.68,79.17,5.08,22.57,10.01,12.62,2.79,5.02,5.96,9.29
SFO,2019-01-02,8,44,28,45,29,77.78,51.11,86.21,18.6,24.91,12.0,27.96,1.62,6.39,2.17,3.0
SFO,2019-01-02,9,35,53,35,52,60.0,48.57,76.92,20.91,21.37,8.88,28.46,1.37,11.87,4.75,18.9
SFO,2019-01-02,10,51,26,55,29,76.36,40.0,65.52,20.65,26.13,13.47,32.58,1.69,9.87,5.59,20.76
SFO,2019-01-02,11,37,39,39,40,66.67,35.9,82.5,20.77,26.15,13.28,32.82,0.7,9.09,2.58,13.1
SFO,2019-01-02,12,34,38,35,40,71.43,57.14,77.5,17.06,20.31,8.07,22.57,2.58,5.0,2.33,20.05
SFO,2019-01-02,13,37,29,37,29,67.57,59.46,75.86,21.08,20.41,7.88,26.84,1.24,3.22,1.45,12.59
SFO,2019-01-02,14,31,34,32,36,81.25,81.25,86.11,8.53,17.75,5.33,11.5,1.08,3.46,2.39,5.97
SFO,2019-01-02,15,28,36,29,38,62.07,58.62,78.95,17.9,16.38,3.98,20.66,1.82,2.25,0.24,17.66
SFO,2019-01-02,16,42,27,45,30,71.11,60.0,60.0,17.8,21.22,8.48,23.89,1.0,1.42,0.73,25.2
SFO,2019-01-02,17,24,25,25,27,92.0,84.0,85.19,2.84,17.08,4.77,5.96,2.48,2.1,1.26,6.74
SFO,2019-01-02,18,25,36,27,38,77.78,74.07,76.32,17.07,19.81,7.37,21.85,1.26,2.58,1.61,22.29
SFO,2019-01-02,19,27,43,29,43,89.66,75.86,76.74,5.97,22.28,10.01,13.03,1.7,3.39,1.77,20.88
SFO,2019-01-02,20,23,43,23,43,82.61,78.26,81.4,7.48,18.74,6.39,10.87,1.23,2.67,1.07,10.33
SFO,2019-01-02,21,26,33,28,34,71.43,60.71,67.65,16.79,22.75,10.2,24.89,2.91,10.65,7.53,18.09
SFO,2019-01-02,22,30,40,31,39,67.74,48.39,76.92,16.77,21.58,8.58,23.9,4.44,10.9,5.18,10.77
SFO,2019-01-02,23,26,23,26,23,53.85,50.0,82.61,32.23,19.12,6.08,36.96,2.04,1.46,0.48,20.91
SFO,2019-01-03,0,16,9,16,12,50.0,50.0,75.0,27.75,17.19,4.51,31.75,2.5,2.93,3.0,8.58
SFO,2019-01-03,1,0,6,0,6,0.0,0.0,66.67,0.0,0.0,0.0,0.0,3.67,1.35,0.0,9.33
SFO,2019-01-03,2,2,0,2,0,0.0,0.0,0.0,214.5,19.0,6.15,220.5,0.0,0.0,0.0,0.0
SFO,2019-01-03,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0
SFO,2019-01-03,4,0,3,0,5,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,5.2
SFO,2019-01-03,5,7,3,8,4,100.0,75.0,50.0,0.0,20.25,7.99,7.0,0.25,2.98,6.25,21.5
SFO,2019-01-03,6,30,7,34,9,82.35,47.06,66.67,7.94,28.38,15.98,20.68,2.11,1.03,3.11,25.44
SFO,2019-01-03,7,32,26,35,26,91.43,71.43,84.62,9.06,22.74,9.88,15.63,2.73,4.37,2.88,10.19
SFO,2019-01-03,8,47,29,49,26,81.63,51.02,84.62,11.65,26.65,14.11,23.24,1.73,6.25,2.58,8.92
SFO,2019-01-03,9,32,51,32,53,68.75,40.63,83.02,21.34,26.78,13.99,32.66,1.85,7.63,2.92,12.87
SFO,2019-01-03,10,50,27,52,28,71.15,46.15,82.14,19.46,23.63,10.93,28.54,2.43,10.6,7.29,8.46
SFO,2019-01-03,11,34,37,35,38,68.57,51.43,92.11,14.77,22.06,9.13,22.09,1.76,7.59,2.05,4.11
SFO,2019-01-03,12,32,36,32,35,81.25,71.88,74.29,6.94,18.63,6.49,10.97,2.23,8.29,3.26,12.69
SFO,2019-01-03,13,34,30,35,30,68.57,62.86,83.33,15.91,19.46,6.7,20.54,1.83,2.38,0.8,17.03
