airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
SJU,2023-01-01,0,1,4,2,2,50.0,0.0,50.0,18.0,20.0,8.5,27.0,0.0,6.45,1.5,28.5
SJU,2023-01-01,1,1,3,1,1,100.0,100.0,0.0,0.0,12.0,0.5,0.0,0.0,14.9,0.0,59.0
SJU,2023-01-01,2,0,3,0,4,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,1.2,13.75,23.5
SJU,2023-01-01,3,2,3,3,1,66.67,66.67,0.0,20.33,13.33,1.83,22.33,0.0,2.9,0.0,103.0
SJU,2023-01-01,4,1,1,3,0,100.0,100.0,0.0,1.33,17.33,5.83,7.67,0.0,0.0,0.0,0.0
SJU,2023-01-01,5,3,0,4,0,75.0,75.0,0.0,7.25,12.5,1.0,8.25,0.0,0.0,0.0,0.0
SJU,2023-01-01,6,9,1,9,2,66.67,66.67,100.0,7.44,15.78,4.33,10.33,0.0,0.0,0.0,0.0
SJU,2023-01-01,7,12,2,12,2,83.33,83.33,100.0,12.25,17.58,6.21,17.0,0.0,0.0,0.0,3.0
SJU,2023-01-01,8,10,6,7,6,71.43,71.43,100.0,29.14,17.0,6.0,34.86,0.17,0.15,0.0,0.0
SJU,2023-01-01,9,5,11,9,8,100.0,100.0,87.5,0.11,8.89,0.56,0.78,0.25,0.6,1.75,16.75
SJU,2023-01-01,10,13,9,14,6,42.86,42.86,83.33,46.36,12.07,2.29,48.07,0.0,0.32,0.0,14.33
SJU,2023-01-01,11,10,4,7,5,85.71,85.71,100.0,17.43,13.0,4.14,21.14,0.0,0.0,0.0,0.0
SJU,2023-01-01,12,5,15,7,16,71.43,71.43,68.75,12.29,9.29,1.14,13.0,0.5,0.9,1.06,41.81
SJU,2023-01-01,13,15,13,13,10,69.23,53.85,60.0,26.46,13.92,3.73,29.85,1.1,1.54,3.2,32.7
SJU,2023-01-01,14,13,13,12,15,66.67,66.67,60.0,27.75,14.08,4.42,30.75,1.73,0.97,0.13,21.47
SJU,2023-01-01,15,13,18,11,18,45.45,45.45,77.78,27.09,14.82,4.64,32.09,1.22,1.24,2.94,18.72
SJU,2023-01-01,16,16,11,17,11,64.71,64.71,81.82,19.12,13.47,3.62,22.06,1.82,1.69,0.64,11.27
SJU,2023-01-01,17,15,10,13,11,84.62,76.92,81.82,9.15,13.85,3.62,12.85,0.64,1.78,1.0,6.91
SJU,2023-01-01,18,8,6,7,7,57.14,57.14,57.14,39.43,16.0,5.43,44.0,1.29,0.27,1.14,28.29
SJU,2023-01-01,19,2,7,3,7,100.0,66.67,57.14,0.33,22.0,10.67,9.67,0.86,2.64,1.86,37.71
SJU,2023-01-01,20,4,5,4,6,25.0,25.0,33.33,68.25,14.0,2.5,70.25,1.5,2.25,3.0,32.83
SJU,2023-01-01,21,6,4,6,4,50.0,50.0,50.0,36.33,14.67,3.17,38.5,0.0,0.0,0.0,27.0
SJU,2023-01-01,22,3,7,3,8,33.33,33.33,62.5,118.67,12.67,1.17,120.33,2.63,1.58,4.25,17.25
SJU,2023-01-01,23,1,11,1,13,0.0,0.0,61.54,151.0,11.0,0.0,151.0,0.85,0.95,1.69,41.54
SJU,2023-01-02,0,1,4,1,3,0.0,0.0,33.33,16.0,28.0,16.5,33.0,0.0,4.3,8.67,37.33
SJU,2023-01-02,1,2,4,3,3,0.0,0.0,33.33,121.67,12.67,1.5,123.33,0.0,2.27,0.0,21.0
SJU,2023-01-02,2,1,3,2,3,100.0,100.0,33.33,0.0,14.5,3.0,2.5,1.0,1.27,0.0,31.0
SJU,2023-01-02,3,2,4,2,3,0.0,0.0,0.0,91.0,13.0,1.5,93.0,0.0,4.93,1.0,118.67
SJU,2023-01-02,4,1,0,3,1,100.0,100.0,100.0,0.0,12.33,1.17,0.33,0.0,8.9,3.0,0.0
SJU,2023-01-02,5,3,0,4,1,100.0,100.0,100.0,0.5,12.25,0.88,1.25,0.0,0.0,0.0,0.0
SJU,2023-01-02,6,11,0,15,1,86.67,86.67,100.0,4.73,15.07,3.67,7.2,0.0,0.0,0.0,14.0
SJU,2023-01-02,7,11,2,14,2,78.57,78.57,100.0,18.93,13.93,2.96,20.43,0.0,0.0,0.0,3.0
SJU,2023-01-02,8,10,4,9,8,88.89,88.89,75.0,2.22,15.44,4.67,4.89,2.75,0.23,2.75,6.63
SJU,2023-01-02,9,6,13,6,11,83.33,83.33,72.73,3.5,10.0,0.42,4.0,0.73,1.57,0.91,14.27
SJU,2023-01-02,10,12,9,14,9,64.29,50.0,88.89,14.14,14.21,4.75,18.07,0.11,3.14,2.44,2.56
SJU,2023-01-02,11,10,5,12,5,91.67,91.67,80.0,4.58,15.83,5.08,9.08,0.0,1.36,0.0,5.0
SJU,2023-01-02,12,6,18,10,16,60.0,60.0,68.75,32.1,24.6,14.4,46.7,1.94,1.21,2.19,24.5
SJU,2023-01-02,13,15,12,15,15,73.33,33.33,73.33,63.47,42.6,31.67,94.0,1.73,1.17,6.8,15.13
SJU,2023-01-02,14,11,12,10,11,50.0,20.0,63.64,18.4,34.9,24.35,42.0,3.09,0.6,1.64,19.09
SJU,2023-01-02,15,11,14,14,14,78.57,21.43,57.14,14.21,45.29,34.0,47.86,1.57,2.16,10.21,50.64
SJU,2023-01-02,16,15,12,13,15,61.54,30.77,73.33,20.15,36.31,25.46,45.23,2.73,1.15,11.4,31.67
SJU,2023-01-02,17,14,9,12,10,58.33,33.33,80.0,60.17,24.08,13.21,72.17,1.2,1.67,3.4,16.5
SJU,2023-01-02,18,8,5,9,7,55.56,55.56,57.14,22.0,14.89,4.17,26.33,2.86,0.0,3.0,29.29
SJU,2023-01-02,19,2,8,3,9,33.33,33.33,33.33,66.67,14.67,3.17,70.33,2.11,0.83,3.11,74.22
SJU,2023-01-02,20,4,5,4,6,50.0,50.0,16.67,21.25,13.25,1.75,23.25,0.67,1.62,2.83,97.5
SJU,2023-01-02,21,7,4,10,4,20.0,20.0,25.0,83.8,15.8,4.4,88.6,0.25,1.45,0.0,75.25
SJU,2023-01-02,22,3,6,3,6,0.0,0.0,50.0,78.0,15.67,4.33,82.67,0.17,1.8,6.0,30.67
SJU,2023-01-02,23,1,10,1,10,0.0,0.0,40.0,153.0,9.0,0.0,151.0,0.6,1.05,0.5,62.7
